	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
carcinoma	0.5509814981357134	0.05231548823454904	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
breast	0.4273913075564808	0.04836254481544313	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
breast.carcinoma.ductal_carcinoma	0.35249568532081543	0.05650577930750868	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
large_intestine	0.29735943128492404	0.057127749293599886	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
lung	0.2683942752851191	0.02541537179855731	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
upper_aerodigestive_tract	0.2558620123995489	0.25518671187245917	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
breast.carcinoma.NS	0.255452334338385	0.007072412505935615	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
upper_aerodigestive_tract.carcinoma.squamous_cell_carcinoma	0.25033827956180493	0.2524848367521365	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
large_intestine.carcinoma.adenocarcinoma	0.24740935310713388	0.05745128177809066	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
lung.carcinoma.adenocarcinoma	0.2391217421197753	0.01942762448059582	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
oesophagus	0.21286853507738349	0.03069362576292815	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
oesophagus.carcinoma.squamous_cell_carcinoma	0.20399689070079316	0.034684959486465015	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
pancreas	0.19979860338313923	0.02142472953224353	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
pancreas.carcinoma.NS	0.18274991524612033	0.026321603672207747	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
large_intestine.carcinoma.NS	0.17815939451862448	0.026596625404610254	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
stomach	0.17598122984066714	0.044556011379204556	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
lung.carcinoma.non_small_cell_carcinoma	0.17241021452713762	0.06549564096523136	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
stomach.carcinoma.NS	0.17152626747115562	0.01741462894580807	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
prostate	0.16275327849590976	0.015807027371361256	0.0038461538461538464	1.0	0.0038461538461538464	0.02631578947368421	1.0	0.02631578947368421
prostate.carcinoma.adenocarcinoma	0.1503286291830463	0.03984479064550216	0.00769230769231	0.992307692308	0.00769230769231	0.05	1.0	0.05
stomach.carcinoma.adenocarcinoma	0.14488684484652326		0.0153846153846	0.984615384615	0.0153846153846	0.0952380952381	1.0	0.0952380952381
biliary_tract	0.139864458847076		0.0269230769231	0.973076923077	0.0269230769231	0.152173913043	1.0	0.152173913043
biliary_tract.carcinoma.NS	0.139864458847076		0.0269230769231	0.973076923077	0.0269230769231	0.152173913043	1.0	0.152173913043
lung.carcinoma.bronchioloalveolar_adenocarcinoma	0.135656945546403		0.0384615384615	0.961538461538	0.0384615384615	0.208333333333	1.0	0.208333333333
pancreas.carcinoma.ductal_carcinoma	0.13183252206819196		0.0615384615385	0.938461538462	0.0615384615385	0.32	1.0	0.32
endometrium	0.13178580768393647		0.0653846153846	0.934615384615	0.0653846153846	0.326923076923	1.0	0.326923076923
lung.carcinoma.mixed_adenosquamous_carcinoma	0.13113806278661375		0.0730769230769	0.926923076923	0.0730769230769	0.351851851852	1.0	0.351851851852
ovary.carcinoma.adenocarcinoma	0.1277040435964748		0.0807692307692	0.919230769231	0.0807692307692	0.362068965517	1.0	0.362068965517
endometrium.carcinoma.adenocarcinoma	0.1274405155706369		0.0807692307692	0.919230769231	0.0807692307692	0.362068965517	1.0	0.362068965517
lung.carcinoma.squamous_cell_carcinoma	0.1179749429571111		0.130769230769	0.869230769231	0.130769230769	0.564516129032	1.0	0.564516129032
urinary_tract	0.11574106985321186		0.134615384615	0.865384615385	0.134615384615	0.564516129032	1.0	0.564516129032
lung.carcinoma.NS	0.10723290828686238		0.2	0.8	0.2	0.80303030303	1.0	0.80303030303
