	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
CIL55	-0.6018003653296783	0.025720014513911087	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.2	0.2
linsitinib	-0.5639808547545969	0.07135036677076252	0.99896049896	0.0010395010395	0.0010395010395	1.0	0.2	0.2
BRD-K88742110	-0.5436137929403695	0.01915878651767935	0.997920997921	0.002079002079	0.002079002079	1.0	0.2	0.2
sotrastaurin	-0.5412955409855906	0.009772278028487312	0.997920997921	0.002079002079	0.002079002079	1.0	0.2	0.2
BRD-K42260513	-0.536953782862238	0.05379060528403154	0.997920997921	0.002079002079	0.002079002079	1.0	0.2	0.2
Repligen 136	-0.5264028393661974	0.5014071251449558	0.994802494802	0.00519750519751	0.00519750519751	1.0	0.416666666667	0.416666666667
PD318088	-0.4994547594802604	0.043021550477373875	0.990644490644	0.00935550935551	0.00935550935551	1.0	0.537037037037	0.537037037037
BMS-195614	-0.4832587668288124	0.6004147744584964	0.987525987526	0.012474012474	0.012474012474	1.0	0.537037037037	0.537037037037
necrostatin-7	-0.48156396084750874	0.08740121333985525	0.986486486486	0.0135135135135	0.0135135135135	1.0	0.537037037037	0.537037037037
CBB-1007	-0.47956989047460113	0.07647620472290995	0.982328482328	0.0176715176715	0.0176715176715	1.0	0.537037037037	0.537037037037
968	-0.47898153065651633	0.3826701526345984	0.982328482328	0.0176715176715	0.0176715176715	1.0	0.537037037037	0.537037037037
bafilomycin A1	-0.47861424417057025	0.09772010859456437	0.981288981289	0.018711018711	0.018711018711	1.0	0.537037037037	0.537037037037
BRD-K02251932	-0.47481347592926065	0.05163074511138277	0.980249480249	0.0197505197505	0.0197505197505	1.0	0.537037037037	0.537037037037
PF-4800567 hydrochloride	-0.4736615501239617	0.059674898881541115	0.97920997921	0.02079002079	0.02079002079	1.0	0.537037037037	0.537037037037
austocystin D	-0.4709962159282211	0.05489208870526425	0.976091476091	0.0239085239085	0.0239085239085	1.0	0.537037037037	0.537037037037
BRD-K13999467	-0.47047551194502163	0.5958897970893227	0.976091476091	0.0239085239085	0.0239085239085	1.0	0.537037037037	0.537037037037
QS-11	-0.46919817398859937	0.4359953903881869	0.976091476091	0.0239085239085	0.0239085239085	1.0	0.537037037037	0.537037037037
BRD-K52037352	-0.4681813692780741	0.04500004451790849	0.975051975052	0.024948024948	0.024948024948	1.0	0.537037037037	0.537037037037
PD 153035	-0.4668095328468877	0.026120442605211115	0.974012474012	0.0259875259875	0.0259875259875	1.0	0.537037037037	0.537037037037
selumetinib	-0.4643003607506179	0.0165109415646695	0.974012474012	0.0259875259875	0.0259875259875	1.0	0.537037037037	0.537037037037
skepinone-L	-0.46357006486702707		0.972972972973	0.027027027027	0.027027027027	1.0	0.537037037037	0.537037037037
SB-431542	-0.462762942830321		0.971933471933	0.0280665280665	0.0280665280665	1.0	0.537037037037	0.537037037037
BRD-K41597374	-0.4623145131091071		0.971933471933	0.0280665280665	0.0280665280665	1.0	0.537037037037	0.537037037037
Compound 23 citrate	-0.4592426600997662		0.970893970894	0.029106029106	0.029106029106	1.0	0.537037037037	0.537037037037
trametinib	-0.45840371893289783		0.969854469854	0.0301455301455	0.0301455301455	1.0	0.537037037037	0.537037037037
MLN2480	-0.4579920169202025		0.969854469854	0.0301455301455	0.0301455301455	1.0	0.537037037037	0.537037037037
BRD-K90370028	-0.4576554212866022		0.969854469854	0.0301455301455	0.0301455301455	1.0	0.537037037037	0.537037037037
BRD-K19103580	-0.45571164760964794		0.966735966736	0.033264033264	0.033264033264	1.0	0.571428571429	0.571428571429
procarbazine	-0.45081467115128065		0.960498960499	0.039501039501	0.039501039501	1.0	0.625	0.625
trifluoperazine	-0.44874828117210036		0.959459459459	0.0405405405405	0.0405405405405	1.0	0.625	0.625
FSC231	-0.44815638043840694		0.95841995842	0.04158004158	0.04158004158	1.0	0.625	0.625
RO4929097	-0.44804296827594714		0.95841995842	0.04158004158	0.04158004158	1.0	0.625	0.625
MI-2	-0.4442448181546481		0.956340956341	0.043659043659	0.043659043659	1.0	0.625	0.625
L-685458	-0.44200126498516534		0.954261954262	0.045738045738	0.045738045738	1.0	0.625	0.625
indisulam	-0.44188427295279736		0.954261954262	0.045738045738	0.045738045738	1.0	0.625	0.625
epigallocatechin-3-monogallate	-0.4413085741717224		0.953222453222	0.0467775467775	0.0467775467775	1.0	0.625	0.625
GSK-J4	-0.4400225023447566		0.951143451143	0.0488565488565	0.0488565488565	1.0	0.635135135135	0.635135135135
RITA	-0.43785967999770137		0.949064449064	0.0509355509356	0.0509355509356	1.0	0.644736842105	0.644736842105
afatinib	-0.4349260645274957		0.944906444906	0.0550935550936	0.0550935550936	1.0	0.6625	0.6625
BRD-K27224038	-0.4348522317400212		0.944906444906	0.0550935550936	0.0550935550936	1.0	0.6625	0.6625
itraconazole	-0.43155912964824916		0.939708939709	0.0602910602911	0.0602910602911	1.0	0.707317073171	0.707317073171
fluorouracil	-0.4259665797427112		0.931392931393	0.0686070686071	0.0686070686071	1.0	0.739130434783	0.739130434783
zebularine	-0.4251788588525714		0.931392931393	0.0686070686071	0.0686070686071	1.0	0.739130434783	0.739130434783
Mdivi-1	-0.424060085173239		0.931392931393	0.0686070686071	0.0686070686071	1.0	0.739130434783	0.739130434783
nelarabine	-0.4234087370885174		0.929313929314	0.0706860706861	0.0706860706861	1.0	0.739130434783	0.739130434783
ML029	-0.423307605421273		0.929313929314	0.0706860706861	0.0706860706861	1.0	0.739130434783	0.739130434783
SZ4TA2	-0.41965812773395417		0.924116424116	0.0758835758836	0.0758835758836	1.0	0.760416666667	0.760416666667
PF-543	-0.41959137910972855		0.924116424116	0.0758835758836	0.0758835758836	1.0	0.760416666667	0.760416666667
VAF-347	-0.4162320529160805		0.9158004158	0.0841995841996	0.0841995841996	1.0	0.761363636364	0.761363636364
ibrutinib	-0.4155236763610154		0.914760914761	0.0852390852391	0.0852390852391	1.0	0.761363636364	0.761363636364
isonicotinohydroxamic acid	-0.4150937496605844		0.912681912682	0.0873180873181	0.0873180873181	1.0	0.761363636364	0.761363636364
GDC-0879	-0.41483727513216423		0.912681912682	0.0873180873181	0.0873180873181	1.0	0.761363636364	0.761363636364
etomoxir	-0.41448862492721794		0.912681912682	0.0873180873181	0.0873180873181	1.0	0.761363636364	0.761363636364
HC-067047	-0.4128231441623029		0.909563409563	0.0904365904366	0.0904365904366	1.0	0.761363636364	0.761363636364
imatinib	-0.41222129438623306		0.905405405405	0.0945945945946	0.0945945945946	1.0	0.761363636364	0.761363636364
erismodegib	-0.4112846478104308		0.902286902287	0.0977130977131	0.0977130977131	1.0	0.761363636364	0.761363636364
WAY-362450	-0.41056648377985405		0.902286902287	0.0977130977131	0.0977130977131	1.0	0.761363636364	0.761363636364
erlotinib	-0.41055752701758613		0.902286902287	0.0977130977131	0.0977130977131	1.0	0.761363636364	0.761363636364
barasertib	-0.41031117098267356		0.901247401247	0.0987525987526	0.0987525987526	1.0	0.761363636364	0.761363636364
