	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
p70S6K-R-V	0.4390955888658195	0.0581044751855817	0.0021645021645021645	1.0	0.0021645021645021645	0.03333333333333334	1.0	0.03333333333333334
MSH6-R-C	0.413134502693125	0.022147379213795847	0.0021645021645021645	1.0	0.0021645021645021645	0.03333333333333334	1.0	0.03333333333333334
Chk2-M-V	0.40213384571721134	0.06633979923279631	0.0021645021645021645	1.0	0.0021645021645021645	0.03333333333333334	1.0	0.03333333333333334
S6-R-E	0.3940508493314976	0.048873923165040904	0.0021645021645021645	1.0	0.0021645021645021645	0.03333333333333334	1.0	0.03333333333333334
eIF4G-R-C	0.39375181726447833	0.05708306631207965	0.0021645021645021645	1.0	0.0021645021645021645	0.03333333333333334	1.0	0.03333333333333334
C-Raf(BD610151)-M-E	0.38753879521091444	0.03910565355087211	0.0021645021645021645	1.0	0.0021645021645021645	0.03333333333333334	1.0	0.03333333333333334
MIG-6-M-V	0.38407122093789575	0.44983195111742463	0.0021645021645021645	1.0	0.0021645021645021645	0.03333333333333334	1.0	0.03333333333333334
Chk2_pT68-R-C	0.37918432276844716	0.022003995942472366	0.0021645021645021645	1.0	0.0021645021645021645	0.03333333333333334	1.0	0.03333333333333334
C-Raf(MP05-739)-R-V	0.3753602814910932	0.006145646141532226	0.0021645021645021645	1.0	0.0021645021645021645	0.03333333333333334	1.0	0.03333333333333334
C-Raf_pS338-R-V	0.3726869620724462	0.022825381613509242	0.0021645021645021645	1.0	0.0021645021645021645	0.03333333333333334	1.0	0.03333333333333334
MSH2-M-V	0.37195412827514285	0.025083726798501075	0.0021645021645021645	1.0	0.0021645021645021645	0.03333333333333334	1.0	0.03333333333333334
53BP1-R-V	0.36774724178311546	0.006494534740975867	0.0021645021645021645	1.0	0.0021645021645021645	0.03333333333333334	1.0	0.03333333333333334
Cyclin_E1-M-V	0.36554762920297357	0.022238951422444777	0.0021645021645021645	1.0	0.0021645021645021645	0.03333333333333334	1.0	0.03333333333333334
Raptor-R-V	0.3583786220834578	0.037669617198558256	0.0021645021645	0.997835497835	0.0021645021645	0.03333333333333334	1.0	0.03333333333333334
AR-R-V	0.3559800901834302	0.02896650219806327	0.0021645021645	0.997835497835	0.0021645021645	0.03333333333333334	1.0	0.03333333333333334
PRAS40_pT246-R-V	0.35093315987362966	0.055040764295097355	0.004329004329	0.995670995671	0.004329004329	0.0405405405405	1.0	0.0405405405405
