	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
pancreas	0.2628461719349024	0.014920444901716203	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
pancreas.carcinoma.ductal_carcinoma	0.1922842113885123	0.012889516642484614	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
pancreas.carcinoma.NS	0.18704662532252422	0.013311783607344222	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
lung	0.17623538234059224	0.03437784158702015	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
glioma	0.17272825948934425	0.010329579886110473	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
upper_aerodigestive_tract	0.17126952307335627	0.015700279207332104	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
central_nervous_system	0.16850338192698305	0.025102920971532265	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
lung.carcinoma.adenocarcinoma	0.15821426004543063	0.03519054016012609	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
upper_aerodigestive_tract.carcinoma.squamous_cell_carcinoma	0.156376093673678	0.02659487092414302	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
carcinoma	0.14511192750298807	0.03360597511585069	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
lung.carcinoma.large_cell_carcinoma	0.14395351276975749	0.13834447575294478	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
central_nervous_system.glioma.astrocytoma_Grade_IV	0.14328952562462546	0.01870459484427635	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
oesophagus.carcinoma.squamous_cell_carcinoma	0.14096077113297537	0.18569153435143415	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
oesophagus	0.14051310523338698	0.18874364866592433	0.0038461538461538464	1.0	0.0038461538461538464	0.03571428571428571	1.0	0.03571428571428571
osteosarcoma	0.11865866403893306	0.11475700627986274	0.00769230769231	0.992307692308	0.00769230769231	0.047619047619	1.0	0.047619047619
bone.osteosarcoma.NS	0.11865866403893306	0.11475700627986274	0.00769230769231	0.992307692308	0.00769230769231	0.047619047619	1.0	0.047619047619
thyroid	0.11783310658052702	0.05074847190606124	0.00769230769231	0.992307692308	0.00769230769231	0.047619047619	1.0	0.047619047619
urinary_tract	0.11233991530287593	0.014105069258061976	0.00769230769231	0.992307692308	0.00769230769231	0.047619047619	1.0	0.047619047619
urinary_tract.carcinoma.transitional_cell_carcinoma	0.10962916377237572	0.02285460357184838	0.00769230769231	0.992307692308	0.00769230769231	0.047619047619	1.0	0.047619047619
lung.carcinoma.squamous_cell_carcinoma	0.10694323692012384	0.11412413852397425	0.00769230769231	0.992307692308	0.00769230769231	0.047619047619	1.0	0.047619047619
thyroid.carcinoma.anaplastic_carcinoma	0.10508081614838814		0.00769230769231	0.992307692308	0.00769230769231	0.047619047619	1.0	0.047619047619
lung.carcinoma.non_small_cell_carcinoma	0.09305770796170705		0.0307692307692	0.969230769231	0.0307692307692	0.166666666667	1.0	0.166666666667
lung.carcinoma.bronchioloalveolar_adenocarcinoma	0.09231566199620792		0.0346153846154	0.965384615385	0.0346153846154	0.166666666667	1.0	0.166666666667
mesothelioma	0.0921282398340965		0.0346153846154	0.965384615385	0.0346153846154	0.166666666667	1.0	0.166666666667
pleura.mesothelioma.NS	0.0921282398340965		0.0346153846154	0.965384615385	0.0346153846154	0.166666666667	1.0	0.166666666667
pleura	0.0921282398340965		0.0346153846154	0.965384615385	0.0346153846154	0.166666666667	1.0	0.166666666667
lung.carcinoma.mixed_adenosquamous_carcinoma	0.09201926238189233		0.0346153846154	0.965384615385	0.0346153846154	0.166666666667	1.0	0.166666666667
soft_tissue.leiomyosarcoma.NS	0.08350854183232047		0.0615384615385	0.938461538462	0.0615384615385	0.22972972973	1.0	0.22972972973
leiomyosarcoma	0.08350854183232047		0.0615384615385	0.938461538462	0.0615384615385	0.22972972973	1.0	0.22972972973
soft_tissue.malignant_fibrous_histiocytoma-pleomorphic_sarcoma.NS	0.08314286930978136		0.0615384615385	0.938461538462	0.0615384615385	0.22972972973	1.0	0.22972972973
malignant_fibrous_histiocytoma-pleomorphic_sarcoma	0.08314286930978136		0.0615384615385	0.938461538462	0.0615384615385	0.22972972973	1.0	0.22972972973
sarcoma	0.08245721906497004		0.0615384615385	0.938461538462	0.0615384615385	0.22972972973	1.0	0.22972972973
soft_tissue.sarcoma.NS	0.08245721906497004		0.0615384615385	0.938461538462	0.0615384615385	0.22972972973	1.0	0.22972972973
thyroid.carcinoma.papillary_carcinoma	0.07932953802297145		0.0653846153846	0.934615384615	0.0653846153846	0.22972972973	1.0	0.22972972973
liver.carcinoma.adenocarcinoma	0.07918884911903924		0.0653846153846	0.934615384615	0.0653846153846	0.22972972973	1.0	0.22972972973
soft_tissue.fibrosarcoma.NS	0.0791799247109454		0.0653846153846	0.934615384615	0.0653846153846	0.22972972973	1.0	0.22972972973
fibrosarcoma	0.0791799247109454		0.0653846153846	0.934615384615	0.0653846153846	0.22972972973	1.0	0.22972972973
chondrosarcoma	0.07862832153037748		0.0769230769231	0.923076923077	0.0769230769231	0.263157894737	1.0	0.263157894737
upper_aerodigestive_tract.carcinoma.NS	0.0736609559741672		0.103846153846	0.896153846154	0.103846153846	0.346153846154	1.0	0.346153846154
central_nervous_system.glioma.NS	0.0734194586466508		0.107692307692	0.892307692308	0.107692307692	0.35	1.0	0.35
prostate.carcinoma.NS	0.06831716560195675		0.169230769231	0.830769230769	0.169230769231	0.536585365854	1.0	0.536585365854
kidney.carcinoma.clear_cell_renal_cell_carcinoma	0.06746848959229305		0.180769230769	0.819230769231	0.180769230769	0.559523809524	1.0	0.559523809524
central_nervous_system.glioma.astrocytoma_Grade_III	0.06656790089545667		0.196153846154	0.803846153846	0.196153846154	0.566666666667	1.0	0.566666666667
thyroid.carcinoma.follicular_carcinoma	0.06653018030897355		0.196153846154	0.803846153846	0.196153846154	0.566666666667	1.0	0.566666666667
lung.carcinoma.undifferentiated_carcinoma	0.06624337639877584		0.196153846154	0.803846153846	0.196153846154	0.566666666667	1.0	0.566666666667
oesophagus.other.metaplasia	0.062498773157607775		0.238461538462	0.761538461538	0.238461538462	0.673913043478	1.0	0.673913043478
soft_tissue	0.06188696873227193		0.253846153846	0.746153846154	0.253846153846	0.694444444444	1.0	0.694444444444
endometrium.carcinoma.carcinosarcoma-malignant_mesodermal_mixed_tumour	0.06129076338982962		0.276923076923	0.723076923077	0.276923076923	0.694444444444	1.0	0.694444444444
giant_cell_tumour	0.06097080774569875		0.288461538462	0.711538461538	0.288461538462	0.694444444444	1.0	0.694444444444
bone.giant_cell_tumour.NS	0.06097080774569875		0.288461538462	0.711538461538	0.288461538462	0.694444444444	1.0	0.694444444444
bone.chondrosarcoma.NS	0.06084666882191731		0.288461538462	0.711538461538	0.288461538462	0.694444444444	1.0	0.694444444444
biliary_tract.carcinoma.NS	0.060681804012093894		0.288461538462	0.711538461538	0.288461538462	0.694444444444	1.0	0.694444444444
biliary_tract	0.060681804012093894		0.288461538462	0.711538461538	0.288461538462	0.694444444444	1.0	0.694444444444
oesophagus.carcinoma.NS	0.06066567880535699		0.288461538462	0.711538461538	0.288461538462	0.694444444444	1.0	0.694444444444
central_nervous_system.glioma.gliosarcoma	0.059385481473353485		0.303846153846	0.696153846154	0.303846153846	0.713114754098	1.0	0.713114754098
ovary.carcinoma.Brenner_tumour	0.057972104083688074		0.315384615385	0.684615384615	0.315384615385	0.713114754098	1.0	0.713114754098
ovary.carcinoma.clear_cell_carcinoma	0.05747231490691743		0.330769230769	0.669230769231	0.330769230769	0.713114754098	1.0	0.713114754098
kidney.carcinoma.NS	0.05728002407585439		0.330769230769	0.669230769231	0.330769230769	0.713114754098	1.0	0.713114754098
central_nervous_system.glioma.oligodendroglioma	0.05607663423254415		0.334615384615	0.665384615385	0.334615384615	0.713114754098	1.0	0.713114754098
carcinoid-endocrine_tumour	0.056020262683353		0.334615384615	0.665384615385	0.334615384615	0.713114754098	1.0	0.713114754098
lung.carcinoid-endocrine_tumour.NS	0.056020262683353		0.334615384615	0.665384615385	0.334615384615	0.713114754098	1.0	0.713114754098
lung.carcinoma.mucoepidermoid_carcinoma	0.05556843106235086		0.346153846154	0.653846153846	0.346153846154	0.723880597015	1.0	0.723880597015
stomach.carcinoma.mixed_adenosquamous_carcinoma	0.0549375021087788		0.357692307692	0.642307692308	0.357692307692	0.723880597015	1.0	0.723880597015
bone.chondrosarcoma.dedifferentiated	0.054503991472795686		0.357692307692	0.642307692308	0.357692307692	0.723880597015	1.0	0.723880597015
upper_aerodigestive_tract.other.papilloma	0.05409689814205672		0.369230769231	0.630769230769	0.369230769231	0.723880597015	1.0	0.723880597015
stomach.carcinoma.tubular_adenocarcinoma	0.05399058956968223		0.369230769231	0.630769230769	0.369230769231	0.723880597015	1.0	0.723880597015
ovary.carcinoma.mucinous_carcinoma	0.0536162919212513		0.373076923077	0.626923076923	0.373076923077	0.723880597015	1.0	0.723880597015
central_nervous_system.glioma.astrocytoma	0.04943239747737862		0.4	0.6	0.4	0.753623188406	1.0	0.753623188406
urinary_tract.carcinoma.NS	0.049096453124656644		0.4	0.6	0.4	0.753623188406	1.0	0.753623188406
primitive_neuroectodermal_tumour-medulloblastoma	-0.04064339466051574		0.5	0.5	0.5	0.915492957746	1.0	1.0
central_nervous_system.primitive_neuroectodermal_tumour-medulloblastoma.NS	-0.04064339466051574		0.5	0.5	0.5	0.915492957746	1.0	1.0
stomach.carcinoma.signet_ring_adenocarcinoma	-0.045139724704703336		0.546153846154	0.453846153846	0.453846153846	0.960526315789	1.0	1.0
stomach.carcinoma.intestinal_adenocarcinoma	-0.04558918365642129		0.557692307692	0.442307692308	0.442307692308	0.960526315789	0.991379310345	0.991379310345
ovary.sex_cord-stromal_tumour.granulosa_cell_tumour	-0.04558919249632348		0.557692307692	0.442307692308	0.442307692308	0.960526315789	0.991379310345	0.991379310345
sex_cord-stromal_tumour	-0.04558919249632348		0.557692307692	0.442307692308	0.442307692308	0.960526315789	0.991379310345	0.991379310345
breast.carcinoma.metaplastic_carcinoma	-0.04558928372365881		0.561538461538	0.438461538462	0.438461538462	0.960526315789	0.991379310345	0.991379310345
endometrium.carcinoma.clear_cell_carcinoma	-0.0457835608825192		0.584615384615	0.415384615385	0.415384615385	0.987012987013	0.991379310345	0.991379310345
oesophagus.carcinoma.adenocarcinoma	-0.04612918000641545		0.611538461538	0.388461538462	0.388461538462	1.0	0.952830188679	0.952830188679
prostate.carcinoma.small_cell_carcinoma	-0.046265444124566096		0.615384615385	0.384615384615	0.384615384615	1.0	0.952830188679	0.952830188679
thyroid.carcinoma.medullary_carcinoma	-0.04666467312773288		0.634615384615	0.365384615385	0.365384615385	1.0	0.93137254902	0.93137254902
endometrium.carcinoma.mixed_adenosquamous_carcinoma	-0.0469997875228725		0.642307692308	0.357692307692	0.357692307692	1.0	0.93	0.93
soft_tissue.rhabdomyosarcoma.embryonal	-0.04710632103536297		0.646153846154	0.353846153846	0.353846153846	1.0	0.93	0.93
ovary.carcinoma.mixed_carcinoma	-0.0471878171344472		0.657692307692	0.342307692308	0.342307692308	1.0	0.927083333333	0.927083333333
bone.other.giant_cell_tumour	-0.05015560914007232		0.723076923077	0.276923076923	0.276923076923	1.0	0.765957446809	0.765957446809
endometrium.carcinoma.NS	-0.05036995934233817		0.723076923077	0.276923076923	0.276923076923	1.0	0.765957446809	0.765957446809
other	-0.051178171463529654		0.723076923077	0.276923076923	0.276923076923	1.0	0.765957446809	0.765957446809
soft_tissue.rhabdomyosarcoma.alveolar	-0.05553947692744405		0.738461538462	0.261538461538	0.261538461538	1.0	0.765957446809	0.765957446809
ovary.carcinoma.undifferentiated_carcinoma	-0.05595272002433049		0.738461538462	0.261538461538	0.261538461538	1.0	0.765957446809	0.765957446809
stomach.carcinoma.undifferentiated_adenocarcinoma	-0.06099564942584046		0.784615384615	0.215384615385	0.215384615385	1.0	0.666666666667	0.666666666667
ovary.carcinoma.NS	-0.062480859502797505		0.811538461538	0.188461538462	0.188461538462	1.0	0.59756097561	0.59756097561
ovary.carcinoma.serous_carcinoma	-0.06264217118213788		0.811538461538	0.188461538462	0.188461538462	1.0	0.59756097561	0.59756097561
liver.other.hepatoblastoma	-0.06472616732960358		0.826923076923	0.173076923077	0.173076923077	1.0	0.576923076923	0.576923076923
lung.carcinoma.NS	-0.06533075023972382		0.842307692308	0.157692307692	0.157692307692	1.0	0.539473684211	0.539473684211
soft_tissue.rhabdomyosarcoma.NS	-0.06611202046904928		0.842307692308	0.157692307692	0.157692307692	1.0	0.539473684211	0.539473684211
stomach.carcinoma.small_cell_adenocarcinoma	-0.06658537622013194		0.865384615385	0.134615384615	0.134615384615	1.0	0.486111111111	0.486111111111
ovary.carcinoma.endometrioid_carcinoma	-0.06664665298406315		0.865384615385	0.134615384615	0.134615384615	1.0	0.486111111111	0.486111111111
stomach.carcinoma.diffuse_adenocarcinoma	-0.0666570899659211		0.865384615385	0.134615384615	0.134615384615	1.0	0.486111111111	0.486111111111
liver.carcinoma.hepatocellular_carcinoma	-0.06686332818595621		0.865384615385	0.134615384615	0.134615384615	1.0	0.486111111111	0.486111111111
rhabdoid_tumour	-0.06916709141142798		0.888461538462	0.111538461538	0.111538461538	1.0	0.453125	0.453125
soft_tissue.rhabdoid_tumour.NS	-0.06916709141142798		0.888461538462	0.111538461538	0.111538461538	1.0	0.453125	0.453125
stomach.carcinoma.adenocarcinoma	-0.0712720384344006		0.903846153846	0.0961538461538	0.0961538461538	1.0	0.416666666667	0.416666666667
breast.carcinoma.NS	-0.07285572517208012		0.911538461538	0.0884615384615	0.0884615384615	1.0	0.396551724138	0.396551724138
ovary	-0.07660927898396733		0.930769230769	0.0692307692308	0.0692307692308	1.0	0.321428571429	0.321428571429
prostate.carcinoma.adenocarcinoma	-0.07925624371026445		0.934615384615	0.0653846153846	0.0653846153846	1.0	0.314814814815	0.314814814815
prostate	-0.08189487962959521		0.95	0.05	0.05	1.0	0.25	0.25
liver	-0.0819007984433692		0.95	0.05	0.05	1.0	0.25	0.25
skin.malignant_melanoma.NS.0	-0.0839568608353039		0.957692307692	0.0423076923077	0.0423076923077	1.0	0.229166666667	0.229166666667
large_intestine.carcinoma.NS	-0.08512394564889648		0.957692307692	0.0423076923077	0.0423076923077	1.0	0.229166666667	0.229166666667
ovary.carcinoma.adenocarcinoma	-0.08665621853915927		0.957692307692	0.0423076923077	0.0423076923077	1.0	0.229166666667	0.229166666667
rhabdomyosarcoma	-0.09128884311591745		0.965384615385	0.0346153846154	0.0346153846154	1.0	0.214285714286	0.214285714286
stomach.carcinoma.NS	-0.09227890429603107	0.15443797600609863	0.969230769231	0.0307692307692	0.0307692307692	1.0	0.2	0.2
kidney	-0.09945814050508948	0.15077047005462968	0.973076923077	0.0269230769231	0.0269230769231	1.0	0.184210526316	0.184210526316
kidney.carcinoma.renal_cell_carcinoma	-0.10280093342671687	0.03630578849592464	0.980769230769	0.0192307692308	0.0192307692308	1.0	0.138888888889	0.138888888889
stomach	-0.1047948706460777	0.18595814257284132	0.980769230769	0.0192307692308	0.0192307692308	1.0	0.138888888889	0.138888888889
Ewings_sarcoma_peripheral_primitive_neuroectodermal_tumour	-0.10520985685071862	0.030231208539485133	0.980769230769	0.0192307692308	0.0192307692308	1.0	0.138888888889	0.138888888889
bone.Ewings_sarcoma-peripheral_primitive_neuroectodermal_tumour.NS	-0.10520985685071862	0.030231208539485133	0.980769230769	0.0192307692308	0.0192307692308	1.0	0.138888888889	0.138888888889
endometrium.carcinoma.adenocarcinoma	-0.12714765217251958	0.03954667679259562	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
endometrium	-0.12727267169968806	0.03254346110304043	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
neuroblastoma	-0.129647810007325	0.036401938599871494	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
autonomic_ganglia	-0.129647810007325	0.036401938599871494	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
autonomic_ganglia.neuroblastoma.NS	-0.129647810007325	0.036401938599871494	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
breast	-0.1322659773975452	0.049336471768839193	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
skin.malignant_melanoma.NS.1	-0.1357037985269026	0.038087005943747324	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
bone	-0.13839246084133405	0.16293621282257228	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
breast.carcinoma.ductal_carcinoma	-0.14430971721040234	0.014214832938084492	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
malignant_melanoma	-0.1494005434344724	0.030262541654315404	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
skin	-0.1494005434344724	0.030262541654315404	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
large_intestine.carcinoma.adenocarcinoma	-0.15902625731154754	0.051027051015061685	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
large_intestine	-0.1741425395171146	0.03497334527153656	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
lung.carcinoma.small_cell_carcinoma	-0.2621444199480353	0.016127184929331292	1.0	0.0038461538461538464	0.0038461538461538464	1.0	0.03571428571428571	0.03571428571428571
