	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
OSTC	-0.6318509812609221	0.1210944267740863	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
WDR12	-0.6043731135754228	0.0851909406766187	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
EGFR	-0.5909788420531507	0.026831197697814776	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
EDF1	-0.5893105842627172	0.008586957567409006	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
FTSJ3	-0.580081296929918	0.06787712242391462	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
DCAF17	-0.5771764922377588	0.14160594228086787	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
C7orf31	-0.5718356266096889	0.1263627803208067	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
PEX11A	-0.5657975195257497	0.07243182297722858	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
PDIA3P1	-0.5643726046439907	0.02239072853007814	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
PSMD6	-0.562355400299456	0.12128024377533657	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
OSTCP1	-0.5550929068422986	0.11084188151679336	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
C10orf120	-0.5507270603316538	0.16408022647188597	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
GOLGA7	-0.5491104198031598	0.031072846986928818	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
RPF2	-0.5467373521884569	0.02606962747194138	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
ANAPC1	-0.5456193236548558	0.12744617525665178	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
RPS27	-0.5455205659614115	0.1478352426068466	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
GLIS2	-0.5453298370218035	0.09479157645328892	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
SLMAP	-0.5445870205798924	0.13123877452034613	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
ARSI	-0.5444495044312397	0.13722235502245966	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
ASTN2	-0.5420432043945446	0.1604655008724452	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
PTPN23	-0.541368374475919		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
PINX1	-0.5388400170026006		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
RSL24D1	-0.5374665889194213		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
MYO1D	-0.5340204242095357		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
CACFD1	-0.5324172945890467		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
TSPAN7	-0.5316272550727648		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
PRIMPOL	-0.5312090159338848		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
CXorf40B	-0.5306500426648658		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
RPN2	-0.5294317575429427		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
STARD13	-0.5288125791536438		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
ANLN	-0.5287058107931659		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
HEATR3	-0.5271320063263117		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
DPPA4	-0.525842994085861		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
DDX25	-0.5248298311969084		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
LFNG	-0.5244755252077993		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
MCFD2	-0.5224244523949606		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
VPS28	-0.5220093197058765		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
CATSPERD	-0.520254644208251		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
MYH14	-0.5200788527873693		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
EIF3M	-0.5182820282154944		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
ERBB3	-0.5175016649168892		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
TOMM70A	-0.517472483985621		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
FBRSL1	-0.5170022848485678		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
RPRD1B	-0.5168642264542773		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
ADAR	-0.5163115956491393		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
SLAMF8	-0.5160839983232752		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
LDOC1	-0.5146087467292899		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
ATP1B4	-0.5142508375228102		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
EIF3C	-0.5137910309554562		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
EIF3CL	-0.5137910309554562		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
MAPRE3	-0.5119747731072817		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
PRC1	-0.5117278627802455		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
UXT	-0.511394344093316		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
GDF1	-0.5109761512151438		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
CERS1	-0.5109761512151438		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
TPPP	-0.5109447477238652		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
ABCE1	-0.5097453175925526		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
KRTAP15-1	-0.5092844129257035		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
NSUN6	-0.5092679929978844		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
RAD21	-0.5090591244694485		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
OSTCP2	-0.5088047209912546		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
ZPBP	-0.5086020795313948		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
SF3B6	-0.5078682640875928		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
ANKRD22	-0.5073178511724191		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
MYH10	-0.5070034863144535		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
SPAG9	-0.5056982893890076		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
SPRR1A	-0.5051909953153513		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
NUS1	-0.5040980213686499		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
CALD1	-0.5035628988353246		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
TMEM242	-0.503489345623955		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
EIF4E2	-0.502407619519492		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
MPHOSPH8	-0.5022504170333929		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
GNL3	-0.5020217143457936		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
SLC25A46	-0.5005234609702931		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.003048780487804878	0.003048780487804878
