	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
CCDC172	-0.6246267823663166	0.04523671613391664	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
TAF1D	-0.6221987499331338	0.03600945854534885	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
SPESP1	-0.6186681276203391	0.08244711704248457	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
WDR91	-0.6092259170415271	0.06757809684131867	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
CAB39	-0.6019706559104658	0.035387675990569536	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
PCBD2	-0.6011442839212967	0.08094440038453411	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
CTBS	-0.5961983935732569	0.03968493360201567	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
VWA5A	-0.5909200387903875	0.09237899822952507	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
GLB1L3	-0.5907035053650255	0.09984705653623102	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
STRN4	-0.5906597168366332	0.010715492473249608	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
MRPS33	-0.5881179289797865	0.08445011559217461	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
ZNF500	-0.5869521652458284	0.03171393993435598	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
UTS2	-0.5850106642257435	0.10607096474209915	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
DNPH1	-0.5769050135559175	0.05760351270310009	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
GGCT	-0.5766259251257664	0.035512989527835194	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
CLEC18A	-0.574209378547128	0.09707136890158394	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
CLEC18C	-0.574209378547128	0.09707136890158394	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
ZNF615	-0.5735298684926282	0.03930066742665345	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
MRPL36	-0.5733145639192258	0.03977277374773075	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
HAPLN4	-0.5712497601451153	0.03216215474559118	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
WSB2	-0.5700145864530758		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
YBEY	-0.5674847826114573		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
PGBD5	-0.5663396978680946		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
ASZ1	-0.5644613194153241		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
SPOP	-0.5642975406402417		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
ERICH6B	-0.5642572403041399		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
PIGF	-0.5633680100025911		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
ZNF395	-0.5610659079915066		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
NLRP2	-0.5605778096150776		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
TMEM97	-0.5579834148041195		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
SLC7A14	-0.5560927848222768		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
FAM189B	-0.5539055252516751		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0034482758620689655	0.0034482758620689655
