	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
MOHANKUMAR_TLX1_TARGETS	0.6938833196084402	0.01593093172795598	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0004464285714285714	1.0	0.0004464285714285714
RICKMAN_TUMOR_DIFFERENTIATED_WELL_VS_POORLY	0.6228478000281732	0.03598878146414934	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0004464285714285714	1.0	0.0004464285714285714
NAGY_TFTC_COMPONENTS_HUMAN	0.6134970352816802	0.03334041578865751	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0004464285714285714	1.0	0.0004464285714285714
NIELSEN_SYNOVIAL_SARCOMA	0.6060060285286898	0.02844997501072921	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0004464285714285714	1.0	0.0004464285714285714
METHYLTRANSFERASE_ACTIVITY	0.6025203017350886	0.03849817442474294	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0004464285714285714	1.0	0.0004464285714285714
TRANSFERASE_ACTIVITY_TRANSFERRING_ONE_CARBON_GROUPS	0.5903040888497713	0.04582102765318712	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0004464285714285714	1.0	0.0004464285714285714
BOYLAN_MULTIPLE_MYELOMA_C_D	0.5836420003202029	0.044170461832554936	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0004464285714285714	1.0	0.0004464285714285714
PRC2_EZH2_UP.V1	0.5773840392726632	0.009420685092713665	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0004464285714285714	1.0	0.0004464285714285714
GRAHAM_CML_DIVIDING_VS_NORMAL_QUIESCENT	0.5731477047768088	0.020714281973256077	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0004464285714285714	1.0	0.0004464285714285714
DIAZ_CHRONIC_MEYLOGENOUS_LEUKEMIA	0.5714482933755771	0.05237535375497745	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0004464285714285714	1.0	0.0004464285714285714
