	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
BRD-K99006945	-0.5169850036194439	0.026986280507781697	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.5	0.5
O-6-benzylguanine	-0.4586644146264254	0.5330658640733661	0.993762993763	0.00623700623701	0.00623700623701	0.995833333333	0.99896049896	0.99896049896
CIL55	-0.44751850723274217	0.42432634170021916	0.992723492723	0.00727650727651	0.00727650727651	0.995833333333	0.99896049896	0.99896049896
IU1	-0.4359801039108781	0.5179122078584861	0.987525987526	0.012474012474	0.012474012474	0.993723849372	0.99896049896	0.99896049896
compound 1B	-0.4268419396973552	0.06776721977853674	0.984407484407	0.0155925155925	0.0155925155925	0.992662473795	0.99896049896	0.99896049896
Mdivi-1	-0.42325672035087114	0.03605746966019099	0.984407484407	0.0155925155925	0.0155925155925	0.992662473795	0.99896049896	0.99896049896
PF-4800567 hydrochloride	-0.41749799348059585	0.43522659727181595	0.981288981289	0.018711018711	0.018711018711	0.992662473795	0.99896049896	0.99896049896
thalidomide	-0.41741187962699444	0.07357596304519254	0.981288981289	0.018711018711	0.018711018711	0.992662473795	0.99896049896	0.99896049896
CBB-1007	-0.41035402174365787	0.42106814103418866	0.975051975052	0.024948024948	0.024948024948	0.991543340381	0.99896049896	0.99896049896
BRD-K19103580	-0.4092915609537443	0.4974760511048826	0.975051975052	0.024948024948	0.024948024948	0.991543340381	0.99896049896	0.99896049896
birinapant	-0.40583240439319535	0.44645475332658735	0.972972972973	0.027027027027	0.027027027027	0.991543340381	0.99896049896	0.99896049896
JW-55	-0.40499390989613826	0.08970613974759616	0.971933471933	0.0280665280665	0.0280665280665	0.991543340381	0.99896049896	0.99896049896
BRD-K51831558	-0.4029818001138802	0.12130565778112205	0.970893970894	0.029106029106	0.029106029106	0.991543340381	0.99896049896	0.99896049896
SZ4TA2	-0.40213036735175095	0.4615090165478776	0.969854469854	0.0301455301455	0.0301455301455	0.991543340381	0.99896049896	0.99896049896
RITA	-0.3947079849373412	0.009267137856562966	0.960498960499	0.039501039501	0.039501039501	0.989293361884	0.99896049896	0.99896049896
BRD-K49290616	-0.3935509321124851	0.04666023279230927	0.959459459459	0.0405405405405	0.0405405405405	0.989293361884	0.99896049896	0.99896049896
BRD-K52037352	-0.3922092131345095	0.04932598816017136	0.95841995842	0.04158004158	0.04158004158	0.989293361884	0.99896049896	0.99896049896
BRD-K13999467	-0.3889587454841444	0.030465797475114985	0.955301455301	0.0446985446985	0.0446985446985	0.989293361884	0.99896049896	0.99896049896
BRD-K26531177	-0.38348310362442195	0.41807404992841946	0.951143451143	0.0488565488565	0.0488565488565	0.988120950324	0.99896049896	0.99896049896
necrostatin-7	-0.38273696495300463	0.4379154255427625	0.951143451143	0.0488565488565	0.0488565488565	0.988120950324	0.99896049896	0.99896049896
PRIMA-1-Met	-0.3761992091862339		0.943866943867	0.0561330561331	0.0561330561331	0.984815618221	0.99896049896	0.99896049896
necrostatin-1	-0.3754422111762187		0.941787941788	0.0582120582121	0.0582120582121	0.984782608696	0.99896049896	0.99896049896
ABT-199	-0.3737811344806425		0.935550935551	0.0644490644491	0.0644490644491	0.980392156863	0.99896049896	0.99896049896
