	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN	0.8105694277348667	0.008808576941632002	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2	0.8064346216605307	0.02118146643675823	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	0.8041549010868807	0.03268371430372652	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
WAMUNYOKOLI_OVARIAN_CANCER_LMP	0.7904646702089624	0.029137754118899184	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP	0.7740685248107028	0.033358762465548995	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
MIKI_COEXPRESSED_WITH_CYP19A1	0.7676119729200535	0.02947042274675452	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
SERVITJA_ISLET_HNF1A_TARGETS_DN	0.7660154664116996	0.03808971094986318	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP	0.7644244468742787	0.018189836056947826	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
ZHOU_PANCREATIC_EXOCRINE_PROGENITOR	0.7589232337730628	0.017587888223809932	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
ZEMBUTSU_SENSITIVITY_TO_VINBLASTINE	0.7571088429499544	0.02660332466344289	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
GRADE_COLON_AND_RECTAL_CANCER	0.74545814187292	0.017905813616351726	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.7446628513669318	0.023654521052598187	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
VANDESLUIS_COMMD1_TARGETS_GROUP_3	0.7383503216289514	0.015042733792986063	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
DOANE_RESPONSE_TO_ANDROGEN	0.7376990063041886	0.022406139838664303	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
LIU_CDX2_TARGETS_UP	0.7376979310411405	0.03212860838826991	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	0.7358214842154526	0.021215273379048997	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE	0.7346738782763016	0.01898692675565417	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
RNA_CATABOLIC_PROCESS	0.7337757529201772	0.038117576365288335	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
RODRIGUES_NTN1_TARGETS_DN	0.7326741337200778	0.04759106531501944	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
KEGG_HISTIDINE_METABOLISM	0.7300901331579661	0.014293769013176888	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
PID_HNF3B_PATHWAY	0.7293208799177497		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER	0.7278655965274342		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
WOO_LIVER_CANCER_RECURRENCE_DN	0.7272883322185331		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0006157635467980296	1.0	0.0006157635467980296
