	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
Claudin-7-R-V	0.6523768334008716	0.01738720923389004	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
Rab25-R-V	0.6362362110333982	0.034858171138291975	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
E-Cadherin-R-V	0.6351808472522584	0.03118474220039452	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
Heregulin-R-V	0.6080693920274917	0.05481675087127172	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
EGFR-R-V	0.5987765582219129	0.0500185315063117	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
alpha-Catenin-M-V	0.5909671778117745	0.051993839910798374	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
P-Cadherin-R-C	0.5857551673029988	0.05975040522800565	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
Caveolin-1-R-V	0.579963039414514	0.05104222499778506	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
VHL-M-C	0.5752450712909989	0.04109977745255579	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
p14 Arf(CST2407)-M-E	0.5700592801231161	0.03368080022607431	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
Annexin 1-M-E	0.5387614802757882	0.03783579018112091	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
CD49b-M-V	0.5345360472577595	0.018477284736117188	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
SETD2-R-QC	0.5319942032081166	0.03474243416977398	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
SCD1-M-V	0.526821123249845	0.056051277008004066	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
PR-R-V	0.522314410101858	0.04098163891409284	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
Syk-M-V	0.5175732555724728	0.02724285304464535	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
HER2_pY1248-R-C	0.5143644867160664	0.020642785552705087	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
EGFR_pY1068-R-C	0.5099923027330208	0.026330056289975878	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
c-Met-M-QC	0.5094896015350792	0.073734560022097	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
YAP-R-E	0.5052889430905076	0.029306732371345828	0.0021645021645021645	1.0	0.0021645021645021645	0.022727272727272728	1.0	0.022727272727272728
PEA15_pS116-R-V	0.5005203469296974		0.0021645021645	0.997835497835	0.0021645021645	0.022727272727272728	1.0	0.022727272727272728
EGFR_pY1173-R-V	0.4999973717526327		0.0021645021645	0.997835497835	0.0021645021645	0.022727272727272728	1.0	0.022727272727272728
Shc_pY317-R-E	0.4861582132039669		0.00649350649351	0.993506493506	0.00649350649351	0.0652173913043	1.0	0.0652173913043
GATA3-M-V	0.4779489323772101		0.00865800865801	0.991341991342	0.00865800865801	0.078125	1.0	0.078125
ER-alpha-R-V	0.47601055234001177		0.00865800865801	0.991341991342	0.00865800865801	0.078125	1.0	0.078125
PAI-1-M-E	0.4719446194059842		0.0108225108225	0.989177489177	0.0108225108225	0.078125	1.0	0.078125
PARP_cleaved-M-QC	0.4719061907757435		0.0108225108225	0.989177489177	0.0108225108225	0.078125	1.0	0.078125
p53-R-E	0.47059471014481496		0.0108225108225	0.989177489177	0.0108225108225	0.078125	1.0	0.078125
Snail-M-QC	0.46407994279748527		0.0108225108225	0.989177489177	0.0108225108225	0.078125	1.0	0.078125
INPP4B-R-V	0.46266763973089636		0.0108225108225	0.989177489177	0.0108225108225	0.078125	1.0	0.078125
Rab11-R-E	0.46014426513417617		0.0108225108225	0.989177489177	0.0108225108225	0.078125	1.0	0.078125
Lck-R-V	0.45897966866695383		0.0108225108225	0.989177489177	0.0108225108225	0.078125	1.0	0.078125
Mre11-R-C	0.4573744450436036		0.012987012987	0.987012987013	0.012987012987	0.0810810810811	1.0	0.0810810810811
BRCA2-R-C	0.4563249277881979		0.012987012987	0.987012987013	0.012987012987	0.0810810810811	1.0	0.0810810810811
YAP_pS127-R-E	0.45224229105394664		0.012987012987	0.987012987013	0.012987012987	0.0810810810811	1.0	0.0810810810811
ERCC1-M-QC	0.45093888959411454		0.012987012987	0.987012987013	0.012987012987	0.0810810810811	1.0	0.0810810810811
beta-Catenin-R-V	0.4471617783196107		0.012987012987	0.987012987013	0.012987012987	0.0810810810811	1.0	0.0810810810811
HER2-M-V	0.44310081442248567		0.0151515151515	0.984848484848	0.0151515151515	0.0875	1.0	0.0875
beta-Catenin_pT41_S45-R-E	0.4415782283816903		0.0151515151515	0.984848484848	0.0151515151515	0.0875	1.0	0.0875
STAT3_pY705-R-V	0.4413344926594737		0.0151515151515	0.984848484848	0.0151515151515	0.0875	1.0	0.0875
A-Raf_pS299-R-C	0.4370253181833303		0.017316017316	0.982683982684	0.017316017316	0.0888888888889	1.0	0.0888888888889
Caspase-8-M-QC	0.436805239120125		0.017316017316	0.982683982684	0.017316017316	0.0888888888889	1.0	0.0888888888889
Notch1-R-V	0.4350366026931182		0.017316017316	0.982683982684	0.017316017316	0.0888888888889	1.0	0.0888888888889
RASD2(SigHPA005839)-R-E	0.43501782738897393		0.017316017316	0.982683982684	0.017316017316	0.0888888888889	1.0	0.0888888888889
Di-Ras3-M-E	0.4347136413578748		0.017316017316	0.982683982684	0.017316017316	0.0888888888889	1.0	0.0888888888889
HSP70-R-C	0.4291205583139002		0.021645021645	0.978354978355	0.021645021645	0.108695652174	1.0	0.108695652174
Caspase-7_cleavedD198-R-C	0.42797459070388205		0.0238095238095	0.97619047619	0.0238095238095	0.114583333333	1.0	0.114583333333
VAV1-R-E	0.4279344254096033		0.0238095238095	0.97619047619	0.0238095238095	0.114583333333	1.0	0.114583333333
VEGFR2-R-V	0.42354527352350513		0.030303030303	0.969696969697	0.030303030303	0.142857142857	1.0	0.142857142857
G6PD-M-V	0.422015853361158		0.0324675324675	0.967532467532	0.0324675324675	0.15	1.0	0.15
ACVRL1-R-C	0.41811901082297703		0.0367965367965	0.963203463203	0.0367965367965	0.163461538462	1.0	0.163461538462
Histone H2A-R-E	0.4171969125982012		0.0367965367965	0.963203463203	0.0367965367965	0.163461538462	1.0	0.163461538462
RASD2(OriTA502070)-M-E	0.412581172817241		0.038961038961	0.961038961039	0.038961038961	0.169811320755	1.0	0.169811320755
Bid-R-C	0.40768692240072213		0.04329004329	0.95670995671	0.04329004329	0.175438596491	1.0	0.175438596491
HER3-R-V	0.40751032720230934		0.04329004329	0.95670995671	0.04329004329	0.175438596491	1.0	0.175438596491
FOXO3a-R-C	0.40737605110575714		0.04329004329	0.95670995671	0.04329004329	0.175438596491	1.0	0.175438596491
14-3-3_beta-R-V	0.40619850648800854		0.04329004329	0.95670995671	0.04329004329	0.175438596491	1.0	0.175438596491
N-Ras-M-V	0.40485860268492607		0.0454545454545	0.954545454545	0.0454545454545	0.181034482759	1.0	0.181034482759
CD31-M-V	0.39359680358221405		0.0541125541126	0.945887445887	0.0541125541126	0.21186440678	1.0	0.21186440678
Bim(CST2933)-R-E	0.385896951073788		0.0584415584416	0.941558441558	0.0584415584416	0.225	1.0	0.225
TFRC-R-V	0.384658109455441		0.0606060606061	0.939393939394	0.0606060606061	0.229508196721	1.0	0.229508196721
p14 Arf(BetIHC-00196)-R-E	0.37907770084804465		0.0714285714286	0.928571428571	0.0714285714286	0.261904761905	1.0	0.261904761905
Caspase 8 Cleaved Asp391-R-E	0.3788247566154734		0.0714285714286	0.928571428571	0.0714285714286	0.261904761905	1.0	0.261904761905
NDRG1_pT346-R-V	0.3765576835390832		0.0735930735931	0.926406926407	0.0735930735931	0.265625	1.0	0.265625
MDM2-R-E	0.3741320098800487		0.0779220779221	0.922077922078	0.0779220779221	0.276119402985	1.0	0.276119402985
p90RSK-R-C	0.37368607350886723		0.0800865800866	0.919913419913	0.0800865800866	0.276119402985	1.0	0.276119402985
Bim(EP1036)-R-V	0.3733947951918515		0.0800865800866	0.919913419913	0.0800865800866	0.276119402985	1.0	0.276119402985
Bap1 c-4-M-E	0.3718798226891922		0.0865800865801	0.91341991342	0.0865800865801	0.294117647059	1.0	0.294117647059
Rb-M-QC	0.36776875859080016		0.0909090909091	0.909090909091	0.0909090909091	0.304347826087	1.0	0.304347826087
Src-M-V	0.36731009972035067		0.0930735930736	0.906926406926	0.0930735930736	0.307142857143	1.0	0.307142857143
SHP-2_pY542-R-E	0.3601835938178471		0.11038961039	0.88961038961	0.11038961039	0.356164383562	1.0	0.356164383562
beta Actin-R-E	0.3592294864274939		0.112554112554	0.887445887446	0.112554112554	0.356164383562	1.0	0.356164383562
Akt_pT308-R-V	0.35859998369214136		0.112554112554	0.887445887446	0.112554112554	0.356164383562	1.0	0.356164383562
Chk2_pT68-R-C	0.3549539241748506		0.119047619048	0.880952380952	0.119047619048	0.366666666667	1.0	0.366666666667
ADAR1-R-V	0.35466798536479344		0.119047619048	0.880952380952	0.119047619048	0.366666666667	1.0	0.366666666667
p27_pT157-R-C	0.3523292051371035		0.123376623377	0.876623376623	0.123376623377	0.37012987013	1.0	0.37012987013
RBM15-R-V	0.35227294894848504		0.123376623377	0.876623376623	0.123376623377	0.37012987013	1.0	0.37012987013
PRDX1-R-V	0.3503930956489889		0.132034632035	0.867965367965	0.132034632035	0.391025641026	1.0	0.391025641026
CD20 -R-C	0.34986119542597316		0.136363636364	0.863636363636	0.136363636364	0.398734177215	1.0	0.398734177215
JNK_pT183_Y185-R-V	0.3466587878258506		0.142857142857	0.857142857143	0.142857142857	0.403409090909	1.0	0.403409090909
Smac-M-QC	0.34510885112458056		0.145021645022	0.854978354978	0.145021645022	0.403409090909	1.0	0.403409090909
ETS-1-R-V	0.34326919195562244		0.15367965368	0.84632034632	0.15367965368	0.403409090909	1.0	0.403409090909
Collagen_VI-R-V	0.34260503546053317		0.15367965368	0.84632034632	0.15367965368	0.403409090909	1.0	0.403409090909
Rad50-M-V	0.34249787291324857		0.15367965368	0.84632034632	0.15367965368	0.403409090909	1.0	0.403409090909
Porin-R-E	0.3422356454538835		0.15367965368	0.84632034632	0.15367965368	0.403409090909	1.0	0.403409090909
RSK1-2-3-R-E	0.3416193424265252		0.15367965368	0.84632034632	0.15367965368	0.403409090909	1.0	0.403409090909
p27_pT198-R-V	0.34136269595031576		0.15367965368	0.84632034632	0.15367965368	0.403409090909	1.0	0.403409090909
MEK2(13E3)-R-E	0.34005158715241973		0.15367965368	0.84632034632	0.15367965368	0.403409090909	1.0	0.403409090909
HER3_pY1289-R-C	0.33665643023083575		0.164502164502	0.835497835498	0.164502164502	0.426966292135	1.0	0.426966292135
Akt_pS473-R-V	0.33279135030311485		0.179653679654	0.820346320346	0.179653679654	0.461111111111	1.0	0.461111111111
Bak-R-C	0.33144405718145215		0.181818181818	0.818181818182	0.181818181818	0.461538461538	1.0	0.461538461538
Smad3-R-V	0.325402970712707		0.207792207792	0.792207792208	0.207792207792	0.521739130435	1.0	0.521739130435
Bcl-xL-R-V	0.3234496511017337		0.214285714286	0.785714285714	0.214285714286	0.532258064516	1.0	0.532258064516
Prohibitin-R-E	0.3207283878539403		0.229437229437	0.770562770563	0.229437229437	0.563829787234	1.0	0.563829787234
Dvl3-R-V	0.3203160956156		0.233766233766	0.766233766234	0.233766233766	0.568421052632	1.0	0.568421052632
XRCC1-R-E	0.31606445059111427		0.255411255411	0.744588744589	0.255411255411	0.613402061856	1.0	0.613402061856
Cyclin_D1-R-V	0.3150430137031762		0.257575757576	0.742424242424	0.257575757576	0.613402061856	1.0	0.613402061856
Src_pY527-R-V	0.30401468856960706		0.305194805195	0.694805194805	0.305194805195	0.719387755102	1.0	0.719387755102
RAD51-R-V	0.30214092670562503		0.322510822511	0.677489177489	0.322510822511	0.752525252525	1.0	0.752525252525
Fibronectin-R-V	0.2994163428076458		0.32683982684	0.67316017316	0.32683982684	0.755	1.0	0.755
Bad_pS112-R-V	0.2956330472231585		0.339826839827	0.660173160173	0.339826839827	0.777227722772	1.0	0.777227722772
c-Myc-R-C	0.28900813051262697		0.365800865801	0.634199134199	0.365800865801	0.820388349515	1.0	0.820388349515
IRS1-R-V	0.28888363926540417		0.365800865801	0.634199134199	0.365800865801	0.820388349515	1.0	0.820388349515
p90RSK_pT359_S363-R-C	-0.2694035563807583		0.560606060606	0.439393939394	0.439393939394	1.0	0.79296875	0.79296875
MAPK_pT202_Y204-R-V	-0.28491534225551307		0.612554112554	0.387445887446	0.387445887446	1.0	0.704724409449	0.704724409449
p90RSK_pT573-R-E	-0.285542701822021		0.612554112554	0.387445887446	0.387445887446	1.0	0.704724409449	0.704724409449
FoxM1-R-V	-0.2923469883020201		0.651515151515	0.348484848485	0.348484848485	1.0	0.644	0.644
p38_pT180_Y182-R-V	-0.2959530631912337		0.681818181818	0.318181818182	0.318181818182	1.0	0.592741935484	0.592741935484
PDCD4-R-C	-0.29850005658375045		0.69696969697	0.30303030303	0.30303030303	1.0	0.569105691057	0.569105691057
FRA1-R-E	-0.299367405623162		0.705627705628	0.294372294372	0.294372294372	1.0	0.55737704918	0.55737704918
53BP1-R-V	-0.29950991108966996		0.707792207792	0.292207792208	0.292207792208	1.0	0.55737704918	0.55737704918
p62 Lck ligand-M-C	-0.30166473747666334		0.720779220779	0.279220779221	0.279220779221	1.0	0.5375	0.5375
PCNA-M-C	-0.3047010001525992		0.738095238095	0.261904761905	0.261904761905	1.0	0.508403361345	0.508403361345
GSK-3-BETA-R-E	-0.3049178902722204		0.74025974026	0.25974025974	0.25974025974	1.0	0.508403361345	0.508403361345
FOXO3a_pS318_S321-R-C	-0.308786106978556		0.770562770563	0.229437229437	0.229437229437	1.0	0.452991452991	0.452991452991
Beclin-G-C	-0.30891441731503716		0.770562770563	0.229437229437	0.229437229437	1.0	0.452991452991	0.452991452991
MEK1_pS217_S221-R-V	-0.3111468698205218		0.785714285714	0.214285714286	0.214285714286	1.0	0.430434782609	0.430434782609
Cyclin_B1-R-V	-0.3115074824791335		0.787878787879	0.212121212121	0.212121212121	1.0	0.429824561404	0.429824561404
STAT5-alpha-R-V	-0.3124195479845354		0.790043290043	0.209956709957	0.209956709957	1.0	0.429203539823	0.429203539823
Myosin IIa pS1943-R-V	-0.31365854916065955		0.792207792208	0.207792207792	0.207792207792	1.0	0.428571428571	0.428571428571
c-Met_pY1235-R-V	-0.3150155788109564		0.800865800866	0.199134199134	0.199134199134	1.0	0.414414414414	0.414414414414
SF2-M-V	-0.31571099871319214		0.80303030303	0.19696969697	0.19696969697	1.0	0.413636363636	0.413636363636
YB-1_pS102-R-V	-0.31845843599763346		0.813852813853	0.186147186147	0.186147186147	1.0	0.394495412844	0.394495412844
NF-kB-p65_pS536-R-C	-0.3199486379731469		0.822510822511	0.177489177489	0.177489177489	1.0	0.37962962963	0.37962962963
Chk1_pS345-R-C	-0.3208662230992594		0.833333333333	0.166666666667	0.166666666667	1.0	0.359813084112	0.359813084112
Paxillin-R-C	-0.3212576462129712		0.835497835498	0.164502164502	0.164502164502	1.0	0.358490566038	0.358490566038
Rictor-R-C	-0.324394023520249		0.84632034632	0.15367965368	0.15367965368	1.0	0.338095238095	0.338095238095
XBP1-G-C	-0.32692764194089285		0.852813852814	0.147186147186	0.147186147186	1.0	0.326923076923	0.326923076923
Annexin_VII-M-V	-0.3272276566855359		0.852813852814	0.147186147186	0.147186147186	1.0	0.326923076923	0.326923076923
eEF2K-R-V	-0.32835777923112797		0.854978354978	0.145021645022	0.145021645022	1.0	0.326923076923	0.326923076923
YB-1-R-V	-0.3283922916017527		0.854978354978	0.145021645022	0.145021645022	1.0	0.326923076923	0.326923076923
14-3-3_epsilon-M-C	-0.32916337383086824		0.863636363636	0.136363636364	0.136363636364	1.0	0.315	0.315
Chk2-M-V	-0.3311122704402955		0.87012987013	0.12987012987	0.12987012987	1.0	0.30303030303	0.30303030303
p27-R-V	-0.3344934639791982		0.88961038961	0.11038961039	0.11038961039	1.0	0.260204081633	0.260204081633
c-Jun_pS73-R-V	-0.3353036949418568		0.891774891775	0.108225108225	0.108225108225	1.0	0.257731958763	0.257731958763
C-Raf_pS338-R-V	-0.3360719716081905		0.893939393939	0.106060606061	0.106060606061	1.0	0.255208333333	0.255208333333
Tuberin_pT1462-R-V	-0.3360888999316008		0.893939393939	0.106060606061	0.106060606061	1.0	0.255208333333	0.255208333333
ASNS-R-V	-0.3374574090008923		0.896103896104	0.103896103896	0.103896103896	1.0	0.255208333333	0.255208333333
STAT3-R-E	-0.33864281794733125		0.898268398268	0.101731601732	0.101731601732	1.0	0.252688172043	0.252688172043
p21-R-V	-0.3407925859367058		0.904761904762	0.0952380952381	0.0952380952381	1.0	0.239130434783	0.239130434783
ACC1-R-E	-0.34254977715389073		0.909090909091	0.0909090909091	0.0909090909091	1.0	0.230769230769	0.230769230769
