	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
PAX8	-0.5992377420279577	0.023944780845866532	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
PARD3	-0.5849552548689579	0.15287231543403612	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
HNF1B	-0.5729959045278068	0.02077996807867393	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
PARD6B	-0.5658421364993551	0.03552018102478688	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
FERMT2	-0.5349865827976208	0.1394687250802511	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
RBM46	-0.5184837482553278	0.10437097950264292	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
FSD1	-0.5159279487911076	0.048198535717466746	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
SEPP1	-0.5006123644121685	0.10640398651719114	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
DYNC1I1	-0.4812128759732979	0.1082616562317706	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
MORC2-AS1	-0.4795451564975727	0.08800822541924942	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
FAM161B	-0.4742045892886162	0.01875482343380449	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
NUDCD1	-0.4738825394264106	0.10115621191911092	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
DOCK3	-0.4726190575432051	0.08569154954736176	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
CATSPERG	-0.47136845004226097	0.09907554424786542	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
ZNF638	-0.4704168374365447	0.06128938740884153	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
CRK	-0.469242288280934	0.0696677104009804	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
CMTM6	-0.4670772235048773	0.099922534709411	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.006849315068493151	0.006849315068493151
