	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
SOX10	-0.7441578950085268	0.043276298677899616	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
BRAF	-0.7017594558427516	0.014234257128540245	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
ZEB2	-0.656300613097625	0.06949925555262162	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
HLA-J	-0.6184656120726497	0.06387654092499426	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
MAPK1	-0.5976894995039693	0.005327516482350794	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
ZNF804B	-0.5877528731585625	0.05019002691504869	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
PRAMEF8	-0.5845379115199149	0.01172807259271926	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
PRAMEF7	-0.5845379115199149	0.01172807259271926	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
RLN1	-0.5821426582439315	0.029368295586064776	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
MSTO1	-0.5758210727139721	0.049874801684405196	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
CLEC12B	-0.562926406697562	0.06724220332341388	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
WDR83OS	-0.5594539851598762	0.06891778813491818	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
WBP1L	-0.5583460930653734	0.04353420804570346	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
TXNDC17	-0.5581649835058812	0.0327095582813615	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
INCA1	-0.556815082651619	0.054710767144514186	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
ZNF181	-0.5557373058515565	0.0442163582504112	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
RAI14	-0.554470556072562	0.04409814663258467	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.0024875621890547268	0.0024875621890547268
