	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
GROGER_EMT	0.8997776256827643	0.009421866855678755	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00016046213093709883	1.0	0.00016046213093709883
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE	0.8980951168456989	0.004834180605989492	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00016046213093709883	1.0	0.00016046213093709883
TAUBE_EMT	0.8944659685899864	0.0090893631943441	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00016046213093709883	1.0	0.00016046213093709883
ONDER_CDH1_TARGETS_2_UP	0.8851573439493404	0.001473558650189337	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00016046213093709883	1.0	0.00016046213093709883
TAUBE_EMT_UP	0.883884632569481	0.0028723124090944893	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00016046213093709883	1.0	0.00016046213093709883
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL	0.8803266390375143	0.014803605182509701	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00016046213093709883	1.0	0.00016046213093709883
ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE	0.8770855017548649	0.004944859532953017	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00016046213093709883	1.0	0.00016046213093709883
ONDER_CDH1_TARGETS_2	0.8756433757989148	0.01040695192395634	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00016046213093709883	1.0	0.00016046213093709883
BOQUEST_STEM_CELL	0.8680564507942101	0.00708726783013818	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00016046213093709883	1.0	0.00016046213093709883
FARMER_BREAST_CANCER_CLUSTER_5	0.8668024045269653	0.011448438014542376	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00016046213093709883	1.0	0.00016046213093709883
LIM_MAMMARY_STEM_CELL	0.8664095361875941	0.010407801254500961	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00016046213093709883	1.0	0.00016046213093709883
WONG_ENDMETRIUM_CANCER_DN	0.8606429593589738	0.008168696076628675	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00016046213093709883	1.0	0.00016046213093709883
GROGER_EMT_UP	0.8588062931307947	0.0034393256562539414	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00016046213093709883	1.0	0.00016046213093709883
