	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
Transglutaminase-M-V	0.5135100366493552	0.009738398989664028	0.0021645021645021645	1.0	0.0021645021645021645	0.03846153846153846	1.0	0.03846153846153846
TAZ-R-V	0.4854677588290167	0.06774888041770905	0.0021645021645021645	1.0	0.0021645021645021645	0.03846153846153846	1.0	0.03846153846153846
NF2-R-C	0.4629323035239866	0.05298495908602479	0.0021645021645021645	1.0	0.0021645021645021645	0.03846153846153846	1.0	0.03846153846153846
Caveolin-1-R-V	0.46246866017250043	0.028864728809827083	0.0021645021645021645	1.0	0.0021645021645021645	0.03846153846153846	1.0	0.03846153846153846
EGFR-R-V	0.45974010741953647	0.036412448960015005	0.0021645021645021645	1.0	0.0021645021645021645	0.03846153846153846	1.0	0.03846153846153846
PKC-alpha_pS657-R-C	0.4462935538925338	0.03587286087655048	0.0021645021645021645	1.0	0.0021645021645021645	0.03846153846153846	1.0	0.03846153846153846
PKC-alpha-M-V	0.4385005204432828	0.024389377942213127	0.0021645021645021645	1.0	0.0021645021645021645	0.03846153846153846	1.0	0.03846153846153846
SETD2-R-QC	0.42396237861167346	0.02268564926924757	0.0021645021645021645	1.0	0.0021645021645021645	0.03846153846153846	1.0	0.03846153846153846
PAI-1-M-E	0.4231589449146599	0.0701454007026387	0.0021645021645021645	1.0	0.0021645021645021645	0.03846153846153846	1.0	0.03846153846153846
Myosin IIa pS1943-R-V	0.4158088802823329	0.051789911705824296	0.0021645021645021645	1.0	0.0021645021645021645	0.03846153846153846	1.0	0.03846153846153846
Heregulin-R-V	0.4081604759239332	0.04527797203209233	0.0021645021645021645	1.0	0.0021645021645021645	0.03846153846153846	1.0	0.03846153846153846
MYH11-R-V	0.3973500711004731	0.057564022243321626	0.0021645021645	0.997835497835	0.0021645021645	0.03846153846153846	1.0	0.03846153846153846
MIG-6-M-V	0.39302128537286274	0.4337551491267719	0.0021645021645	0.997835497835	0.0021645021645	0.03846153846153846	1.0	0.03846153846153846
p62 Lck ligand-M-C	0.3872390540959608	0.03519393904031301	0.004329004329	0.995670995671	0.004329004329	0.04	1.0	0.04
YAP-R-E	0.3851735290951677	0.027609499421152178	0.004329004329	0.995670995671	0.004329004329	0.04	1.0	0.04
N-Cadherin-R-V	0.38348003574936923	0.08340676397524828	0.004329004329	0.995670995671	0.004329004329	0.04	1.0	0.04
PEA15-R-V	0.38222030950084107	0.021366207982492842	0.004329004329	0.995670995671	0.004329004329	0.04	1.0	0.04
Annexin_VII-M-V	0.3774723698697908	0.0029495462186515005	0.004329004329	0.995670995671	0.004329004329	0.04	1.0	0.04
VEGFR2-R-V	0.37563186744194127	0.02223732210233415	0.004329004329	0.995670995671	0.004329004329	0.04	1.0	0.04
c-Met-M-QC	0.3740491859505054	0.029895231057830696	0.004329004329	0.995670995671	0.004329004329	0.04	1.0	0.04
Fibronectin-R-V	0.37247470913142433		0.004329004329	0.995670995671	0.004329004329	0.04	1.0	0.04
G6PD-M-V	0.37043584251183		0.004329004329	0.995670995671	0.004329004329	0.04	1.0	0.04
p14 Arf(BetA300-340A)-R-E	0.3681984395142331		0.004329004329	0.995670995671	0.004329004329	0.04	1.0	0.04
PEA15_pS116-R-V	0.3631393982675315		0.004329004329	0.995670995671	0.004329004329	0.04	1.0	0.04
PKC-delta_pS664-R-V	0.36178680281955106		0.004329004329	0.995670995671	0.004329004329	0.04	1.0	0.04
PRDX1-R-V	0.3529870244856143		0.00649350649351	0.993506493506	0.00649350649351	0.0535714285714	1.0	0.0535714285714
Smad3-R-V	0.3502162962342165		0.00649350649351	0.993506493506	0.00649350649351	0.0535714285714	1.0	0.0535714285714
Annexin 1-M-E	0.34880609691865544		0.00649350649351	0.993506493506	0.00649350649351	0.0535714285714	1.0	0.0535714285714
AR-R-V	0.34751193235144456		0.00865800865801	0.991341991342	0.00865800865801	0.0666666666667	1.0	0.0666666666667
NF-kB-p65_pS536-R-C	0.3453216180572997		0.00865800865801	0.991341991342	0.00865800865801	0.0666666666667	1.0	0.0666666666667
EGFR_pY1068-R-C	0.34284836982513905		0.0108225108225	0.989177489177	0.0108225108225	0.078125	1.0	0.078125
AMPK_alpha-R-C	0.3421894438272142		0.0108225108225	0.989177489177	0.0108225108225	0.078125	1.0	0.078125
c-Jun_pS73-R-V	0.3362678199886748		0.0151515151515	0.984848484848	0.0151515151515	0.1	1.0	0.1
RASD2(SigHPA005839)-R-E	0.3348297201416606		0.0151515151515	0.984848484848	0.0151515151515	0.1	1.0	0.1
Caspase-8-M-QC	0.334504256179645		0.0151515151515	0.984848484848	0.0151515151515	0.1	1.0	0.1
HER2_pY1248-R-C	0.33272045690215196		0.017316017316	0.982683982684	0.017316017316	0.111111111111	1.0	0.111111111111
YAP_pS127-R-E	0.3276192907213682		0.021645021645	0.978354978355	0.021645021645	0.131578947368	1.0	0.131578947368
STAT3_pY705-R-V	0.3210819448905697		0.021645021645	0.978354978355	0.021645021645	0.131578947368	1.0	0.131578947368
HER2-M-V	0.3138498940713959		0.025974025974	0.974025974026	0.025974025974	0.15	1.0	0.15
Paxillin-R-C	0.31307738603345736		0.025974025974	0.974025974026	0.025974025974	0.15	1.0	0.15
YB-1-R-V	0.31051980117029504		0.030303030303	0.969696969697	0.030303030303	0.170731707317	1.0	0.170731707317
Cyclin_E1-M-V	0.30790847205789507		0.0324675324675	0.967532467532	0.0324675324675	0.174418604651	1.0	0.174418604651
BRCA2-R-C	0.3063087431225433		0.0324675324675	0.967532467532	0.0324675324675	0.174418604651	1.0	0.174418604651
p14 Arf(BetIHC-00196)-R-E	0.3053136515000252		0.0367965367965	0.963203463203	0.0367965367965	0.193181818182	1.0	0.193181818182
ETS-1-R-V	0.28844819170376873		0.0649350649351	0.935064935065	0.0649350649351	0.333333333333	1.0	0.333333333333
Cyclin_D1-R-V	0.2843719351447037		0.0670995670996	0.9329004329	0.0670995670996	0.336734693878	1.0	0.336734693878
beta Actin-R-E	0.2813310650400372		0.0692640692641	0.930735930736	0.0692640692641	0.336734693878	1.0	0.336734693878
Shc_pY317-R-E	0.28015376843434947		0.0714285714286	0.928571428571	0.0714285714286	0.336734693878	1.0	0.336734693878
TTF1-R-V	0.27998671159617267		0.0714285714286	0.928571428571	0.0714285714286	0.336734693878	1.0	0.336734693878
C-Raf_pS338-R-V	0.27620726883305957		0.0779220779221	0.922077922078	0.0779220779221	0.344827586207	1.0	0.344827586207
MAPK_pT202_Y204-R-V	0.27551078670200485		0.0800865800866	0.919913419913	0.0800865800866	0.344827586207	1.0	0.344827586207
Rictor-R-C	0.2747666683247559		0.0844155844156	0.915584415584	0.0844155844156	0.344827586207	1.0	0.344827586207
alpha-Catenin-M-V	0.27457368919735664		0.0844155844156	0.915584415584	0.0844155844156	0.344827586207	1.0	0.344827586207
EGFR_pY1173-R-V	0.27397574478878306		0.0865800865801	0.91341991342	0.0865800865801	0.344827586207	1.0	0.344827586207
4E-BP1_pS65-R-V	0.2737149435720587		0.0865800865801	0.91341991342	0.0865800865801	0.344827586207	1.0	0.344827586207
beta-Catenin_pS33_S37_T41-R-E	0.27301748472597476		0.0865800865801	0.91341991342	0.0865800865801	0.344827586207	1.0	0.344827586207
S6_pS235_S236-R-V	0.2729118145159939		0.0865800865801	0.91341991342	0.0865800865801	0.344827586207	1.0	0.344827586207
Prohibitin-R-E	0.27259407467259833		0.0865800865801	0.91341991342	0.0865800865801	0.344827586207	1.0	0.344827586207
4E-BP1_pT70-R-V	0.2689565307041705		0.101731601732	0.898268398268	0.101731601732	0.391666666667	1.0	0.391666666667
eIF4G-R-C	0.2686177038637444		0.101731601732	0.898268398268	0.101731601732	0.391666666667	1.0	0.391666666667
Caspase 8 Cleaved Asp391-R-E	0.26804177129883855		0.103896103896	0.896103896104	0.103896103896	0.393442622951	1.0	0.393442622951
Src-M-V	0.2673751115229607		0.106060606061	0.893939393939	0.106060606061	0.395161290323	1.0	0.395161290323
Gab2-R-V	0.26674724385570403		0.108225108225	0.891774891775	0.108225108225	0.396825396825	1.0	0.396825396825
NDRG1_pT346-R-V	0.26555917246980326		0.112554112554	0.887445887446	0.112554112554	0.40625	1.0	0.40625
YB-1_pS102-R-V	0.26404415872993964		0.116883116883	0.883116883117	0.116883116883	0.415384615385	1.0	0.415384615385
p21-R-V	0.26111189998442413		0.125541125541	0.874458874459	0.125541125541	0.439189189189	1.0	0.439189189189
Dvl3-R-V	0.2596975674615853		0.12987012987	0.87012987013	0.12987012987	0.439189189189	1.0	0.439189189189
S6_pS240_S244-R-V	0.25954308387516795		0.12987012987	0.87012987013	0.12987012987	0.439189189189	1.0	0.439189189189
MDM2_pS166-R-E	0.25867331580323993		0.134199134199	0.865800865801	0.134199134199	0.439189189189	1.0	0.439189189189
Bcl-xL-R-V	0.2568579208312322		0.136363636364	0.863636363636	0.136363636364	0.439189189189	1.0	0.439189189189
TFRC-R-V	0.2566798009838557		0.136363636364	0.863636363636	0.136363636364	0.439189189189	1.0	0.439189189189
A-Raf_pS299-R-C	0.25625408737354405		0.138528138528	0.861471861472	0.138528138528	0.439189189189	1.0	0.439189189189
cIAP-R-C	0.25572957041198663		0.140692640693	0.859307359307	0.140692640693	0.439189189189	1.0	0.439189189189
MEK1_pS217_S221-R-V	0.25522387761609033		0.140692640693	0.859307359307	0.140692640693	0.439189189189	1.0	0.439189189189
PKC-pan_BetaII_pS660-R-V	0.2533385044606324		0.145021645022	0.854978354978	0.145021645022	0.446666666667	1.0	0.446666666667
p70S6K_pT389-R-V	0.25119227353225637		0.151515151515	0.848484848485	0.151515151515	0.460526315789	1.0	0.460526315789
STAT3-R-E	0.25048049227915475		0.155844155844	0.844155844156	0.155844155844	0.467532467532	1.0	0.467532467532
N-Ras-M-V	0.25018392556514		0.158008658009	0.841991341991	0.158008658009	0.467948717949	1.0	0.467948717949
Acetyl-a-Tubulin (Lys40)-R-C	0.24898073682979108		0.162337662338	0.837662337662	0.162337662338	0.474683544304	1.0	0.474683544304
Rad50-M-V	0.24733577994918876		0.17316017316	0.82683982684	0.17316017316	0.488235294118	1.0	0.488235294118
SHP-2_pY542-R-E	0.24695547343122032		0.177489177489	0.822510822511	0.177489177489	0.488235294118	1.0	0.488235294118
JNK_pT183_Y185-R-V	0.24694100326561286		0.177489177489	0.822510822511	0.177489177489	0.488235294118	1.0	0.488235294118
Rictor_pT1135-R-V	0.246435026605404		0.179653679654	0.820346320346	0.179653679654	0.488235294118	1.0	0.488235294118
Akt_pT308-R-V	0.24625261797484832		0.179653679654	0.820346320346	0.179653679654	0.488235294118	1.0	0.488235294118
Porin-R-E	0.24531989985820055		0.179653679654	0.820346320346	0.179653679654	0.488235294118	1.0	0.488235294118
Bad_pS112-R-V	0.24442913490251228		0.183982683983	0.816017316017	0.183982683983	0.494186046512	1.0	0.494186046512
beta-Catenin-R-V	0.24405093962266253		0.188311688312	0.811688311688	0.188311688312	0.5	1.0	0.5
ADAR1-R-V	0.24235200537390125		0.19696969697	0.80303030303	0.19696969697	0.517045454545	1.0	0.517045454545
mTOR_pS2448-R-C	0.24102405163468105		0.205627705628	0.794372294372	0.205627705628	0.533707865169	1.0	0.533707865169
GSK3_pS9-R-V	0.23704400075238952		0.222943722944	0.777056277056	0.222943722944	0.572222222222	1.0	0.572222222222
Akt_pS473-R-V	0.23650483960074692		0.227272727273	0.772727272727	0.227272727273	0.576923076923	1.0	0.576923076923
