	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	0.9345052663106375	0.009260159563805725	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
LIEN_BREAST_CARCINOMA_METAPLASTIC_VS_DUCTAL_DN	0.9131408998061702	0.013885161573875017	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
COLDREN_GEFITINIB_RESISTANCE_DN	0.9048686846387604	0.02412121537817247	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
LANDIS_BREAST_CANCER_PROGRESSION	0.9028168009333698	0.015007922228361	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL	0.9019549531092934	0.007700477504352945	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL	0.9018059628563984	0.005384692910992849	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL_UP	0.8937877520778678	0.015865769709904158	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
LIM_MAMMARY_STEM_CELL_DN	0.8808689895038169	0.01314993928929723	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
BOYAULT_LIVER_CANCER_SUBCLASS_G1_UP	0.8806935613222312	0.021839404577991203	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
AIGNER_ZEB1_TARGETS	0.879160689359046	0.02031095694952687	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
LANDIS_ERBB2_BREAST_TUMORS_324	0.8782270802815623	0.017269318802530423	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
CREIGHTON_AKT1_SIGNALING_VIA_MTOR_UP	0.8778249346133347	0.00994706965892501	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
WALLACE_PROSTATE_CANCER_UP	0.8731210735725314	0.016812453201899905	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
WAMUNYOKOLI_OVARIAN_CANCER_LMP	0.8724034108236813	0.007768156950749189	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
LANDIS_BREAST_CANCER_PROGRESSION_UP	0.8723053716244662	0.02890346571078307	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
GROGER_EMT_DN	0.8686822020543388	0.012779787404765893	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP	0.8667387628863006	0.012473416954051502	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE_DN	0.8635585907008685	0.01023576931712384	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
LIM_MAMMARY_LUMINAL_MATURE_UP	0.856309655434976	0.02084496353331871	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
TAUBE_EMT_DN	0.8562898813894888	0.006542567199852031	6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
FARMER_BREAST_CANCER_CLUSTER_7	0.8531587108717618		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
SMID_BREAST_CANCER_NORMAL_LIKE_DN	0.8485613712444502		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
LIM_MAMMARY_LUMINAL_MATURE	0.8474002224080986		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
MCBRYAN_PUBERTAL_BREAST_4_5WK	0.8459551652083702		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
LINDGREN_BLADDER_CANCER_CLUSTER_2A	0.8457652712272828		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_LOBULAR_NORMAL	0.8438438960911827		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
AKT_UP.V1	0.8387040406117493		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
LANDIS_ERBB2_BREAST_TUMORS_324_UP	0.8376774257494919		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	0.837488887361308		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
SMID_BREAST_CANCER_ERBB2_UP	0.8342706062807723		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
SCHAEFFER_PROSTATE_DEVELOPMENT_48HR	0.8322030042602715		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
LOPEZ_EPITHELIOID_MESOTHELIOMA	0.8297385823936281		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
REACTOME_APOPTOTIC_CLEAVAGE_OF_CELL_ADHESION_PROTEINS	0.8262125047731455		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
CAFFAREL_RESPONSE_TO_THC_8HR_3_UP	0.8258753997121602		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
MCBRYAN_PUBERTAL_BREAST_5_6WK	0.8250935669512257		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
LINDGREN_BLADDER_CANCER_CLUSTER_2A_UP	0.8250272401921318		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2	0.8198658682438654		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
SINGH_KRAS_DEPENDENCY_SIGNATURE_	0.8187568325240671		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
JAEGER_METASTASIS_DN	0.817394528105605		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
LANDEMAINE_LUNG_METASTASIS	0.8168447853139145		6.552221202987813e-05	1.0	6.552221202987813e-05	0.0003168567807351077	1.0	0.0003168567807351077
