	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
compound 1B	-0.5486237394121313	0.017860843818525755	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.25	0.25
AZD4547	-0.5167570789065292	0.025232021347797017	0.99896049896	0.0010395010395	0.0010395010395	1.0	0.25	0.25
BRD-K99006945	-0.4842465067458859	0.531852423042657	0.997920997921	0.002079002079	0.002079002079	1.0	0.333333333333	0.333333333333
chlorambucil	-0.45322229808401704	0.46562747598214915	0.991683991684	0.00831600831601	0.00831600831601	0.997907949791	0.449367088608	0.449367088608
BRD-K26531177	-0.45001423404362667	0.0389089652204121	0.991683991684	0.00831600831601	0.00831600831601	0.997907949791	0.449367088608	0.449367088608
lenvatinib	-0.44605751222367157	0.0662169006996692	0.990644490644	0.00935550935551	0.00935550935551	0.997907949791	0.449367088608	0.449367088608
ML162	-0.4457611408358762	0.07039233595130501	0.989604989605	0.010395010395	0.010395010395	0.997907949791	0.449367088608	0.449367088608
tubastatin A	-0.4401528443809819	0.03031585967099441	0.986486486486	0.0135135135135	0.0135135135135	0.997907949791	0.449367088608	0.449367088608
staurosporine	-0.4377194803104944	0.06845107616217845	0.986486486486	0.0135135135135	0.0135135135135	0.997907949791	0.449367088608	0.449367088608
CIL55	-0.4359341720720737	0.09025741640468436	0.986486486486	0.0135135135135	0.0135135135135	0.997907949791	0.449367088608	0.449367088608
ML239	-0.4345070302567803	0.03416649363387793	0.986486486486	0.0135135135135	0.0135135135135	0.997907949791	0.449367088608	0.449367088608
CCT036477	-0.43092958667918	0.04972040160296607	0.983367983368	0.016632016632	0.016632016632	0.997907949791	0.449367088608	0.449367088608
SZ4TA2	-0.4265897596416035	0.05245971060516423	0.983367983368	0.016632016632	0.016632016632	0.997907949791	0.449367088608	0.449367088608
imatinib	-0.4240592530836871	0.05287536128501757	0.983367983368	0.016632016632	0.016632016632	0.997907949791	0.449367088608	0.449367088608
BMS-195614	-0.42278165509229676	0.029019731929567538	0.983367983368	0.016632016632	0.016632016632	0.997907949791	0.449367088608	0.449367088608
RG-108	-0.4188821553455107	0.03846693050461245	0.982328482328	0.0176715176715	0.0176715176715	0.997907949791	0.449367088608	0.449367088608
BRD-K51490254	-0.4163245247796982	0.04123043223160504	0.980249480249	0.0197505197505	0.0197505197505	0.997907949791	0.449367088608	0.449367088608
tretinoin	-0.4162385102455001	0.10116776952851475	0.980249480249	0.0197505197505	0.0197505197505	0.997907949791	0.449367088608	0.449367088608
BRD-K42260513	-0.4161417807199685	0.461633247215775	0.980249480249	0.0197505197505	0.0197505197505	0.997907949791	0.449367088608	0.449367088608
XL765	-0.41155040051500474	0.032460300250124086	0.97920997921	0.02079002079	0.02079002079	0.997907949791	0.449367088608	0.449367088608
ruxolitinib	-0.4104106127189182		0.97817047817	0.0218295218295	0.0218295218295	0.997907949791	0.449367088608	0.449367088608
ML203	-0.4049334587938885		0.975051975052	0.024948024948	0.024948024948	0.997907949791	0.449367088608	0.449367088608
PF-4800567 hydrochloride	-0.4026265860113254		0.970893970894	0.029106029106	0.029106029106	0.997907949791	0.449367088608	0.449367088608
cytochalasin B	-0.4025595135145945		0.970893970894	0.029106029106	0.029106029106	0.997907949791	0.449367088608	0.449367088608
olaparib	-0.4024937655779713		0.970893970894	0.029106029106	0.029106029106	0.997907949791	0.449367088608	0.449367088608
AZD1480	-0.402126717818233		0.970893970894	0.029106029106	0.029106029106	0.997907949791	0.449367088608	0.449367088608
PLX-4032	-0.4017884073788085		0.970893970894	0.029106029106	0.029106029106	0.997907949791	0.449367088608	0.449367088608
PRIMA-1-Met	-0.39982536186625167		0.970893970894	0.029106029106	0.029106029106	0.997907949791	0.449367088608	0.449367088608
fluvastatin	-0.39959325888845065		0.970893970894	0.029106029106	0.029106029106	0.997907949791	0.449367088608	0.449367088608
SGX-523	-0.39738086774447506		0.968814968815	0.031185031185	0.031185031185	0.997907949791	0.449367088608	0.449367088608
BRD-A05715709	-0.39550736928668023		0.966735966736	0.033264033264	0.033264033264	0.997907949791	0.449367088608	0.449367088608
BRD-K29086754	-0.3951238114763279		0.965696465696	0.0343035343035	0.0343035343035	0.997907949791	0.449367088608	0.449367088608
PLX-4720	-0.39451960444006656		0.964656964657	0.035343035343	0.035343035343	0.997907949791	0.449367088608	0.449367088608
tivozanib	-0.39389087470207296		0.964656964657	0.035343035343	0.035343035343	0.997907949791	0.449367088608	0.449367088608
ML050	-0.3935298155468423		0.964656964657	0.035343035343	0.035343035343	0.997907949791	0.449367088608	0.449367088608
