	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
VERHAAK_GLIOBLASTOMA_PRONEURAL	0.8938075695903472	0.007738521672477975	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00038880248833592535	1.0	0.00038880248833592535
GUENTHER_GROWTH_SPHERICAL_VS_ADHERENT	0.8691880972272282	0.017305081137689207	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00038880248833592535	1.0	0.00038880248833592535
E2F3_UP.V1	0.8469925663336951	0.010558606871353146	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00038880248833592535	1.0	0.00038880248833592535
REACTOME_VOLTAGE_GATED_POTASSIUM_CHANNELS	0.8442518429579197	0.018865351568338077	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00038880248833592535	1.0	0.00038880248833592535
MICROTUBULE_BASED_MOVEMENT	0.8324594029499938	0.02509569363925513	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00038880248833592535	1.0	0.00038880248833592535
NIELSEN_SYNOVIAL_SARCOMA	0.8310221763951791	0.01912706961637779	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00038880248833592535	1.0	0.00038880248833592535
HUMMEL_BURKITTS_LYMPHOMA	0.8309505030499565	0.015049135444804258	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00038880248833592535	1.0	0.00038880248833592535
GOLUB_ALL_VS_AML	0.8279862842608564	0.013662168901440876	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00038880248833592535	1.0	0.00038880248833592535
NIELSEN_GIST_AND_SYNOVIAL_SARCOMA	0.827072742662869	0.009199214331504774	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00038880248833592535	1.0	0.00038880248833592535
REACTOME_NEURONAL_SYSTEM	0.8261339938985213	0.016537123692166558	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00038880248833592535	1.0	0.00038880248833592535
REN_ALVEOLAR_RHABDOMYOSARCOMA	0.8229745710862036	0.009407411697158221	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00038880248833592535	1.0	0.00038880248833592535
RORIE_TARGETS_OF_EWSR1_FLI1_FUSION_DN	0.8194360210631523	0.027236543982643236	6.552221202987813e-05	1.0	6.552221202987813e-05	0.00038880248833592535	1.0	0.00038880248833592535
