	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
FOXA1	-0.6038097221448125	0.05146200830792454	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
KDM1A	-0.5311568261361512	0.045944515843537675	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
MYBL2	-0.5228283896769066	0.0720978536808719	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
PRSS3P2	-0.5160974810122393	0.06821039635328761	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
ADSL	-0.5066575793960693	0.08845352552937488	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
SRRM1	-0.5011819399888169	0.11193228820356399	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
COPS8	-0.5006572650570081	0.08672257241736768	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
SPC25	-0.4977838643373623	0.08313625015381963	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
GRPEL1	-0.49303456026129305	0.0346043821577391	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
NUP93	-0.48297086778710047	0.12288353937928984	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
PIK3CA	-0.48288158231243045	0.1529946084562162	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
TFAP2C	-0.48230592862401606	0.06349292785428826	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
CLTC	-0.4760497109733337	0.059272073085730945	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
NUP43	-0.4738423005797509	0.10150597210875237	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
HNRNPM	-0.4734240475982406	0.08511323093556626	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
SPDEF	-0.4722875065647346	0.06307329583272203	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
NSMCE1	-0.47212098792231955	0.06234464238317643	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
NARS2	-0.4716432917947139	0.048807699951876	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
ESR1	-0.46938901608401284	0.06803328957165763	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
ZNF652	-0.4691424896813025	0.11940733451163628	1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
NDUFA11	-0.4676788654498922		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
MED12	-0.466062498815544		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
RAB6A	-0.46582415174912306		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
DLG5	-0.4653452220472281		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
MRPS31	-0.46481288080560373		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
CACFD1	-0.4610851797557617		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
DCAKD	-0.4592421817742334		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
GATA3	-0.45754244801033817		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
TRRAP	-0.4572410328502117		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
CCM2	-0.45719511166875876		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
DIMT1	-0.45691569480289057		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
RAD21	-0.4568605813428265		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
COX11	-0.4527353229061639		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
COPZ1	-0.45020001234677287		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
FOSL1	-0.4499882128789476		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
SEMA7A	-0.4498966259790615		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
ATP5J2	-0.44843577717897887		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
SPC24	-0.44815316291108537		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
RPA2	-0.44805548673424556		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
RCOR2	-0.4476927110551063		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
MRPS5	-0.44741626638248033		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
CDC37	-0.4466844390758399		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
SMC3	-0.4457897650073737		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
MYL12A	-0.44529877981369326		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
GRHL2	-0.4441448770825658		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
SDHA	-0.4432550068972941		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
SAMD4B	-0.44112199237894567		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
WDR26	-0.4405687957836145		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
PRKCZ	-0.4395706385794109		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
RPL5	-0.4385002757151592		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
ELAC2	-0.4377254065235461		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
H1FNT	-0.4355035243939141		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
SF3B1	-0.43524082783445023		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
RPAP1	-0.43376820575776043		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
PTPN23	-0.4319268392736627		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
COPS6	-0.43177223146312976		1.0	2.9286007145785744e-05	2.9286007145785744e-05	1.0	0.00340909090909	0.00340909090909
MRPS22	-0.4305642791972743		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
SSBP1	-0.42908696173265876		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
NUF2	-0.42844118870843795		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
PSMD6	-0.42802742844322833		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
POLD1	-0.42710201040625295		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
MYH10	-0.426827881646351		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
UBL5	-0.4255783376674313		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
RBM47	-0.42446858369774326		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
CD6	-0.423531333861816		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
PPP1R15B	-0.42349417919541826		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
ATP5J2-PTCD1	-0.4233883992834938		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
SRSF3	-0.4212651855562113		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
TIMM50	-0.42096107877908434		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
CCNA2	-0.4208330066779499		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
AKT1	-0.4203782687955589		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
ARIH1	-0.4202127304004932		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
UQCRB	-0.41952879849814945		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
ATP5I	-0.41850511923738226		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
IQCC	-0.4182921682108661		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
PSMB6	-0.41752106438041714		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
MTSS1L	-0.4169424808796626		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
HAUS6	-0.41530297781232545		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
HSPA9	-0.41492795009116257		0.999970713993	2.92860071458e-05	2.92860071458e-05	1.0	0.00340909090909	0.00340909090909
COMMD1	-0.4140757758608093		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
HDGFL1	-0.4138461365925068		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
ANKRD17	-0.41307604084019833		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
FBXO5	-0.4126573820655328		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
POLR2A	-0.41246085773963076		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
XRCC6	-0.4122307457758416		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
BIRC6	-0.4120600625722036		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
SMC2	-0.4113038455909072		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
PCNA	-0.41077957639538254		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
CENPC	-0.41064918794138877		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
PNPT1	-0.4105964232337818		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
SLC3A2	-0.4102936860024039		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
NDUFS7	-0.41025320607708227		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
RPL12	-0.41017336918033714		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
AZIN1	-0.4092886785374496		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
BCLAF1	-0.4088282175332848		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
ERBB3	-0.40859130092469365		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
MRPS28	-0.408502912642032		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
SFPQ	-0.40837196404290044		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
POLR2C	-0.4077002113776541		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
DYNC1H1	-0.40715535163197375		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
SLC25A3	-0.4068436841038111		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
KMT2D	-0.4064905069242338		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
POLR2D	-0.4061745383772062		0.999912141979	8.78580214374e-05	8.78580214374e-05	1.0	0.00340909090909	0.00340909090909
