	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
linsitinib	-0.6121224825115013	0.028285301478663885	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.047619047619	0.047619047619
barasertib	-0.6108953893780711	0.04285039935077381	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.047619047619	0.047619047619
belinostat	-0.5971474413394455	0.03182058276292794	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.047619047619	0.047619047619
skepinone-L	-0.5875595176454783	0.022408422838692155	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.047619047619	0.047619047619
serdemetan	-0.587462020416868	0.005639874832454305	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.047619047619	0.047619047619
indisulam	-0.5849154680352066	0.047025088214995035	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.047619047619	0.047619047619
BRD-K28456706	-0.5651040444543082	0.0577557628367168	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.047619047619	0.047619047619
ABT-737	-0.5565724774533842	0.06377428670081885	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.047619047619	0.047619047619
tretinoin	-0.5561512377748504	0.04430757529868314	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.047619047619	0.047619047619
avrainvillamide	-0.5540616701250182	0.05800267255685483	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.047619047619	0.047619047619
cytarabine hydrochloride	-0.5480671475209797	0.05626573101235594	0.997920997921	0.002079002079	0.002079002079	1.0	0.047619047619	0.047619047619
sotrastaurin	-0.5473707150820242	0.06259019222968344	0.997920997921	0.002079002079	0.002079002079	1.0	0.047619047619	0.047619047619
PF-4800567 hydrochloride	-0.5415302040110095	0.017212428988845733	0.997920997921	0.002079002079	0.002079002079	1.0	0.047619047619	0.047619047619
BRD-K26531177	-0.5396680322021701	0.07814895414301516	0.997920997921	0.002079002079	0.002079002079	1.0	0.047619047619	0.047619047619
chlorambucil	-0.539467100051835	0.04540699725494178	0.997920997921	0.002079002079	0.002079002079	1.0	0.047619047619	0.047619047619
ML239	-0.5358808951025538	0.01991219257988941	0.997920997921	0.002079002079	0.002079002079	1.0	0.047619047619	0.047619047619
PX-12	-0.5354052319982394	0.06396910089040792	0.997920997921	0.002079002079	0.002079002079	1.0	0.047619047619	0.047619047619
Compound 7d-cis	-0.5312676245368532	0.04556406532528165	0.997920997921	0.002079002079	0.002079002079	1.0	0.047619047619	0.047619047619
VX-680	-0.529642539686528	0.02145953119170778	0.997920997921	0.002079002079	0.002079002079	1.0	0.047619047619	0.047619047619
alisertib	-0.5294253320986088	0.03086236218300096	0.997920997921	0.002079002079	0.002079002079	1.0	0.047619047619	0.047619047619
RG-108	-0.5279533092776373		0.997920997921	0.002079002079	0.002079002079	1.0	0.047619047619	0.047619047619
BRD-K88742110	-0.5247840978359817		0.994802494802	0.00519750519751	0.00519750519751	1.0	0.0967741935484	0.0967741935484
BRD-M00053801	-0.5216344920430351		0.994802494802	0.00519750519751	0.00519750519751	1.0	0.0967741935484	0.0967741935484
LY-2183240	-0.5196405814890172		0.994802494802	0.00519750519751	0.00519750519751	1.0	0.0967741935484	0.0967741935484
epigallocatechin-3-monogallate	-0.5179346556204414		0.994802494802	0.00519750519751	0.00519750519751	1.0	0.0967741935484	0.0967741935484
tivantinib	-0.5148404888887242		0.993762993763	0.00623700623701	0.00623700623701	1.0	0.0967741935484	0.0967741935484
SB-225002	-0.5139779804089398		0.993762993763	0.00623700623701	0.00623700623701	1.0	0.0967741935484	0.0967741935484
NSC19630	-0.5122867676528554		0.993762993763	0.00623700623701	0.00623700623701	1.0	0.0967741935484	0.0967741935484
