	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
GSK-J4	-0.5679737537592923	0.07917788166760716	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.166666666667	0.166666666667
VX-680	-0.5274705991155082	0.041062593890510334	1.0	0.0010395010395010396	0.0010395010395010396	1.0	0.166666666667	0.166666666667
linsitinib	-0.4614351546577815	0.03594555121992301	0.99896049896	0.0010395010395	0.0010395010395	1.0	0.166666666667	0.166666666667
BRD-K01737880	-0.4422203572016915	0.13881261962791056	0.996881496881	0.0031185031185	0.0031185031185	1.0	0.172413793103	0.172413793103
sotrastaurin	-0.44054051101007075	0.5213580049558865	0.995841995842	0.004158004158	0.004158004158	1.0	0.172413793103	0.172413793103
BRD-K88742110	-0.4379809296931541	0.029150435452322432	0.994802494802	0.00519750519751	0.00519750519751	1.0	0.172413793103	0.172413793103
olaparib	-0.4292437623011494	0.03680095964194962	0.993762993763	0.00623700623701	0.00623700623701	1.0	0.172413793103	0.172413793103
BRD-K42260513	-0.4279862643511721	0.5440170529306395	0.993762993763	0.00623700623701	0.00623700623701	1.0	0.172413793103	0.172413793103
ML239	-0.4272464552331025	0.022355088718546294	0.993762993763	0.00623700623701	0.00623700623701	1.0	0.172413793103	0.172413793103
tivantinib	-0.4266296998954795	0.011656988814357817	0.993762993763	0.00623700623701	0.00623700623701	1.0	0.172413793103	0.172413793103
CIL70	-0.4262128193562232	0.0376676617988444	0.993762993763	0.00623700623701	0.00623700623701	1.0	0.172413793103	0.172413793103
IU1	-0.42594186823237123	0.02473701858398249	0.993762993763	0.00623700623701	0.00623700623701	1.0	0.172413793103	0.172413793103
chlorambucil	-0.4246857728883606	0.007876830038273238	0.993762993763	0.00623700623701	0.00623700623701	1.0	0.172413793103	0.172413793103
YM-155	-0.4243480470429331	0.06960798000902972	0.993762993763	0.00623700623701	0.00623700623701	1.0	0.172413793103	0.172413793103
barasertib	-0.42205930375425427	0.09517110574713494	0.992723492723	0.00727650727651	0.00727650727651	1.0	0.172413793103	0.172413793103
axitinib	-0.4220310765512826	0.012907168806835836	0.992723492723	0.00727650727651	0.00727650727651	1.0	0.172413793103	0.172413793103
SR8278	-0.421194689842433	0.156042680588922	0.992723492723	0.00727650727651	0.00727650727651	1.0	0.172413793103	0.172413793103
indisulam	-0.4140260689117996	0.07064524283211684	0.991683991684	0.00831600831601	0.00831600831601	1.0	0.172413793103	0.172413793103
BRD-K02251932	-0.4139504476302853	0.03168788228751479	0.991683991684	0.00831600831601	0.00831600831601	1.0	0.172413793103	0.172413793103
marinopyrrole A	-0.4133347598865774	0.0281100846864135	0.991683991684	0.00831600831601	0.00831600831601	1.0	0.172413793103	0.172413793103
BMS-195614	-0.413058463664001		0.991683991684	0.00831600831601	0.00831600831601	1.0	0.172413793103	0.172413793103
skepinone-L	-0.41057630214995494		0.990644490644	0.00935550935551	0.00935550935551	1.0	0.172413793103	0.172413793103
ML050	-0.4090670561200913		0.990644490644	0.00935550935551	0.00935550935551	1.0	0.172413793103	0.172413793103
cediranib	-0.4079061364505231		0.990644490644	0.00935550935551	0.00935550935551	1.0	0.172413793103	0.172413793103
AT-406	-0.4066618532886551		0.990644490644	0.00935550935551	0.00935550935551	1.0	0.172413793103	0.172413793103
BRD-K51490254	-0.40651544606562773		0.990644490644	0.00935550935551	0.00935550935551	1.0	0.172413793103	0.172413793103
BRD-K92856060	-0.4038467642025592		0.989604989605	0.010395010395	0.010395010395	1.0	0.172413793103	0.172413793103
BRD-K29086754	-0.4036004474807597		0.989604989605	0.010395010395	0.010395010395	1.0	0.172413793103	0.172413793103
serdemetan	-0.40352576846656524		0.989604989605	0.010395010395	0.010395010395	1.0	0.172413793103	0.172413793103
lenvatinib	-0.40147937694404756		0.987525987526	0.012474012474	0.012474012474	1.0	0.181034482759	0.181034482759
omacetaxine mepesuccinate	-0.401003066695036		0.987525987526	0.012474012474	0.012474012474	1.0	0.181034482759	0.181034482759
foretinib	-0.3982385587192984		0.985446985447	0.014553014553	0.014553014553	1.0	0.181034482759	0.181034482759
RG-108	-0.39756676276506575		0.984407484407	0.0155925155925	0.0155925155925	1.0	0.181034482759	0.181034482759
LY-2183240	-0.3971255676069035		0.983367983368	0.016632016632	0.016632016632	1.0	0.181034482759	0.181034482759
PF-3758309	-0.3961075053949004		0.982328482328	0.0176715176715	0.0176715176715	1.0	0.181034482759	0.181034482759
KW-2449	-0.39495400783979934		0.982328482328	0.0176715176715	0.0176715176715	1.0	0.181034482759	0.181034482759
cytarabine hydrochloride	-0.39285841996798904		0.982328482328	0.0176715176715	0.0176715176715	1.0	0.181034482759	0.181034482759
STF-31	-0.3925697480713894		0.982328482328	0.0176715176715	0.0176715176715	1.0	0.181034482759	0.181034482759
BI-2536	-0.3907188558502535		0.981288981289	0.018711018711	0.018711018711	1.0	0.181034482759	0.181034482759
BRD-K30748066	-0.39039367598835967		0.981288981289	0.018711018711	0.018711018711	1.0	0.181034482759	0.181034482759
GMX-1778	-0.38866366943337766		0.981288981289	0.018711018711	0.018711018711	1.0	0.181034482759	0.181034482759
NSC48300	-0.3885036783639521		0.981288981289	0.018711018711	0.018711018711	1.0	0.181034482759	0.181034482759
tubastatin A	-0.38704380393687765		0.981288981289	0.018711018711	0.018711018711	1.0	0.181034482759	0.181034482759
Repligen 136	-0.3868010392441838		0.981288981289	0.018711018711	0.018711018711	1.0	0.181034482759	0.181034482759
tipifarnib-P1	-0.38675873418621004		0.981288981289	0.018711018711	0.018711018711	1.0	0.181034482759	0.181034482759
MLN2480	-0.3867406335165711		0.981288981289	0.018711018711	0.018711018711	1.0	0.181034482759	0.181034482759
SB-225002	-0.385243827460914		0.981288981289	0.018711018711	0.018711018711	1.0	0.181034482759	0.181034482759
brivanib	-0.383057263118059		0.980249480249	0.0197505197505	0.0197505197505	1.0	0.181034482759	0.181034482759
MGCD-265	-0.38107246853651455		0.97920997921	0.02079002079	0.02079002079	1.0	0.181034482759	0.181034482759
BRD1835	-0.37905524152604686		0.97817047817	0.0218295218295	0.0218295218295	1.0	0.181034482759	0.181034482759
Mdivi-1	-0.37882720697138733		0.97817047817	0.0218295218295	0.0218295218295	1.0	0.181034482759	0.181034482759
