Name	Score	0.95 MoE	p-value	FDR
isoliquiritigenin	-0.44411483579872696	0.10553009985264644	0.009009009009009009	0.9333333333333333
avicin D	-0.43218192225742996	0.05403353366955961	0.009009009009009009	0.9333333333333333
CAY10576	-0.34270326459178774	0.047463877457330654	0.020097020097020097	0.9333333333333333
BRD-K24690302	-0.33640704918505554	0.2751754018825633	0.021483021483021482	0.9333333333333333
OSI-930	-0.3318024705827745	0.3309261314835563	0.02494802494802495	0.9333333333333333
BRD-K42260513	-0.3304251196556386	0.274330294808573	0.02494802494802495	0.9333333333333333
myriocin	-0.3298305359704119	0.057960887941382655	0.02494802494802495	0.9333333333333333
BMS-195614	-0.3241657108336216	0.01816301519704934	0.02494802494802495	0.9333333333333333
ML083	-0.3232544212348208	0.3147718965804875	0.02494802494802495	0.9333333333333333
olaparib	-0.32291714480422035	0.031089279043400028	0.02494802494802495	0.9333333333333333
neopeltolide	-0.3224878244200956	0.2788325483051823	0.02494802494802495	0.9333333333333333
BRD-K51831558	-0.32216957512678324	0.020300582352070048	0.02494802494802495	0.9333333333333333
QW-BI-011	-0.32026747831730973	0.31609684002080873	0.026334026334026334	0.9333333333333333
A-804598	-0.3152283906127009	0.020956293368994048	0.028413028413028413	0.9333333333333333
staurosporine	-0.31383655928454357	0.08791166421141809	0.029106029106029108	0.9333333333333333
SGX-523	-0.30883670344926195	0.010774009951187484	0.03257103257103257	0.9791666666666665
BRD-K37390332	-0.2978729089729791	0.043978452370793605	0.040887040887040885	0.9832285115303984
CCT036477	-0.29332842974164275	0.026996952034487393	0.04504504504504504	0.9832285115303984
fumonisin B1	-0.2923650539261864	0.08858327307687675	0.04504504504504504	0.9832285115303984
RG-108	-0.2780660286076234	0.26812259803193256	0.05405405405405406	0.9832285115303984
imatinib	-0.2772582113592321		0.05405405405405406	0.9832285115303984
BRD-K99006945	-0.27529573196464735		0.05682605682605683	0.9832285115303984
PLX-4720	-0.2731216617444868		0.060984060984060985	0.9832285115303984
pifithrin-alpha	-0.27137223902109403		0.06375606375606375	0.9832285115303984
BRD-K33514849	-0.26996366384613907		0.06444906444906445	0.9832285115303984
PF-184	-0.2635676120578017		0.07207207207207207	0.9788011695906432
BRD-K34099515	-0.26222961488242635		0.07345807345807345	0.9788011695906432
CIL41	-0.2619929461800261		0.07345807345807345	0.9788011695906432
lomeguatrib	-0.26192596735167195		0.07345807345807345	0.9788011695906432
axitinib	-0.26091219325660603		0.07484407484407485	0.9788011695906432
BRD1835	-0.25997574317866307		0.07553707553707553	0.9788011695906432
ML031	-0.25693885098003916		0.07623007623007623	0.9788011695906432
ruxolitinib	-0.25278993697179275		0.08662508662508663	0.9784706755753526
IPR-456	-0.24872346230093914		0.09216909216909216	0.9747023809523808
XL765	-0.24600976245676573		0.09632709632709632	0.9724086502609992
CHIR-99021	-0.2439816985523635		0.0984060984060984	0.9723467862481315
FSC231	-0.24377975785540842		0.0990990990990991	0.9723467862481315
BRD-K66532283	-0.2435080430770296		0.0997920997920998	0.9723467862481315
PRL-3 inhibitor I	-0.24300499205485254		0.0997920997920998	0.9723467862481315
vorapaxar	-0.23954172885683794		0.10741510741510742	0.971342383107089
dexamethasone	-0.23842717290251553		0.1094941094941095	0.9712773998488283
ifosfamide	-0.23802550334737213		0.11088011088011088	0.9712773998488283
MST-312	-0.2371822211929696		0.11295911295911296	0.9712773998488283
TG-100-115	-0.23660491367998493		0.11365211365211365	0.9712773998488283
tigecycline	-0.23476238390327092		0.11711711711711711	0.9712773998488283
SR1001	-0.23362605188569108		0.1191961191961192	0.9712773998488283
BRD-K92856060	-0.2322432580904666		0.12404712404712405	0.9685823754789272
BRD-K35604418	-0.22890966990118777		0.1275121275121275	0.966973886328725
PF-750	-0.2283434607649114		0.1295911295911296	0.9668976135488837
ML050	-0.2279425727511168		0.13028413028413027	0.9668976135488837
QS-11	-0.22739919757098187		0.13028413028413027	0.9668976135488837
BMS-270394	-0.22642626816813233		0.13513513513513514	0.9668976135488837
BRD-A02303741	-0.2239400155766474		0.14067914067914067	0.9634809634809635
pazopanib	-0.2224100473542791		0.14553014553014554	0.9602803738317757
lovastatin	-0.2215122801419891		0.1483021483021483	0.9594067135050742
