	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
pancreas	0.2842101536105775	0.026981870753862557	0.00040816326530612246	1.0	0.00040816326530612246	0.020000000000000004	1.0	0.020000000000000004
pancreas.carcinoma.NS	0.23067466856468502	0.026308530244460483	0.00122448979592	0.998775510204	0.00122448979592	0.03	1.0	0.03
ovary.carcinoma.adenocarcinoma	0.17328450982081403	0.03408620984934055	0.0134693877551	0.986530612245	0.0134693877551	0.176	1.0	0.176
biliary_tract	0.17328450981014648	0.03773255132262042	0.0179591836735	0.982040816327	0.0179591836735	0.176	1.0	0.176
biliary_tract.carcinoma.NS	0.17328450981014648	0.03773255132262042	0.0179591836735	0.982040816327	0.0179591836735	0.176	1.0	0.176
pancreas.carcinoma.ductal_carcinoma	0.14318501616273988	0.026466204741842435	0.0281632653061	0.971836734694	0.0281632653061	0.23	1.0	0.23
oesophagus.carcinoma.squamous_cell_carcinoma	0.1222187083405231	0.03768773489675626	0.112244897959	0.887755102041	0.112244897959	0.648	1.0	0.648
oesophagus	0.1222187083405231	0.03768773489675626	0.112244897959	0.887755102041	0.112244897959	0.648	1.0	0.648
lung.carcinoid-endocrine_tumour.NS	0.12221870833789378	0.03760093483566068	0.132244897959	0.867755102041	0.132244897959	0.648	1.0	0.648
carcinoid-endocrine_tumour	0.12221870833789378	0.03760093483566068	0.132244897959	0.867755102041	0.132244897959	0.648	1.0	0.648
lung.carcinoma.adenocarcinoma	0.11041674368428228	0.024890586574517683	0.209795918367	0.790204081633	0.209795918367	0.934545454545	0.992820512821	0.934545454545
lung.carcinoma.large_cell_carcinoma	0.06993086818487884	0.033253036938539114	0.25306122449	0.74693877551	0.25306122449	1.0	0.963157894737	1.0
lung	0.06168325737297721	0.03630147896755024	0.271836734694	0.728163265306	0.271836734694	1.0	0.963157894737	1.0
lung.carcinoma.bronchioloalveolar_adenocarcinoma	0.03969608590661647	0.03523980022494072	0.351020408163	0.648979591837	0.351020408163	1.0	0.883333333333	1.0
carcinoma	0.000709733021047132	0.0422023912052611	0.408163265306	0.591836734694	0.408163265306	1.0	0.828571428571	1.0
stomach.carcinoma.adenocarcinoma	-0.0007097329665318808	0.02753023906214897	0.42693877551	0.57306122449	0.57306122449	1.0	0.825882352941	0.825882352941
lung.carcinoma.non_small_cell_carcinoma	-0.02390903568234791	0.03331150647916377	0.471428571429	0.528571428571	0.528571428571	1.0	0.784848484848	0.784848484848
lung.carcinoma.squamous_cell_carcinoma	-0.031025873520292166	0.03686480744817197	0.497959183673	0.502040816327	0.502040816327	1.0	0.76875	0.76875
ovary	-0.04453241159747506	0.031996839243055505	0.515510204082	0.484489795918	0.484489795918	1.0	0.765806451613	0.765806451613
urinary_tract.carcinoma.transitional_cell_carcinoma	-0.07424871369390082	0.0356666506650672	0.558367346939	0.441632653061	0.441632653061	1.0	0.721333333333	0.721333333333
urinary_tract	-0.07424871369390082		0.558367346939	0.441632653061	0.441632653061	1.0	0.721333333333	0.721333333333
lung.carcinoma.undifferentiated_carcinoma	-0.07424871369408624		0.56	0.44	0.44	1.0	0.721333333333	0.721333333333
ovary.carcinoma.endometrioid_carcinoma	-0.07424871369489817		0.572244897959	0.427755102041	0.427755102041	1.0	0.721333333333	0.721333333333
lung.carcinoma.mixed_adenosquamous_carcinoma	-0.07424871369786405		0.603265306122	0.396734693878	0.396734693878	1.0	0.721333333333	0.721333333333
leiomyosarcoma	-0.07424871370009725		0.654285714286	0.345714285714	0.345714285714	1.0	0.6776	0.6776
