	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
C16orf47	-0.5464101128282398	0.03759196479100329	0.999800855151	0.000199144848591	0.000199144848591	0.999800855151	0.866685314685	0.866685314685
NABP1	-0.5229442270012377	0.03819956234020856	0.999627481989	0.000372518010894	0.000372518010894	0.999686035614	0.866685314685	0.866685314685
ERV3-1	-0.516286534365413	0.060428304928450104	0.999565395654	0.000434604346043	0.000434604346043	0.99968250249	0.866685314685	0.866685314685
NSUN5P2	-0.5158333811351369	0.07412314088571621	0.999558367012	0.000441632987758	0.000441632987758	0.99968250249	0.866685314685	0.866685314685
TTC4	-0.49862436444458474	0.06806110892312227	0.999305335911	0.000694664089498	0.000694664089498	0.999539516082	0.866685314685	0.866685314685
ZNF607	-0.49841870988963527	0.03355862731748279	0.99930299303	0.00069700697007	0.00069700697007	0.999539516082	0.866685314685	0.866685314685
TCTA	-0.49563401875481117	0.061666917683558746	0.999243249575	0.000756750424647	0.000756750424647	0.999539516082	0.866685314685	0.866685314685
FBXL15	-0.4901216083720401	0.07531479280341598	0.99913781995	0.000862180050372	0.000862180050372	0.999539516082	0.866685314685	0.866685314685
PPCS	-0.4890323107270338	0.06388275444786493	0.999115562584	0.000884437415803	0.000884437415803	0.999539516082	0.866685314685	0.866685314685
C6orf89	-0.48802041005748975	0.0648797340921661	0.99909799098	0.00090200902009	0.00090200902009	0.999539516082	0.866685314685	0.866685314685
NSUN5P1	-0.4842649610043239	0.06799150087527403	0.999019504481	0.000980495519241	0.000980495519241	0.999539516082	0.866685314685	0.866685314685
N6AMT2	-0.4836470102217004	0.04068097784885455	0.999006618638	0.000993381362385	0.000993381362385	0.999539516082	0.866685314685	0.866685314685
SKA3	-0.4762324749998818	0.0626568633919825	0.998846131318	0.00115386868154	0.00115386868154	0.999539516082	0.866685314685	0.866685314685
TMEM63B	-0.47541579874162515	0.07010696069736311	0.998825045393	0.00117495460669	0.00117495460669	0.999539516082	0.866685314685	0.866685314685
TEX10	-0.4730733128287792	0.09273691153572684	0.9987699877	0.00123001230012	0.00123001230012	0.999539516082	0.866685314685	0.866685314685
MINOS1	-0.47227161302064813	0.05669741583811922	0.998745387454	0.00125461254613	0.00125461254613	0.999539516082	0.866685314685	0.866685314685
B3GAT3	-0.47139593913868433	0.02760592828586197	0.998733673051	0.00126632694898	0.00126632694898	0.999539516082	0.866685314685	0.866685314685
KCNH4	-0.46442525890601155	0.030951075884073986	0.998509927956	0.00149007204358	0.00149007204358	0.999505159475	0.866685314685	0.866685314685
RBSN	-0.46354962367564395	0.0685951213392312	0.99848415627	0.00151584372987	0.00151584372987	0.999505159475	0.866685314685	0.866685314685
LMO1	-0.46242620772184617	0.023742054512986423	0.998460727464	0.00153927253558	0.00153927253558	0.999505159475	0.866685314685	0.866685314685
RNASE8	-0.4609786044950429		0.998406841211	0.00159315878873	0.00159315878873	0.999505159475	0.866685314685	0.866685314685
GPRIN3	-0.45395611770783867		0.998146781468	0.00185321853219	0.00185321853219	0.999376026273	0.866685314685	0.866685314685
CYB5D2	-0.45073331750069107		0.998015580156	0.0019844198442	0.0019844198442	0.999303266671	0.866685314685	0.866685314685
SIGLECL1	-0.4505722281126404		0.998010894395	0.00198910560534	0.00198910560534	0.999303266671	0.866685314685	0.866685314685
HCRT	-0.44909989136478096		0.99794880806	0.00205119194049	0.00205119194049	0.999303266671	0.866685314685	0.866685314685
G6PD	-0.44814436655050044		0.99791015053	0.00208984946992	0.00208984946992	0.999303266671	0.866685314685	0.866685314685
PMCHL2	-0.4465771269828803		0.997817606747	0.0021823932525	0.0021823932525	0.999303266671	0.866685314685	0.866685314685
SERP1	-0.4454731990253643		0.997776606337	0.00222339366251	0.00222339366251	0.999303266671	0.866685314685	0.866685314685
GLDN	-0.44476421856953713		0.997742634569	0.0022573654308	0.0022573654308	0.999303266671	0.866685314685	0.866685314685
JMJD4	-0.4444901128298071		0.997733263047	0.00226673695308	0.00226673695308	0.999303266671	0.866685314685	0.866685314685
ZBTB7A	-0.4443723657191228		0.997722720084	0.00227727991566	0.00227727991566	0.999303266671	0.866685314685	0.866685314685
SCAMP3	-0.4421504116694557		0.997613776138	0.00238622386224	0.00238622386224	0.999303266671	0.866685314685	0.866685314685
ACD	-0.4409518145242628		0.997556375564	0.00244362443624	0.00244362443624	0.999303266671	0.866685314685	0.866685314685
C9orf139	-0.43877787279455943		0.997456803139	0.00254319686054	0.00254319686054	0.999303266671	0.866685314685	0.866685314685
PCBP2	-0.43800879488959826		0.99741814561	0.00258185438997	0.00258185438997	0.999303266671	0.866685314685	0.866685314685
CLDN19	-0.43780390863224444		0.997406431207	0.00259356879283	0.00259356879283	0.999303266671	0.866685314685	0.866685314685
COMMD10	-0.4376410299191561		0.997391202483	0.00260879751655	0.00260879751655	0.999303266671	0.866685314685	0.866685314685
TMEM139	-0.43504685170401136		0.997261172612	0.00273882738827	0.00273882738827	0.999303266671	0.866685314685	0.866685314685
CARS2	-0.4328619191217644		0.997145200023	0.00285479997657	0.00285479997657	0.999303266671	0.866685314685	0.866685314685
DYNC1LI2	-0.4327276262071056		0.997136999941	0.00286300005857	0.00286300005857	0.999303266671	0.866685314685	0.866685314685
SERTM1	-0.4318099751306958		0.997078427927	0.00292157207286	0.00292157207286	0.999303266671	0.866685314685	0.866685314685
SLAMF9	-0.42945361130908644		0.99692614069	0.00307385931002	0.00307385931002	0.999303266671	0.866685314685	0.866685314685
SPERT	-0.4292903524121		0.996917940608	0.00308205939202	0.00308205939202	0.999303266671	0.866685314685	0.866685314685
MTFR1L	-0.4292761269468307		0.996917940608	0.00308205939202	0.00308205939202	0.999303266671	0.866685314685	0.866685314685
AMZ2	-0.4288141063756344		0.99688396884	0.00311603116031	0.00311603116031	0.999303266671	0.866685314685	0.866685314685
SZRD1	-0.42711073948162026		0.996789082177	0.00321091782346	0.00321091782346	0.999303266671	0.866685314685	0.866685314685
CALCB	-0.4260881568374859		0.996729338722	0.00327066127804	0.00327066127804	0.999303266671	0.866685314685	0.866685314685
MAPRE3	-0.4260612442813075		0.996729338722	0.00327066127804	0.00327066127804	0.999303266671	0.866685314685	0.866685314685
WDR64	-0.42572368419929163		0.996702395595	0.00329760440462	0.00329760440462	0.999303266671	0.866685314685	0.866685314685
OPRM1	-0.4243664081430648		0.996602823171	0.00339717682891	0.00339717682891	0.999303266671	0.866685314685	0.866685314685
MBP	-0.42408358046835665		0.996587594447	0.00341240555263	0.00341240555263	0.999303266671	0.866685314685	0.866685314685
GOLPH3L	-0.4237265264155878		0.996560651321	0.0034393486792	0.0034393486792	0.999303266671	0.866685314685	0.866685314685
ANAPC1	-0.4228418794016957		0.996504422187	0.00349557781292	0.00349557781292	0.999303266671	0.866685314685	0.866685314685
CLUH	-0.4216893273781679		0.99643413577	0.00356586423007	0.00356586423007	0.999303266671	0.866685314685	0.866685314685
PDE4DIP	-0.42068810652765815		0.99635213495	0.00364786505008	0.00364786505008	0.999303266671	0.866685314685	0.866685314685
CCDC7	-0.4198742757509595		0.996286534294	0.00371346570609	0.00371346570609	0.999303266671	0.866685314685	0.866685314685
ANAPC13	-0.4189527228987219		0.9962314766	0.00376852339952	0.00376852339952	0.999303266671	0.866685314685	0.866685314685
TMEM174	-0.41794999732051036		0.996165875944	0.00383412405553	0.00383412405553	0.999303266671	0.866685314685	0.866685314685
SMARCA2	-0.4162462224676907		0.99602647455	0.00397352544954	0.00397352544954	0.999303266671	0.866685314685	0.866685314685
ARGFX	-0.41601420417606116		0.996001874304	0.00399812569554	0.00399812569554	0.999303266671	0.866685314685	0.866685314685
HNRNPA1P10	-0.4149287236592721		0.995908159082	0.00409184091841	0.00409184091841	0.999303266671	0.866685314685	0.866685314685
ZBTB12	-0.4143026295467351		0.995854272828	0.00414572717156	0.00414572717156	0.999303266671	0.866685314685	0.866685314685
POFUT2	-0.4138312025284158		0.9958214725	0.00417852749956	0.00417852749956	0.999303266671	0.866685314685	0.866685314685
NUTM2D	-0.41370179529519024		0.995814443859	0.00418555614128	0.00418555614128	0.999303266671	0.866685314685	0.866685314685
PNMA6A	-0.4130080416370088		0.995761729046	0.00423827095414	0.00423827095414	0.999303266671	0.866685314685	0.866685314685
KCND1	-0.41226421561114934		0.995704328472	0.00429567152814	0.00429567152814	0.999303266671	0.866685314685	0.866685314685
GSTA7P	-0.41014335296360194		0.995540326832	0.00445967316816	0.00445967316816	0.999303266671	0.866685314685	0.866685314685
