	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
MI-2	-0.422751057917557	0.05950420746209135	0.996923076923	0.00307692307692	0.00307692307692	0.996923076923	0.548444444444	0.548444444444
isoliquiritigenin	-0.4101877906950476	0.08264079918158955	0.996382536383	0.00361746361746	0.00361746361746	0.996923076923	0.548444444444	0.548444444444
niclosamide	-0.38577918474145045	0.025817610871829665	0.994511434511	0.00548856548857	0.00548856548857	0.996923076923	0.548444444444	0.548444444444
CBB-1007	-0.381479911366247	0.0988815929038582	0.994261954262	0.00573804573805	0.00573804573805	0.996923076923	0.548444444444	0.548444444444
BRD-K96431673	-0.3665018633638173	0.06368999077199426	0.992806652807	0.00719334719335	0.00719334719335	0.996923076923	0.548444444444	0.548444444444
tivantinib	-0.34530762738488474	0.06988125789590281	0.989771309771	0.0102286902287	0.0102286902287	0.996923076923	0.548444444444	0.548444444444
RG-108	-0.3441216527193819	0.08408893830447664	0.989604989605	0.010395010395	0.010395010395	0.996923076923	0.548444444444	0.548444444444
BRD-K29086754	-0.3417437746325602	0.08092349826795603	0.989064449064	0.0109355509356	0.0109355509356	0.996923076923	0.548444444444	0.548444444444
PF-3758309	-0.33919577064485407	0.060946423712825736	0.98869022869	0.0113097713098	0.0113097713098	0.996923076923	0.548444444444	0.548444444444
ouabain	-0.3378153525989353	0.020203697711249136	0.988316008316	0.011683991684	0.011683991684	0.996923076923	0.548444444444	0.548444444444
SKI-II	-0.32830173049996186	0.09197429322940635	0.985904365904	0.0140956340956	0.0140956340956	0.996923076923	0.548444444444	0.548444444444
lomeguatrib	-0.3247735153718679	0.07857986569327496	0.984823284823	0.0151767151767	0.0151767151767	0.996923076923	0.548444444444	0.548444444444
belinostat	-0.31648796827446657	0.0713734323604175	0.981871101871	0.0181288981289	0.0181288981289	0.996923076923	0.548444444444	0.548444444444
marinopyrrole A	-0.31246389195124014	0.029437793528254107	0.980124740125	0.0198752598753	0.0198752598753	0.996923076923	0.548444444444	0.548444444444
XL765	-0.3053317563827507	0.058132936837385525	0.977047817048	0.0229521829522	0.0229521829522	0.996923076923	0.548444444444	0.548444444444
nutlin-3	-0.29666098764396803	0.05834406087354802	0.973014553015	0.0269854469854	0.0269854469854	0.996923076923	0.548444444444	0.548444444444
A-804598	-0.29575848917390823	0.06761501280974944	0.97264033264	0.0273596673597	0.0273596673597	0.996923076923	0.548444444444	0.548444444444
blebbistatin	-0.295676747753217	0.04707346382797181	0.972598752599	0.0274012474012	0.0274012474012	0.996923076923	0.548444444444	0.548444444444
BI-2536	-0.29429542150963434	0.024154764822430796	0.971975051975	0.0280249480249	0.0280249480249	0.996923076923	0.548444444444	0.548444444444
BRD-K35604418	-0.2941001766472452	0.05352080357174869	0.971808731809	0.0281912681913	0.0281912681913	0.996923076923	0.548444444444	0.548444444444
SZ4TA2	-0.29123101809164476		0.97027027027	0.0297297297297	0.0297297297297	0.996923076923	0.548444444444	0.548444444444
ML029	-0.2893794553047561		0.969106029106	0.030893970894	0.030893970894	0.996923076923	0.548444444444	0.548444444444
