	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
PEA15_pS116-R-V	0.35191029183067	0.09506320067963257	0.00103896103896	0.998961038961	0.00103896103896	0.24	0.998961038961	0.24
c-Kit-R-V	0.3273975058988024	0.08361835892060782	0.00311688311688	0.996883116883	0.00311688311688	0.3	0.998961038961	0.3
Akt_pT308-R-V	0.31889789218429687	0.021655766863387958	0.0038961038961	0.996103896104	0.0038961038961	0.3	0.998961038961	0.3
CDK1-R-V	0.31193596216798664	0.10648117817640794	0.00519480519481	0.994805194805	0.00519480519481	0.3	0.998961038961	0.3
AR-R-V	0.29544167748309297	0.06717687554495835	0.00935064935065	0.990649350649	0.00935064935065	0.316	0.998961038961	0.316
4E-BP1_pT70-R-V	0.29251322879764313	0.02001307906366988	0.00978354978355	0.990216450216	0.00978354978355	0.316	0.998961038961	0.316
G6PD-M-V	0.2922307846779612	0.08598161963841441	0.00978354978355	0.990216450216	0.00978354978355	0.316	0.998961038961	0.316
Akt_pS473-R-V	0.28774532880995307	0.025436694721069374	0.0111688311688	0.988831168831	0.0111688311688	0.316	0.998961038961	0.316
PRAS40_pT246-R-V	0.2814932891681579	0.01897944226323503	0.0133333333333	0.986666666667	0.0133333333333	0.316	0.998961038961	0.316
Heregulin-R-V	0.2810010097316745	0.023295707662234294	0.0136796536797	0.98632034632	0.0136796536797	0.316	0.998961038961	0.316
Bak-R-C	0.27623272453181374	0.0228377327716499	0.0150649350649	0.984935064935	0.0150649350649	0.316363636364	0.998961038961	0.316363636364
eIF4G-R-C	0.2730170294940985	0.07682566432402632	0.01670995671	0.98329004329	0.01670995671	0.321666666667	0.998961038961	0.321666666667
DJ-1-R-V	0.26341463144813215	0.02472889823649511	0.021645021645	0.978354978355	0.021645021645	0.35	0.998961038961	0.35
ER-alpha_pS118-R-V	0.25894689555212264	0.02276966194236451	0.0240692640693	0.975930735931	0.0240692640693	0.35	0.998961038961	0.35
S6-R-E	0.25871083024205743	0.018961158841160647	0.0240692640693	0.975930735931	0.0240692640693	0.35	0.998961038961	0.35
Prohibitin-R-E	0.2583215183050275	0.039180991724759556	0.0242424242424	0.975757575758	0.0242424242424	0.35	0.998961038961	0.35
ASNS-R-V	0.2564041825238372	0.016499642226176964	0.0260606060606	0.973939393939	0.0260606060606	0.354117647059	0.998961038961	0.354117647059
p27-R-V	0.2530543082848146	0.05396407883229439	0.0284848484848	0.971515151515	0.0284848484848	0.365555555556	0.998961038961	0.365555555556
IGFBP2-R-V	0.24954346731754048	0.07801075116012762	0.0312554112554	0.968744588745	0.0312554112554	0.374	0.998961038961	0.374
NF2-R-C	0.2485188348660909	0.054202185527931414	0.032380952381	0.967619047619	0.032380952381	0.374	0.998961038961	0.374
C-Raf(BD610151)-M-E	0.24473003266134824		0.034632034632	0.965367965368	0.034632034632	0.380952380952	0.998961038961	0.380952380952
eEF2-R-C	0.24009044410611743		0.0393939393939	0.960606060606	0.0393939393939	0.407407407407	0.998961038961	0.407407407407
JAK2-R-E	0.23609988635014176		0.0431168831169	0.956883116883	0.0431168831169	0.407407407407	0.998961038961	0.407407407407
Raptor-R-V	0.23513397228046137		0.0444155844156	0.955584415584	0.0444155844156	0.407407407407	0.998961038961	0.407407407407
GAPDH-M-C	0.234378956092814		0.0450216450216	0.954978354978	0.0450216450216	0.407407407407	0.998961038961	0.407407407407
S6_pS240_S244-R-V	0.23336308301791733		0.045974025974	0.954025974026	0.045974025974	0.407407407407	0.998961038961	0.407407407407
AMPK_alpha-R-C	0.231910657399716		0.047619047619	0.952380952381	0.047619047619	0.407407407407	0.998961038961	0.407407407407
4E-BP1-R-V	0.22659620717256687		0.054632034632	0.945367965368	0.054632034632	0.450714285714	0.998961038961	0.450714285714
p70S6K-R-V	0.22295660065548112		0.0588744588745	0.941125541126	0.0588744588745	0.456	0.998961038961	0.456
PRDX1-R-V	0.2227284821481895		0.0592207792208	0.940779220779	0.0592207792208	0.456	0.998961038961	0.456
Histone H2A-R-E	0.21643698012517693		0.0677922077922	0.932207792208	0.0677922077922	0.505161290323	0.998961038961	0.505161290323
S6_pS235_S236-R-V	0.20784732149520552		0.081645021645	0.918354978355	0.081645021645	0.577575757576	0.998961038961	0.577575757576
HER3_pY1289-R-C	0.2074491951883085		0.0825108225108	0.917489177489	0.0825108225108	0.577575757576	0.998961038961	0.577575757576
14-3-3_epsilon-M-C	0.203557228373197		0.0902164502165	0.909783549784	0.0902164502165	0.583333333333	0.998961038961	0.583333333333
Src_pY416-R-C	0.20316611343032984		0.0909090909091	0.909090909091	0.0909090909091	0.583333333333	0.998961038961	0.583333333333
MEK2(13E3)-R-E	0.20316451603192118		0.0909090909091	0.909090909091	0.0909090909091	0.583333333333	0.998961038961	0.583333333333
4E-BP1_pS65-R-V	0.2012637470347608		0.0945454545455	0.905454545455	0.0945454545455	0.59027027027	0.998961038961	0.59027027027
Rictor_pT1135-R-V	0.19991388151278838		0.0974891774892	0.902510822511	0.0974891774892	0.592631578947	0.998961038961	0.592631578947
RBM15-R-V	0.19096109421088545		0.119393939394	0.880606060606	0.119393939394	0.635161290323	0.998961038961	0.635161290323
MSH6-R-C	0.19095299090141396		0.119393939394	0.880606060606	0.119393939394	0.635161290323	0.998961038961	0.635161290323
YAP-R-E	0.1901863832175411		0.120952380952	0.879047619048	0.120952380952	0.635161290323	0.998961038961	0.635161290323
p90RSK_pT359_S363-R-C	0.18961387647398184		0.121731601732	0.878268398268	0.121731601732	0.635161290323	0.998961038961	0.635161290323
MDMX_MDM4(BetIHC-00108)-R-E	0.1883450484916206		0.125714285714	0.874285714286	0.125714285714	0.635161290323	0.998961038961	0.635161290323
GSK3-alpha-beta_pS21_S9-R-V	0.18519584054606214		0.134025974026	0.865974025974	0.134025974026	0.635161290323	0.998961038961	0.635161290323
MYH11-R-V	0.18515898326366814		0.134025974026	0.865974025974	0.134025974026	0.635161290323	0.998961038961	0.635161290323
CD31-M-V	0.1837577643054434		0.13670995671	0.86329004329	0.13670995671	0.635161290323	0.998961038961	0.635161290323
p27_pT157-R-C	0.18209466008359773		0.141038961039	0.858961038961	0.141038961039	0.635161290323	0.998961038961	0.635161290323
ER-alpha-R-V	0.18123649493238259		0.143896103896	0.856103896104	0.143896103896	0.635161290323	0.998961038961	0.635161290323
C-Raf_pS338-R-V	0.18096206632575867		0.144675324675	0.855324675325	0.144675324675	0.635161290323	0.998961038961	0.635161290323
Bap1 c-4-M-E	0.18091835841465168		0.144848484848	0.855151515152	0.144848484848	0.635161290323	0.998961038961	0.635161290323
TAZ-R-V	0.17932834620113464		0.150476190476	0.849523809524	0.150476190476	0.635161290323	0.998961038961	0.635161290323
Tuberin-R-V	0.177797268232865		0.154632034632	0.845367965368	0.154632034632	0.635161290323	0.998961038961	0.635161290323
PKC-alpha_pS657-R-C	0.17706950220543533		0.157056277056	0.842943722944	0.157056277056	0.635161290323	0.998961038961	0.635161290323
mTOR_pS2448-R-C	0.17658075081676955		0.158614718615	0.841385281385	0.158614718615	0.635161290323	0.998961038961	0.635161290323
