	score	0.95 moe	p-value (forward)	p-value (reverse)	p-value	fdr (forward)	fdr (reverse)	fdr
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL	0.715994645111793	0.010574118496474463	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL	0.6582000715118635	0.02003886882807054	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
AUNG_GASTRIC_CANCER	0.6571444012920951	0.016809703622606822	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
HUANG_DASATINIB_RESISTANCE_DN	0.6528809139519707	0.015085304709853139	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
TOMLINS_PROSTATE_CANCER	0.6397375224914187	0.02000987595558311	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
WATANABE_COLON_CANCER_MSI_VS_MSS_DN	0.6384168255967549	0.01568832688301338	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
CHARAFE_BREAST_CANCER_LUMINAL_VS_BASAL_UP	0.6378460425274877	0.019033352988050235	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
NAKAMURA_ADIPOGENESIS_LATE	0.6375524564930319	0.01292076286089368	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
SANSOM_APC_TARGETS_UP	0.6348561988218909	0.018046496778149675	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
NADELLA_PRKAR1A_TARGETS	0.6312213796895282	0.01558091277884028	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
PETROVA_ENDOTHELIUM_LYMPHATIC_VS_BLOOD	0.6283378075998887	0.01576348151732151	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
WALLACE_PROSTATE_CANCER	0.6280790434304551	0.014130463766579004	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
DOANE_BREAST_CANCER_CLASSES	0.6255721491739112	0.016835990523561585	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
LIU_PROSTATE_CANCER	0.6219453386969692	0.020401301296536202	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
KOBAYASHI_EGFR_SIGNALING_6HR	0.6195514551113529	0.019089329922903187	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
REN_ALVEOLAR_RHABDOMYOSARCOMA	0.6188135769198073	0.01966787909339369	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
CHARAFE_BREAST_CANCER_LUMINAL_VS_MESENCHYMAL_UP	0.6142710249290716	0.013786237849445823	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2	0.6141235160858974	0.019076493933106772	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
WANG_RESPONSE_TO_BEXAROTENE	0.6121030292319191	0.019023554229653922	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
CHARAFE_BREAST_CANCER_BASAL_VS_MESENCHYMAL	0.6108950989819155	0.01524223615829096	2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
ODONNELL_METASTASIS_DN	0.6090131692380505		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
LEE_LIVER_CANCER_SURVIVAL_UP	0.6076225078580105		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
LANDIS_BREAST_CANCER_PROGRESSION	0.6060292857072643		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
JEON_SMAD6_TARGETS_DN	0.6056940625398226		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	0.6055574880571469		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
PID_BETA_CATENIN_DEG_PATHWAY	0.6023292856426958		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
KYNG_DNA_DAMAGE	0.6009432637568477		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
WAMUNYOKOLI_OVARIAN_CANCER_LMP	0.599761189636214		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
KEGG_LINOLEIC_ACID_METABOLISM	0.5958218107219281		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
WOO_LIVER_CANCER_RECURRENCE_DN	0.5939908496194296		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
LIU_CDX2_TARGETS_UP	0.5929192252826164		2.6208884811951253e-06	1.0	2.6208884811951253e-06	3.603603603603604e-05	1.0	3.603603603603604e-05
