Name	Score	0.95 CI	p-value	FDR
CTNNB1	-0.7423346309036861	0.010142420833979395	1.1697274535033338e-06	0.002
ADSL	-0.5942265494553278	0.01834870680994527	1.1697274535033338e-06	0.002
KRAS	-0.5942040318028433	0.01427581521087644	1.1697274535033338e-06	0.002
HNF1B	-0.5626915088287684	0.014438187594699262	1.1697274535033338e-06	0.002
KLF5	-0.5574439046612168	0.02134121659264596	1.1697274535033338e-06	0.002
FERMT1	-0.5566914836973451	0.017804749672552446	1.1697274535033338e-06	0.002
HNF4A	-0.5519634864721938	0.016140801799598956	1.1697274535033338e-06	0.002
PFAS	-0.5499636526920495	0.022772948694266097	1.1697274535033338e-06	0.002
MTCH2	-0.5493110551868634	0.01780532687299903	1.1697274535033338e-06	0.002
ISCA2	-0.5307920741919938	0.05760801654823229	1.1697274535033338e-06	0.002
JUP	-0.5304183540417596	0.02169544160342553	2.3394549070066676e-06	0.003076923076923077
RAB6A	-0.5303003704548521	0.020447858698128294	2.3394549070066676e-06	0.003076923076923077
RAB10	-0.5292268524586162	0.018157396883316232	2.3394549070066676e-06	0.003076923076923077
GATS	-0.5230252689340598	0.017570254486030168	4.678909814013335e-06	0.004705882352941177
BCL9L	-0.5211171561345928	0.018570448251531556	4.678909814013335e-06	0.004705882352941177
ZC4H2	-0.5193077848505071	0.01716599022253056	4.678909814013335e-06	0.004705882352941177
RBM47	-0.5177148902373255	0.022382443047821846	4.678909814013335e-06	0.004705882352941177
PIK3CA	-0.510631885948735	0.019121602595553403	8.188092174523336e-06	0.0077777777777777776
BIRC5	-0.5005901056179745	0.02169640292235713	1.9885366709556672e-05	0.01619047619047619
IGF1R	-0.5003948323045329	0.018090990460877487	1.9885366709556672e-05	0.01619047619047619
AHCYL1	-0.5003153941303359		1.9885366709556672e-05	0.01619047619047619
ATOH1	-0.4989330922064404		2.3394549070066676e-05	0.018181818181818184
PRSS38	-0.49642808761119933		2.9243186337583345e-05	0.02173913043478261
COPE	-0.49579500334880255		3.158264124459001e-05	0.0225
SATB2	-0.49337952348235625		3.743127851210668e-05	0.0256
SOX9	-0.49147986701744834		4.327991577962335e-05	0.02814814814814815
CLINT1	-0.49091868010865913		4.444964323312668e-05	0.02814814814814815
GNAS	-0.4895836729738785		5.4977190314656686e-05	0.03357142857142857
SLC5A5	-0.48886671770534224		5.7316645221663355e-05	0.033793103448275866
ZNF229	-0.4882055879599102		6.316528248918002e-05	0.034545454545454546
GATA6	-0.4880568677186463		6.316528248918002e-05	0.034545454545454546
SLC20A1	-0.48617376363299936		6.667446484969002e-05	0.034545454545454546
PPAT	-0.4861657216821709		6.667446484969002e-05	0.034545454545454546
ESPL1	-0.48525838810166044		8.071119429173002e-05	0.04058823529411765
BOLA3	-0.48432566863184356		9.00690139197567e-05	0.044000000000000004
BRAF	-0.4823716620044669		9.942683354778336e-05	0.04722222222222222
IQGAP1	-0.4819850216671329		0.0001041057433617967	0.0481081081081081
EXTL2	-0.4810216008814907		0.00010995438062931337	0.049473684210526316
MTHFD1	-0.4796527813449497		0.0001216516551643467	0.05333333333333333
KAT2A	-0.47690886986596626		0.00015206456895543337	0.06439024390243901
LARGE	-0.4765443210687391		0.00015440402386244004	0.06439024390243901
CDX1	-0.4745766439123384		0.00017545911802550006	0.07142857142857144
DVL1	-0.47267225770094273		0.0002047023043630834	0.08045454545454546
PAFAH1B1	-0.47241771126263377		0.00020704175927009006	0.08045454545454546
KRTAP5-4	-0.4712157108985133		0.0002316060357936601	0.08608695652173913
PABPC3	-0.47106159605805475		0.0002316060357936601	0.08608695652173913
TAF11	-0.470314501038704		0.00023862440051468007	0.08680851063829786
RPA3	-0.46866571182574573		0.0002631886770382501	0.08862745098039215
LRP5	-0.4686471071657665		0.0002631886770382501	0.08862745098039215
EARS2	-0.4686079605568941		0.0002643584044917534	0.08862745098039215
TAL2	-0.46857828899274573		0.0002643584044917534	0.08862745098039215
TUBG1	-0.46701677446522477		0.0003006199555503568	0.09884615384615385
VEGFA	-0.4665884708328171		0.0003099777751783834	0.09999999999999999
PIP5K1A	-0.4658859058174345		0.00031816586735290676	0.10074074074074074
MET	-0.4654622183430988		0.00033103286934144343	0.10290909090909091
ATP8B5P	-0.46496352932931817		0.0003462393262369868	0.10571428571428572
CSNK1A1	-0.46454191787075516		0.0003602760556790268	0.1080701754385965
ATP6V1B2	-0.4636340609478043		0.0003836706047490935	0.11166666666666666
TOMM20	-0.4633314648781885		0.00039185869692361677	0.11166666666666666
CDX2	-0.46321515616136616		0.00039185869692361677	0.11166666666666666
SLC7A5	-0.4626052292781692		0.00041525324599368346	0.11333333333333334
FDPS	-0.46231241448390425		0.00042227161071470347	0.11333333333333334
ATP2B1	-0.46217453386630347		0.00042812024798222014	0.11333333333333334
IMPDH2	-0.4619851703283577		0.0004339688852497368	0.11333333333333334
PMM1	-0.46190211539228954		0.0004363083401567435	0.11333333333333334
KMT2C	-0.4618941766318594		0.0004374780676102468	0.11333333333333334
SPANXN5	-0.4609824766341423		0.0004714001637618435	0.11527777777777777
RPRD2	-0.4609546107463344		0.0004714001637618435	0.11527777777777777
ESM1	-0.4608284096275242		0.0004737396186688502	0.11527777777777777
FGF8	-0.4608216312613118		0.0004737396186688502	0.11527777777777777
MSANTD4	-0.4604504557499935		0.00048426716575038014	0.11527777777777777
HNF1A	-0.460387886915237		0.0004854368932038835	0.11527777777777777
POLR2B	-0.4595655023121269		0.0005053222599134402	0.1168
ADSS	-0.4593856072356429		0.0005123406246344602	0.1168
RREB1	-0.45933460050915875		0.0005123406246344602	0.1168
WNK1	-0.45881649484344833		0.0005404140835185402	0.12157894736842105
PLXDC1	-0.4573079764342372		0.0006024096385542169	0.13256410256410253
TMEM104	-0.457281260000452		0.0006047490934612235	0.13256410256410253
APC	-0.4561718710484464		0.0006550473739618669	0.13855421686746988
RPS10	-0.45613644041297585		0.0006550473739618669	0.13855421686746988
RAB4B-EGLN2	-0.45606704981773477		0.0006608960112293835	0.13855421686746988
NOTUM	-0.4558758860494822		0.0006667446484969002	0.13855421686746988
PLAC4	-0.4557510373942806		0.0006725932857644169	0.13855421686746988
ACO2	-0.45513100271882123		0.0007018364721020002	0.1418823529411765
PPIE	-0.455037930099238		0.0007053456544625102	0.1418823529411765
