Name	Score	0.95 CI	p-value	FDR
SENESE_HDAC2_TARGETS_UP	0.7942482632920969	0.004216144691494251	2.6208884811951253e-06	5.72737686139748e-06
SENESE_HDAC1_TARGETS_UP	0.7832260324601805	0.0050491666821831675	2.6208884811951253e-06	5.72737686139748e-06
BROWNE_HCMV_INFECTION_2HR_DN	0.7820729896771513	0.0056845956728778	2.6208884811951253e-06	5.72737686139748e-06
XU_HGF_SIGNALING_NOT_VIA_AKT1_6HR	0.7786943943464235	0.004152746198702184	2.6208884811951253e-06	5.72737686139748e-06
SENESE_HDAC1_AND_HDAC2_TARGETS_UP	0.7737039514980537	0.00480844670277315	2.6208884811951253e-06	5.72737686139748e-06
AMIT_EGF_RESPONSE_480_HELA	0.7714443100911171	0.0049944955756041996	2.6208884811951253e-06	5.72737686139748e-06
BMI1_DN_MEL18_DN.V1	0.7648271978844351	0.004164112206655515	2.6208884811951253e-06	5.72737686139748e-06
AMIT_EGF_RESPONSE_480_MCF10A	0.7631839421705512	0.004971918475714327	2.6208884811951253e-06	5.72737686139748e-06
MEL18_DN.V1	0.7593627318180992	0.003511939065815581	2.6208884811951253e-06	5.72737686139748e-06
KIM_WT1_TARGETS_12HR_DN	0.7588573939227311	0.0063772548200515325	2.6208884811951253e-06	5.72737686139748e-06
AMIT_EGF_RESPONSE_240_HELA	0.7554916432393409	0.005212766775656294	2.6208884811951253e-06	5.72737686139748e-06
HUANG_DASATINIB_RESISTANCE	0.7528464548273345	0.005552789203285079	2.6208884811951253e-06	5.72737686139748e-06
XU_HGF_SIGNALING_NOT_VIA_AKT1_48HR_UP	0.747619160285504	0.005209288494924529	2.6208884811951253e-06	5.72737686139748e-06
HUANG_DASATINIB_RESISTANCE_UP	0.7436207246050122	0.006483435349249694	2.6208884811951253e-06	5.72737686139748e-06
KRAS.DF.V1_UP	0.7384257458770856	0.005857706367329676	2.6208884811951253e-06	5.72737686139748e-06
PEDERSEN_TARGETS_OF_611CTF_ISOFORM_OF_ERBB2	0.735726427826659	0.005519239852450594	2.6208884811951253e-06	5.72737686139748e-06
NIELSEN_LEIOMYOSARCOMA	0.7338487886665355	0.00510011329805554	2.6208884811951253e-06	5.72737686139748e-06
FULCHER_INFLAMMATORY_RESPONSE_LECTIN_VS_LPS_UP	0.7310889698456116	0.005383981401358416	2.6208884811951253e-06	5.72737686139748e-06
BMI1_DN.V1	0.730675036109013	0.0048183662779192294	2.6208884811951253e-06	5.72737686139748e-06
ZHANG_ANTIVIRAL_RESPONSE_TO_RIBAVIRIN_DN	0.7301690626401842	0.0071596737269473566	2.6208884811951253e-06	5.72737686139748e-06
REACTOME_PYRIMIDINE_METABOLISM	0.7295107027377278		2.6208884811951253e-06	5.72737686139748e-06
OSADA_ASCL1_TARGETS_DN	0.7292456184521066		2.6208884811951253e-06	5.72737686139748e-06
GRUETZMANN_PANCREATIC_CANCER	0.7259160210751597		2.6208884811951253e-06	5.72737686139748e-06
HIRSCH_CELLULAR_TRANSFORMATION_SIGNATURE_UP	0.7256831918262552		2.6208884811951253e-06	5.72737686139748e-06
