Name	Score	0.95 CI	p-value	FDR
p70S6K-R-V	0.4390955888658266	0.009814547242107743	8.658008658008658e-05	0.01
MSH6-R-C	0.41313450269313146	0.011218264600658877	8.658008658008658e-05	0.01
Chk2-M-V	0.4021338457172159	0.013113056028931631	0.0003463203463203463	0.026666666666666665
S6-R-E	0.3940508493315053	0.009248248293098072	0.0011255411255411255	0.052000000000000005
eIF4G-R-C	0.3937518172644875	0.013401509943423555	0.0011255411255411255	0.052000000000000005
C-Raf(BD610151)-M-E	0.38753879521092205	0.008886877149873606	0.001645021645021645	0.05714285714285714
MIG-6-M-V	0.3840712209379063	0.01136964877440141	0.0017316017316017316	0.05714285714285714
Chk2_pT68-R-C	0.37918432276845376	0.01221178572551919	0.0021645021645021645	0.0625
C-Raf(MP05-739)-R-V	0.37536028149110073	0.009808331452317468	0.0025974025974025974	0.06363636363636364
C-Raf_pS338-R-V	0.3726869620724544	0.011044559125303997	0.0029437229437229437	0.06363636363636364
MSH2-M-V	0.37195412827515034	0.04410881846757029	0.0030303030303030303	0.06363636363636364
53BP1-R-V	0.367747241783121	0.011053832651135753	0.003722943722943723	0.06923076923076922
Cyclin_E1-M-V	0.3655476292029795	0.010393352001789563	0.003896103896103896	0.06923076923076922
Raptor-R-V	0.3583786220834634	0.0073989893358472085	0.005714285714285714	0.08933333333333335
AR-R-V	0.3559800901834411	0.005924102535967212	0.005800865800865801	0.08933333333333335
PRAS40_pT246-R-V	0.3509331598736366	0.011148170323773372	0.007186147186147187	0.10375000000000001
eEF2K-R-V	0.33940505595135917	0.012772567613289631	0.009523809523809525	0.11407407407407408
Stathmin-R-V	0.3366226202927651	0.054663943307520016	0.01064935064935065	0.11407407407407408
4E-BP1_pS65-R-V	0.3362176320234013	0.011342650067778199	0.010735930735930736	0.11407407407407408
ATM-R-E	0.3339493548879164	0.010994102707837657	0.011774891774891775	0.11407407407407408
Ku80-R-C	0.3322957612895616		0.012554112554112554	0.11407407407407408
p70S6K_pT389-R-V	0.33228072129009906		0.012554112554112554	0.11407407407407408
MDMX_MDM4(BetIHC-00108)-R-E	0.33189098522413996		0.012727272727272728	0.11407407407407408
CDK1-R-V	0.33142813823369205		0.012987012987012988	0.11407407407407408
c-Met_pY1235-R-V	0.3307976823222263		0.01316017316017316	0.11407407407407408
Bap1 c-4-M-E	0.33023953719466115		0.01316017316017316	0.11407407407407408
DJ-1-R-V	0.3299356528887885		0.013333333333333334	0.11407407407407408
Chk1-M-C	0.3275754551894417		0.014372294372294373	0.11857142857142858
SF2-M-V	0.32577640379901285		0.015584415584415584	0.12413793103448276
Tuberin-R-V	0.32436794695430776		0.016363636363636365	0.12600000000000003
ER-alpha_pS118-R-V	0.3210041619826968		0.018354978354978357	0.1367741935483871
XBP1-G-C	0.31895524656750496		0.019307359307359308	0.139375
Cyclin_B1-R-V	0.31710038815302444		0.020432900432900435	0.1411764705882353
Bak-R-C	0.31585481350512146		0.02077922077922078	0.1411764705882353
GATA3-M-V	0.31088589771395647		0.025194805194805193	0.16628571428571426
NF2-R-C	0.3088496567224975		0.026926406926406927	0.1691891891891892
RBM15-R-V	0.3085750391316811		0.0270995670995671	0.1691891891891892
S6_pS240_S244-R-V	0.3049251323968109		0.029783549783549784	0.18100000000000002
S6_pS235_S236-R-V	0.30300340966924366		0.03116883116883117	0.18100000000000002
mTOR-R-V	0.30287192598912605		0.031341991341991345	0.18100000000000002
Tuberin_pT1462-R-V	0.300683965157986		0.03333333333333333	0.18780487804878046
