Name	Score	0.95 CI	p-value	FDR
GSK-J4	-0.5606945669687547	0.04529880990425594	4.158004158004158e-05	0.01
VX-680	-0.542731875851321	0.02875808683394847	4.158004158004158e-05	0.01
linsitinib	-0.4542072897603092	0.026780188483215946	0.0018711018711018712	0.12999999999999998
BRD-K01737880	-0.4494483780675277	0.050845983298865756	0.002162162162162162	0.12999999999999998
ML239	-0.4492935267830999	0.017369747410224273	0.002162162162162162	0.12999999999999998
tivantinib	-0.44906560707672566	0.014619320251362632	0.002162162162162162	0.12999999999999998
CIL70	-0.4402262081576439	0.022057072078302396	0.0031185031185031187	0.12999999999999998
sotrastaurin	-0.4399636219583636	0.09637844012282965	0.0031185031185031187	0.12999999999999998
BRD-K88742110	-0.43935849723654785	0.016117575883912237	0.00316008316008316	0.12999999999999998
YM-155	-0.4367532976184836	0.014405877103977265	0.003575883575883576	0.12999999999999998
chlorambucil	-0.43497155052166947	0.016682497893973067	0.0037837837837837837	0.12999999999999998
IU1	-0.4343590236063815	0.053578641934545645	0.00395010395010395	0.12999999999999998
BRD-K42260513	-0.43179779613155206	0.1408304769828837	0.0041995841995842	0.12999999999999998
RG-108	-0.4300708901118347	0.019287513301013415	0.0044906444906444905	0.12999999999999998
olaparib	-0.424827955537822	0.013416384436353986	0.005363825363825364	0.12999999999999998
marinopyrrole A	-0.42454971869279473	0.017041770149226237	0.005405405405405406	0.12999999999999998
axitinib	-0.42403042866006324	0.01277580451959349	0.005446985446985447	0.12999999999999998
barasertib	-0.4230853457591883	0.015058169214273496	0.005571725571725572	0.12999999999999998
BRD-K30748066	-0.42017616060609053	0.03436686941057211	0.006278586278586278	0.12999999999999998
LY-2183240	-0.4150779080431742	0.012016306566859364	0.007151767151767152	0.12999999999999998
cediranib	-0.4144762760218114		0.007276507276507277	0.12999999999999998
BRD-K02251932	-0.41369023494410456		0.0075675675675675675	0.12999999999999998
BRD-K51490254	-0.4122528128045154		0.007817047817047817	0.12999999999999998
skepinone-L	-0.4113803972371577		0.008024948024948025	0.12999999999999998
AT-406	-0.40974093449784316		0.008232848232848233	0.12999999999999998
lenvatinib	-0.4096212998632429		0.008274428274428274	0.12999999999999998
omacetaxine mepesuccinate	-0.4095649702180756		0.008274428274428274	0.12999999999999998
BRD-K92856060	-0.40874123142311647		0.008523908523908524	0.12999999999999998
ML050	-0.4075297130633394		0.008814968814968816	0.12999999999999998
serdemetan	-0.40750631923635544		0.008856548856548857	0.12999999999999998
BMS-195614	-0.40637200432717585		0.008981288981288981	0.12999999999999998
cytarabine hydrochloride	-0.40626914022230276		0.009106029106029105	0.12999999999999998
SR8278	-0.4059593632874964		0.009147609147609148	0.12999999999999998
indisulam	-0.4056845878716384		0.009189189189189189	0.12999999999999998
STF-31	-0.4047139318704306		0.009604989604989605	0.13199999999999998
BI-2536	-0.40262775069065393		0.010311850311850312	0.13621621621621618
tubastatin A	-0.40161955152930007		0.010478170478170477	0.13621621621621618
BRD-K29086754	-0.3999887929621045		0.010893970893970893	0.13789473684210524
PF-3758309	-0.3971042668084401		0.011933471933471933	0.1380952380952381
NSC48300	-0.39694496273348795		0.012016632016632016	0.1380952380952381
SB-225002	-0.39690661160631874		0.012016632016632016	0.1380952380952381
GMX-1778	-0.3964600046190877		0.012058212058212059	0.1380952380952381
BRD1835	-0.39339154345675154		0.013388773388773388	0.14863636363636362
BRD-K29313308	-0.39301298629098397		0.013596673596673596	0.14863636363636362
daporinad	-0.3908142425702829		0.014760914760914762	0.15777777777777777
brivanib	-0.3883117579383522		0.01604989604989605	0.16266666666666665
linifanib	-0.3871308431399149		0.016548856548856548	0.16266666666666665
MLN2480	-0.38633213149210555		0.01713097713097713	0.16266666666666665
KW-2449	-0.38583474158116		0.01733887733887734	0.16266666666666665
foretinib	-0.38561748433402243		0.017505197505197505	0.16266666666666665
CAY10618	-0.3846181789750631		0.01812889812889813	0.16266666666666665
GSK461364	-0.38456223852195953		0.01817047817047817	0.16266666666666665
ceranib-2	-0.38338277420640565		0.018835758835758835	0.16266666666666665
niclosamide	-0.3833762500747024		0.018835758835758835	0.16266666666666665
16-beta-bromoandrosterone	-0.38260210537352135		0.01920997920997921	0.16266666666666665
BRD-K26531177	-0.382567618576281		0.01920997920997921	0.16266666666666665
Mdivi-1	-0.38221893156782194		0.019334719334719336	0.16266666666666665
Repligen 136	-0.3816320455771154		0.019667359667359666	0.16266666666666665
tipifarnib-P1	-0.38092397578045883		0.02020790020790021	0.16266666666666665
pazopanib	-0.38075307959149		0.02029106029106029	0.16266666666666665
sorafenib	-0.378614273667087		0.021538461538461538	0.16983606557377048
necrostatin-7	-0.3774784526151135		0.02241164241164241	0.17387096774193547
PHA-793887	-0.3760522700609829		0.023326403326403327	0.17625
alisertib	-0.37591262034755574		0.02345114345114345	0.17625
OSI-930	-0.3749726076338986		0.024116424116424118	0.17846153846153845
necrostatin-1	-0.37305577588011096		0.025488565488565488	0.18169014084507043
CBB-1007	-0.3723520796094596		0.02598752598752599	0.18169014084507043
