Name	Score	0.95 CI	p-value	FDR
PAI-1-M-E	0.6924171178405242	0.011907804894455946	8.658008658008658e-05	0.0007692307692307692
Caveolin-1-R-V	0.679153569432369	0.010330552381615654	8.658008658008658e-05	0.0007692307692307692
FRA1-R-E	0.6487444831508075	0.007229831606051909	8.658008658008658e-05	0.0007692307692307692
FRA1_pS265-R-E	0.6347605372835652	0.00967562123574008	8.658008658008658e-05	0.0007692307692307692
Transglutaminase-M-V	0.6263257083524764	0.012006279941725756	8.658008658008658e-05	0.0007692307692307692
EGFR-R-V	0.6001235914230457	0.009907257830224201	8.658008658008658e-05	0.0007692307692307692
MIG-6-M-V	0.5798255535915073	0.012079804564584714	8.658008658008658e-05	0.0007692307692307692
Annexin 1-M-E	0.5498931726771903	0.00979791399303123	8.658008658008658e-05	0.0007692307692307692
FRA1_pS265 Cleaved D22B1-R-E	0.5209740424139491	0.011790939590182242	8.658008658008658e-05	0.0007692307692307692
CD49b-M-V	0.5179147861431649	0.010677467232929607	8.658008658008658e-05	0.0007692307692307692
VEGFR2-R-V	0.5174839516320074	0.010740572646493387	8.658008658008658e-05	0.0007692307692307692
TAZ-R-V	0.45970393798030557	0.01022150818578865	8.658008658008658e-05	0.0007692307692307692
YAP-R-E	0.44727778615421104	0.012050003270528567	8.658008658008658e-05	0.0007692307692307692
c-Jun_pS73-R-V	0.43289916907015735	0.012504513944445484	8.658008658008658e-05	0.0007692307692307692
BRCA2-R-C	0.43231263127910036	0.011958037014951321	8.658008658008658e-05	0.0007692307692307692
YAP_pS127-R-E	0.42732517939533504	0.012640053562663131	8.658008658008658e-05	0.0007692307692307692
Paxillin-R-C	0.42373462705960663	0.01121239162748178	8.658008658008658e-05	0.0007692307692307692
IRS1-R-V	0.404605117496738	0.010143956473205274	8.658008658008658e-05	0.0007692307692307692
c-Met-M-QC	0.40440667833493565	0.10599051466005258	8.658008658008658e-05	0.0007692307692307692
NF-kB-p65_pS536-R-C	0.3983095775002364	0.012142565101042913	8.658008658008658e-05	0.0007692307692307692
Caspase-8-M-QC	0.3976565024318479		8.658008658008658e-05	0.0007692307692307692
p14 Arf(BetA300-340A)-R-E	0.3897936454161927		8.658008658008658e-05	0.0007692307692307692
PKC-alpha-M-V	0.3869808012746505		8.658008658008658e-05	0.0007692307692307692
SETD2-R-QC	0.3869549459426729		8.658008658008658e-05	0.0007692307692307692
PKC-alpha_pS657-R-C	0.375713833180477		8.658008658008658e-05	0.0007692307692307692
Fibronectin-R-V	0.3695355195575035		8.658008658008658e-05	0.0007692307692307692
Myosin IIa pS1943-R-V	0.3672316601771891		0.00017316017316017316	0.0014814814814814814
Smad3-R-V	0.3572671100340742		0.0003463203463203463	0.002857142857142857
G6PD-M-V	0.3501703308551001		0.0006060606060606061	0.004827586206896552
Heregulin-R-V	0.32203300682000774		0.003463203463203463	0.02666666666666667
NF2-R-C	0.3183643254078135		0.004155844155844156	0.030967741935483867
ETS-1-R-V	0.3134603783166121		0.005627705627705628	0.04060606060606061
p62 Lck ligand-M-C	0.31311241625898273		0.005800865800865801	0.04060606060606061
MYH11-R-V	0.3102003227568568		0.006147186147186148	0.04171428571428572
EGFR_pY1068-R-C	0.3094885590063787		0.006320346320346321	0.04171428571428572
VAV1-R-E	0.3078390644977842		0.006753246753246753	0.043333333333333335
p14 Arf(BetIHC-00196)-R-E	0.30554931266042346		0.007532467532467533	0.04702702702702703
PEA15-R-V	0.29826106189555757		0.008571428571428572	0.05210526315789474
Annexin_VII-M-V	0.29610697872117886		0.009523809523809525	0.05641025641025642
RASD2(SigHPA005839)-R-E	0.29201921109902457		0.011168831168831168	0.06292682926829267
PKC-delta_pS664-R-V	0.2916576913645547		0.011168831168831168	0.06292682926829267
STAT3_pY705-R-V	0.2875096463082773		0.012813852813852814	0.06976744186046512
YB-1-R-V	0.2871129019536754		0.012987012987012988	0.06976744186046512
beta Actin-R-E	0.28135581502378454		0.015670995670995672	0.08133333333333333
Rictor-R-C	0.2810693928301208		0.015844155844155845	0.08133333333333333
YB-1_pS102-R-V	0.2768848090112442		0.017575757575757574	0.08826086956521738
Prohibitin-R-E	0.2645161366423636		0.025887445887445886	0.12723404255319148
ATM-R-E	0.262979686548468		0.026926406926406927	0.12857142857142856
p21-R-V	0.262772761411721		0.02727272727272727	0.12857142857142856
eIF4G-R-C	0.25911749306402543		0.030043290043290042	0.13686274509803922
Src_pY416-R-C	0.2589432541015975		0.030216450216450218	0.13686274509803922
Rictor_pT1135-R-V	0.25590210099294247		0.03341991341991342	0.14846153846153845
cIAP-R-C	0.25235210542889636		0.0367965367965368	0.15925925925925927
MEK1_pS217_S221-R-V	0.25173370470756457		0.03722943722943723	0.15925925925925927
14-3-3_zeta-R-V	0.23777067160856277		0.05367965367965368	0.22545454545454546
Bad_pS112-R-V	0.2358294668994359		0.05688311688311688	0.23464285714285713
p53-R-E	0.23385477345434008		0.059826839826839825	0.2386206896551724
JNK_pT183_Y185-R-V	0.23382013271723273		0.05991341991341991	0.2386206896551724
alpha-Catenin-M-V	0.23229284477902068		0.06303030303030303	0.24459016393442623
4E-BP1_pT70-R-V	0.23180791198639733		0.06441558441558441	0.24459016393442623
Cyclin_B1-R-V	0.23170794461195238		0.06458874458874458	0.24459016393442623
INPP4B-R-V	0.2263905370082944		0.07653679653679654	0.28516129032258064
c-Myc-R-C	0.224843953969287		0.07982683982683983	0.29269841269841274
P-Cadherin-R-C	0.22355615965308		0.08354978354978355	0.3015625
MEK1-R-V	0.22117084003051798		0.08969696969696969	0.31876923076923075
4E-BP1_pT37_T46-R-V	0.22053532024882377		0.09125541125541126	0.3193939393939394
C-Raf_pS338-R-V	0.2193964315277443		0.09333333333333334	0.3217910447761194
EGFR_pY1173-R-V	0.21697738942282807		0.09965367965367965	0.3336231884057971
ACVRL1-R-C	0.21694593878909196		0.09965367965367965	0.3336231884057971
Caspase 8 Cleaved Asp391-R-E	0.21625841108442045		0.10242424242424242	0.33799999999999997
c-Met_pY1235-R-V	0.2114531683769032		0.11861471861471862	0.3859154929577465
Collagen_VI-R-V	0.2059183070805791		0.13870129870129871	0.43972602739726024
A-Raf_pS299-R-C	0.2058571358744601		0.13896103896103895	0.43972602739726024
STAT5-alpha-R-V	0.20444944394409742		0.14484848484848484	0.4423376623376623
Cyclin_D1-R-V	0.2039735955534202		0.1458874458874459	0.4423376623376623
JAK2-R-E	0.20379669231581124		0.14649350649350648	0.4423376623376623
NDRG1_pT346-R-V	0.20358362989980863		0.14744588744588744	0.4423376623376623
beta-Catenin-R-V	0.20258073294076506		0.15073593073593072	0.4464102564102564
N-Ras-M-V	0.20083756668991556		0.15826839826839828	0.4627848101265823
p38_pT180_Y182-R-V	0.19940508320538528		0.16337662337662337	0.47175
S6_pS235_S236-R-V	0.19527803773967303		0.18277056277056278	0.5212345679012346
Beclin-G-C	0.19391604414232771		0.18943722943722943	0.5336585365853658
eEF2-R-C	0.19123321187966782		0.20536796536796537	0.569047619047619
Chk2_pT68-R-C	0.19089399837315518		0.20692640692640693	0.569047619047619
FOXO3a-R-C	0.18322210149696644		0.25316017316017314	0.688
Bid-R-C	0.18192210609819567		0.2632900432900433	0.7072093023255814
14-3-3_beta-R-V	0.1746283487540683		0.30917748917748916	0.820919540229885
FoxM1-R-V	0.17329826181499838		0.3171428571428571	0.8325
Rad50-M-V	0.17239757750556428		0.32354978354978353	0.8397752808988763
SHP-2_pY542-R-E	0.16934232586578896		0.34095238095238095	0.8751111111111111
Bcl-xL-R-V	0.1671198563768831		0.3548051948051948	0.8967391304347826
TFRC-R-V	0.16672070730043145		0.35714285714285715	0.8967391304347826
Lck-R-V	0.15880269893106877		0.4031168831168831	0.9919424460431654
S6_pS240_S244-R-V	0.14949620425635432		0.4445887445887446	0.9297101449275363
N-Cadherin-R-V	0.14185090621259505		0.4682251082251082	0.8966423357664234
eEF2K-R-V	-0.13843473953315147		0.47194805194805195	0.8016176470588234
p27_pT198-R-V	-0.15035881891310457		0.43073593073593075	0.737037037037037
Src-M-V	-0.17291421012170236		0.30658008658008656	0.5285074626865671
Porin-R-E	-0.17390563700281975		0.30103896103896105	0.5228571428571428
ADAR1-R-V	-0.1765786369339934		0.2851082251082251	0.4989393939393939
GAPDH-M-C	-0.177210638708559		0.2805194805194805	0.4946564885496183
Rab11-R-E	-0.18071846376478062		0.2600865800865801	0.46215384615384614
Smac-M-QC	-0.18111414420481903		0.25792207792207794	0.46186046511627915
HSP70-R-C	-0.18165252173008345		0.25393939393939396	0.45828125000000003
p90RSK_pT573-R-E	-0.18268207646414694		0.24675324675324675	0.44881889763779526
PKC-pan_BetaII_pS660-R-V	-0.18386508218085496		0.23956709956709957	0.43920634920634927
MEK2(13E3)-R-E	-0.18668059156138223		0.22051948051948053	0.40752000000000005
C-Raf(MP05-739)-R-V	-0.1887018100241489		0.207012987012987	0.38564516129032256
p70S6K_pT389-R-V	-0.1905190037086549		0.19645021645021646	0.3689430894308944
4E-BP1-R-V	-0.19086369557392516		0.19437229437229436	0.3680327868852459
CD20 -R-C	-0.19194573351046085		0.1882251082251082	0.3593388429752066
