Name	Score	0.95 CI	p-value	FDR
dabrafenib	-0.7722140404388258	0.01708540445499247	4.158004158004158e-05	0.005
PLX-4720	-0.6202131840776609	0.015704980878733933	4.158004158004158e-05	0.005
GDC-0879	-0.5840654118706463	0.01902902573760331	4.158004158004158e-05	0.005
MLN2480	-0.5736989629399327	0.022514024233689214	4.158004158004158e-05	0.005
PLX-4032	-0.5651670666569497	0.01828253483454621	8.316008316008316e-05	0.005714285714285714
BRD-K99006945	-0.5613441927668674	0.02053524503095662	8.316008316008316e-05	0.005714285714285714
compound 1B	-0.555111315987905	0.025114820256287442	8.316008316008316e-05	0.005714285714285714
tubastatin A	-0.5109753376954308	0.1361749263395261	0.0006652806652806653	0.04
isoliquiritigenin	-0.4780212411969534	0.13432507501124005	0.0020374220374220374	0.102
trametinib	-0.4758784710413337	0.02289904534900218	0.0021205821205821204	0.102
PD318088	-0.4630955742224556	0.017357265885104202	0.002993762993762994	0.1309090909090909
CIL55	-0.445419328696663	0.09378201197598961	0.005488565488565488	0.21999999999999997
imatinib	-0.422623694614341	0.12630552972282183	0.010810810810810811	0.4
cyclophosphamide	-0.40985478358932365	0.10204314707272444	0.015467775467775467	0.4389189189189189
BRD-K34485477	-0.4028244086411141	0.04205680163678864	0.019085239085239084	0.4389189189189189
BRD-K51490254	-0.40058544764930676	0.1337456045231783	0.020415800415800416	0.4389189189189189
BRD-K29313308	-0.40032105614632285	0.10909691516671195	0.020748440748440747	0.4389189189189189
birinapant	-0.39955942360916147	0.13006375899928074	0.021164241164241163	0.4389189189189189
staurosporine	-0.39927576704688367	0.11023554084760274	0.021247401247401248	0.4389189189189189
CHIR-99021	-0.39840043983102524	0.1225347125194028	0.021663201663201664	0.4389189189189189
CIL56	-0.3983292783463548		0.021663201663201664	0.4389189189189189
O-6-benzylguanine	-0.3965634774557487		0.022785862785862785	0.4389189189189189
ML239	-0.39638696192073375		0.02286902286902287	0.4389189189189189
BRD-K41334119	-0.39634776192816473		0.02286902286902287	0.4389189189189189
BRD-K86535717	-0.3946597725001347		0.023825363825363825	0.4389189189189189
selumetinib	-0.393400079047597		0.024573804573804574	0.4389189189189189
