Name	Score	0.95 CI	p-value	FDR
FOSL1	0.7698975473219337	0.009035669391826229	1.043818636511906e-05	0.06457142857142857
ELK3	0.7437438560234664	0.01105874933575851	2.00065238664782e-05	0.06457142857142857
DCBLD2	0.7384373902114635	0.02227592884479434	2.087637273023812e-05	0.06457142857142857
BCAR3	0.7376059677689467	0.012733736597487626	2.087637273023812e-05	0.06457142857142857
PLAUR	0.7264018349163255	0.016008364968195184	2.609546591279765e-05	0.06457142857142857
DRAP1	0.7183848025193902	0.007606985296120653	2.8705012504077418e-05	0.06457142857142857
SEC61G	0.7043856610643111	0.061335464062708143	3.740350114167663e-05	0.06457142857142857
SMURF2	0.6998717119747627	0.013189096440417561	4.044797216483636e-05	0.06457142857142857
C11orf68	0.6953344858469238	0.008195268656394765	4.436229205175601e-05	0.06457142857142857
RP11-394J1.2	0.6945504045586137	0.009246641759108064	4.566706534739589e-05	0.06457142857142857
AC137932.6	0.6865932382436799	0.029045117106075737	5.1756007393715344e-05	0.06457142857142857
ELL2	0.6859344772792827	0.02333320039614653	5.21909318255953e-05	0.06457142857142857
RAC2	0.6836585100842544	0.007187851998683041	5.523540284875503e-05	0.06457142857142857
CAPN2	0.6831435449258108	0.008649941463690814	5.523540284875503e-05	0.06457142857142857
MOK	0.6807909087679236	0.04992363550112153	5.697510057627487e-05	0.06457142857142857
Z82188.1	0.6807341183817809	0.006946563059305231	5.697510057627487e-05	0.06457142857142857
ERRFI1	0.6790206044211033	0.012956296852376823	5.871479830379471e-05	0.06457142857142857
SLC22A4	0.6768459593695769	0.013179362845454557	6.132434489507448e-05	0.06457142857142857
GPAM	0.6764785727564475	0.12969848082172908	6.175926932695445e-05	0.06457142857142857
SELPLG	0.6746398189141399	0.03018873951026145	6.306404262259433e-05	0.06457142857142857
UPP1	0.674339090198128		6.349896705447428e-05	0.06457142857142857
TM4SF19-AS1	0.6712061138801295		6.610851364575405e-05	0.06457142857142857
TNFAIP3	0.6622013912057924		7.480700228335327e-05	0.06457142857142857
ANTXR2	0.6513696675607972		8.089594432967272e-05	0.06457142857142857
RP11-77I22.3	0.6508787039897038		8.133086876155268e-05	0.06457142857142857
HRH1	0.6489018746999559		8.394041535283245e-05	0.06457142857142857
KIAA1609	0.6468945201272663		8.568011308035229e-05	0.06457142857142857
FMNL1	0.6464863208425741		8.828965967163205e-05	0.06457142857142857
EGFR	0.6440071553180181		9.176905512667174e-05	0.06457142857142857
DUSP5	0.6437648969555383		9.176905512667174e-05	0.06457142857142857
ARNTL2	0.6434393994280724		9.176905512667174e-05	0.06457142857142857
DDX58	0.6425774118509908		9.307382842231162e-05	0.06457142857142857
DNMBP-AS1	0.6420887148050204		9.307382842231162e-05	0.06457142857142857
RP11-342D11.2	0.6394218987121914		9.65532238773513e-05	0.06457142857142857
RP11-165P7.1	0.6388882948431845		9.698814830923127e-05	0.06457142857142857
NCEH1	0.6363114081295215		0.00010177231705991084	0.06457142857142857
GPSM3	0.6349478203985349		0.00010307709035555072	0.06457142857142857
SP140	0.6349336288464269		0.00010307709035555072	0.06457142857142857
AXL	0.6345701114383029		0.00010307709035555072	0.06457142857142857
IRAK2	0.6316733601352297		0.00010568663694683049	0.06457142857142857
PDLIM7	0.631124755992691		0.00010612156137871045	0.06457142857142857
ADORA2B	0.6308467795009605		0.00010699141024247037	0.06457142857142857
TNIP1	0.630323124541091		0.00010829618353811026	0.06457142857142857
NRP1	0.6301570867293151		0.00010829618353811026	0.06457142857142857
WDR66	0.6293259710549652		0.00010916603240187017	0.06457142857142857
ITGB1	0.627849429091872		0.00011134065456126997	0.06457142857142857
OBFC2A	0.626423169634186		0.00011177557899314994	0.06457142857142857
RP11-517C16.4	0.6258822265197721		0.00011264542785690986	0.06457142857142857
RP11-87H9.3	0.6246686339271259		0.00011351527672066979	0.06457142857142857
HERC4	0.6184798522873483		0.0001235185386539089	0.06457142857142857
RP11-290L1.3	0.6174006326196525		0.00012395346308578884	0.06457142857142857
SLC9A7P1	0.6168444016727477		0.00012525823638142873	0.06457142857142857
SOCS3	0.616410941568479		0.00012569316081330868	0.06457142857142857
PLIN3	0.6155818076300023		0.00012612808524518866	0.06457142857142857
ITPRIP	0.6129930213597429		0.0001300424051321083	0.06457142857142857
AC138150.4	0.6123879070485858		0.0001309122539958682	0.06457142857142857
EFHD2	0.6112341497218164		0.0001322170272915081	0.06457142857142857
SMAD3	0.6096910569116556		0.00013395672501902793	0.06457142857142857
ATG7	0.6086372954922094		0.00013526149831466781	0.06457142857142857
SNAPC1	0.6070840052615867		0.0001387408937697075	0.06457142857142857
PXN	0.6069154240427741		0.00013917581820158746	0.06457142857142857
PLAU	0.6068368099585084		0.00013917581820158746	0.06457142857142857
RP11-169K16.6	0.606120195075486		0.00013961074263346744	0.06457142857142857
SH2B3	0.6053580189213797		0.0001400456670653474	0.06457142857142857
ITGA3	0.6041950123852071		0.00014265521365662716	0.06457142857142857
CATSPER1	0.6039829781473586		0.00014265521365662716	0.06457142857142857
LINC00152	0.6035804564980565		0.00014265521365662716	0.06457142857142857
AC007879.2	0.6026522249012841		0.00014482983581602698	0.06457142857142857
NAGS	0.6008025424403758		0.00014743938240730674	0.06457142857142857
HPCAL1	0.5990804095455791		0.00015135370229422637	0.06457142857142857
HMGA1	0.5984615743820022		0.00015265847558986625	0.06457142857142857
SPHK1	0.5981822964048874		0.00015265847558986625	0.06457142857142857
SRXN1	0.598095504792379		0.00015265847558986625	0.06457142857142857
ETS1	0.5976013769945061		0.0001543981733173861	0.06457142857142857
FJX1	0.596952685663552		0.00015483309774926607	0.06457142857142857
PHLDA1	0.596561515258309		0.00015483309774926607	0.06457142857142857
CTC-436P18.3	0.5964176126607986		0.00015483309774926607	0.06457142857142857
CD59	0.5958817423550542		0.000155702946613026	0.06457142857142857
SH3KBP1	0.5956635291682915		0.000155702946613026	0.06457142857142857
NT5E	0.5945795448014296		0.00015831249320430576	0.06457142857142857
ASPH	0.5939790624236966		0.00015874741763618572	0.06457142857142857
CLCF1	0.5929892364817833		0.0001600521909318256	0.06457142857142857
TRIO	0.592873355222792		0.0001600521909318256	0.06457142857142857
CAV2	0.5908355808437477		0.00016266173752310537	0.06457142857142857
RP1-278C19.3	0.590614690129663		0.00016266173752310537	0.06457142857142857
SDC4	0.5896788296945573		0.00016396651081874525	0.06457142857142857
SERPINB8	0.5889804357985667		0.0001644014352506252	0.06457142857142857
RASA1	0.5888755789015464		0.0001644014352506252	0.06457142857142857
PPP1R18	0.5875433071989875		0.00016614113297814504	0.06457142857142857
OSMR	0.5871993159658013		0.00016701098184190497	0.06457142857142857
G6PD	0.5867373726430574		0.0001678808307056649	0.06457142857142857
SP100	0.5866964124689059		0.0001678808307056649	0.06457142857142857
SMOX	0.5862910092480277		0.00016831575513754485	0.06457142857142857
RP5-1091E12.1	0.585083905131638		0.00017049037729694467	0.06457142857142857
DDX60	0.5829362919771638		0.00017396977275198434	0.06457142857142857
RP4-541C22.4	0.5828297637186288		0.00017440469718386432	0.06457142857142857
TNFRSF12A	0.5825839401409653		0.00017440469718386432	0.06457142857142857
FSTL3	0.5822203183055442		0.00017440469718386432	0.06457142857142857
HLA-B	0.5819262366588721		0.00017527454604762422	0.06457142857142857
SLC20A1	0.5817455758877338		0.0001757094704795042	0.06457142857142857
BAG3	0.5816192712455961		0.00017614439491138415	0.06457142857142857
IL31RA	0.5809993303650979		0.00017744916820702404	0.06457142857142857
CAV1	0.5808270202269264		0.000177884092638904	0.06457142857142857
DDX60L	0.5791302440782117		0.00018049363923018375	0.06457142857142857
GLRX	0.578798505291964		0.00018136348809394369	0.06457142857142857
AC068491.1	0.57848334021789		0.0001822333369577036	0.06457142857142857
MET	0.5777563498405205		0.0001822333369577036	0.06457142857142857
AC058791.1	0.577405384524291		0.0001822333369577036	0.06457142857142857
CCDC85B	0.5771604311050791		0.00018266826138958357	0.06457142857142857
MYOF	0.5755510162719997		0.00018397303468522345	0.06457142857142857
RIN1	0.5753782385720517		0.0001844079591171034	0.06457142857142857
CTNNAL1	0.5751873644842049		0.0001844079591171034	0.06457142857142857
CTD-2021J15.1	0.5751603149261139		0.0001844079591171034	0.06457142857142857
ZC3H12A	0.5747732124651012		0.0001857127324127433	0.06457142857142857
ANXA2	0.5741794102688483		0.0001878873545721431	0.06457142857142857
ISG15	0.5739457339643838		0.000188757203435903	0.06457142857142857
TIMP1	0.5739131150519853		0.000188757203435903	0.06457142857142857
EXT1	0.5730037485657569		0.00018919212786778299	0.06457142857142857
GADD45B	0.5717449304569644		0.00019180167445906273	0.06457142857142857
CD274	0.5717363351870208		0.00019180167445906273	0.06457142857142857
MT2A	0.5713330395091707		0.00019267152332282266	0.06457142857142857
KLHL5	0.569899664600627		0.00019615091877786235	0.06457142857142857
MCFD2	0.569600377479228		0.00019615091877786235	0.06457142857142857
