Name	Score	0.95 CI	p-value	FDR
PD 153035	-0.6811891207967219	0.017265056871953014	4.158004158004158e-05	0.01
afatinib	-0.6617593908315365	0.01255798495967405	4.158004158004158e-05	0.01
erlotinib	-0.6188647163030633	0.013863082434968728	0.00037422037422037423	0.048
ibrutinib	-0.6151679932439601	0.017666739484188666	0.0004158004158004158	0.048
lapatinib	-0.6111960278881622	0.018577953046858643	0.000498960498960499	0.048
SB-431542	-0.5776900588780385	0.06363680409587093	0.0025363825363825363	0.19749999999999998
canertinib	-0.572196596354087	0.01796710446555989	0.0032016632016632018	0.19749999999999998
gefitinib	-0.5702239460772025	0.01759641230097996	0.003284823284823285	0.19749999999999998
vandetanib	-0.5370164099516751	0.01611783217337288	0.010311850311850312	0.5511111111111111
neratinib	-0.5293902150786887	0.014902267189310677	0.013305613305613306	0.64
bosutinib	-0.5107517409270391	0.016080279162092873	0.02187110187110187	0.8966666666666666
O-6-benzylguanine	-0.5096481488820391	0.16852129245700295	0.02237006237006237	0.8966666666666666
BRD-K52037352	-0.5048066026167679	0.12131960942380898	0.025363825363825365	0.8988235294117646
NSC23766	-0.5026640332036344	0.08881264687112164	0.02627858627858628	0.8988235294117646
tretinoin	-0.49738569384273124	0.10965990930963508	0.030062370062370062	0.8988235294117646
dasatinib	-0.49731377578583724	0.013467250643207758	0.030103950103950103	0.8988235294117646
BRD-K49290616	-0.49456173702722006	0.10403595774868149	0.031767151767151766	0.8988235294117646
JW-55	-0.4908079978977223	0.06110988089140328	0.03471933471933472	0.9277777777777778
birinapant	-0.48577049269513173	0.15462660155845834	0.03937629937629938	0.9809999999999999
BYL-719	-0.484364697163907	0.016198569857114414	0.04079002079002079	0.9809999999999999
PRIMA-1-Met	-0.47877604091074993		0.04677754677754678	0.9819354838709676
BRD-K29086754	-0.4779317573032929		0.04765072765072765	0.9819354838709676
BRD-K30748066	-0.47780137981030835		0.047775467775467775	0.9819354838709676
Repligen 136	-0.47506021182183694		0.05076923076923077	0.9819354838709676
IU1	-0.4696594832563167		0.05767151767151767	0.9819354838709676
necrostatin-7	-0.46796426935142177		0.059833679833679834	0.9819354838709676
saracatinib	-0.4671047517806537		0.06074844074844075	0.9819354838709676
bleomycin A2	-0.4669559354896227		0.060873180873180874	0.9819354838709676
WZ8040	-0.46635377818346496		0.06178794178794179	0.9819354838709676
itraconazole	-0.4662854848887058		0.06187110187110187	0.9819354838709676
tipifarnib-P1	-0.4653455328016091		0.06328482328482328	0.9819354838709676
BMS-270394	-0.46152684819537687		0.06972972972972973	0.9917105263157895
