Name	Score	0.95 CI	p-value	FDR
DLK2	0.888368061395544	0.018491456750089605	5.21909318255953e-06	0.10350877192982455
STARD3	0.8710769814204903	0.14105886035549153	8.263564205719256e-06	0.10350877192982455
HSD17B1	0.8396825324745044	0.12532225021616777	2.2181146025878004e-05	0.10350877192982455
PVRL1	0.8357591404113613	0.009490481385716945	2.566054148091769e-05	0.10350877192982455
RP11-159F24.6	0.828868152962653	0.022984128692661976	2.957486136783734e-05	0.10350877192982455
CTSL2	0.8118722529244665	0.00953601384508385	4.00130477329564e-05	0.10350877192982455
OTUD1	0.8012084218112226	0.01346979557301672	5.132108296183538e-05	0.10350877192982455
C9orf169	0.7949626025770282	0.034734844342588195	5.610525171251495e-05	0.10350877192982455
AB019441.29	0.7900886704189382	0.19301767638653639	6.132434489507448e-05	0.10350877192982455
AC093162.5	0.7896236053142216	0.042378736068189635	6.132434489507448e-05	0.10350877192982455
C16orf74	0.7856227991309199	0.013185768000235262	6.654343807763401e-05	0.10350877192982455
AC091814.3	0.7839232030239455	0.02648952760801106	6.697836250951397e-05	0.10350877192982455
C10orf43	0.7834723306755564	0.005817418619759178	6.697836250951397e-05	0.10350877192982455
XXyac-YR14BB7.1	0.7777368058420935	0.005424936544236256	7.567685114711318e-05	0.10350877192982455
EFNB1	0.7773773587492415	0.036063602241338776	7.611177557899315e-05	0.10350877192982455
ALOX12	0.7768456908995903	0.026624808165027058	7.611177557899315e-05	0.10350877192982455
PTK2B	0.7754442828892338	0.03097836033282382	7.741654887463303e-05	0.10350877192982455
BLCAP	0.774752119542666	0.008114044113696092	7.828639773839295e-05	0.10350877192982455
ORMDL3	0.77391427984141	0.15765053173554727	7.915624660215288e-05	0.10350877192982455
RDH16	0.7738317834879367	0.03667996386487758	7.915624660215288e-05	0.10350877192982455
ANXA8L1	0.769584338253541		8.43753397847124e-05	0.10350877192982455
RP11-973D8.3	0.7691158671071869		8.568011308035229e-05	0.10350877192982455
TRAF3IP3	0.7686037102738065		8.611503751223225e-05	0.10350877192982455
ANXA8L2	0.7649780130385101		9.176905512667174e-05	0.10350877192982455
ZNF385A	0.7644692516512458		9.176905512667174e-05	0.10350877192982455
ANXA8	0.7633213997301346		9.394367728607155e-05	0.10350877192982455
SEC61G	0.7596733002058728		9.698814830923127e-05	0.10350877192982455
AL603965.1	0.75442598624666		0.00010394693921931064	0.10350877192982455
AL591684.1	0.7532169306498044		0.00010525171251495052	0.10350877192982455
OSR2	0.7508826732192453		0.0001065564858105904	0.10350877192982455
DDR1	0.7507216755023822		0.0001065564858105904	0.10350877192982455
DGKA	0.7493912646939694		0.00010742633467435034	0.10350877192982455
SERPINE3	0.747212765424965		0.00010916603240187017	0.10350877192982455
RP4-536B24.2	0.747013807860717		0.00010916603240187017	0.10350877192982455
STARD5	0.7453424367016894		0.00011090573012939002	0.10350877192982455
ODF3B	0.7452172915167905		0.00011134065456126997	0.10350877192982455
RP11-159F24.5	0.7442381139746882		0.0001122105034250299	0.10350877192982455
IKZF2	0.7428420433789884		0.0001143851255844297	0.10350877192982455
RP11-425M5.5	0.7428298437670087		0.0001143851255844297	0.10350877192982455
ORAOV1	0.739790630885584		0.00011742959660758943	0.10350877192982455
PERP	0.7395218394030176		0.00011829944547134936	0.10350877192982455
RP1-151B14.6	0.738841151253154		0.00011916929433510927	0.10350877192982455
GJB5	0.7358345850414139		0.00012134391649450908	0.10350877192982455
WDR66	0.7344425407749805		0.0001230836142220289	0.10350877192982455
PDLIM1	0.732240358912443		0.00012569316081330868	0.10350877192982455
CAPN1	0.7310178055087054		0.00012743285854082854	0.10350877192982455
C8orf73	0.7302794387908389		0.00012830270740458844	0.10350877192982455
IRF6	0.7299884006410747		0.00012830270740458844	0.10350877192982455
AL391137.1	0.7261938674438592		0.00013352180058714798	0.10350877192982455
RP3-434O14.8	0.7252333115345727		0.0001356964227465478	0.10350877192982455
TP53TG1	0.7247141347240548		0.0001356964227465478	0.10350877192982455
AC126365.1	0.7238591378117698		0.00013613134717842775	0.10350877192982455
PPP1R13L	0.7228965044409201		0.00013743612047406763	0.10350877192982455
CTD-2651B20.1	0.7227331593380705		0.00013743612047406763	0.10350877192982455
CDH3	0.7223036112172246		0.00013830596933782756	0.10350877192982455
SLC7A5	0.7212798116336969		0.00014135044036098728	0.10350877192982455
RP11-615I2.2	0.7176194323404617		0.00015265847558986625	0.10350877192982455
PITPNM3	0.7171845819271861		0.00015526802218114602	0.10350877192982455
TRIM29	0.7169113082885614		0.000155702946613026	0.10350877192982455
TP63	0.7168332903664202		0.000155702946613026	0.10350877192982455
RP11-69L16.5	0.715395137246853		0.00015700771990866588	0.10350877192982455
RP1-257I20.13	0.7151931948509253		0.00015700771990866588	0.10350877192982455
RAET1L	0.7138845891699842		0.0001600521909318256	0.10350877192982455
RP4-537K17.2	0.7138377047522779		0.0001600521909318256	0.10350877192982455
IFNGR1	0.7132804353453027		0.00016179188865934543	0.10350877192982455
RP11-65J3.1	0.7122118637853356		0.00016353158638686527	0.10350877192982455
C22orf23	0.7116844090434238		0.00016396651081874525	0.10350877192982455
SSH3	0.7115008049078985		0.0001644014352506252	0.10350877192982455
CTC-338M12.6	0.7102023089212839		0.00016701098184190497	0.10350877192982455
SFN	0.7079646093650915		0.00016962052843318473	0.10350877192982455
AC006050.3	0.7073789378934456		0.00017049037729694467	0.10350877192982455
ZC3H12A	0.7031495899841007		0.0001809285636620637	0.10350877192982455
RP11-517C16.2	0.7030626381165572		0.0001809285636620637	0.10350877192982455
DUOX1	0.7016410065528929		0.0001822333369577036	0.10350877192982455
TNFAIP3	0.7008813240024945		0.00018353811025334347	0.10350877192982455
FAM212A	0.7007328393298986		0.00018397303468522345	0.10350877192982455
TACSTD2	0.6998910023759959		0.0001857127324127433	0.10350877192982455
MICALL1	0.6989738709054537		0.00018745243014026312	0.10350877192982455
GPR87	0.6984915323261323		0.00019049690116342284	0.10350877192982455
ZFP36	0.6982297416605319		0.00019136675002718277	0.10350877192982455
KRT17	0.6980257913292377		0.00019180167445906273	0.10350877192982455
C14orf55	0.6979774940889819		0.00019180167445906273	0.10350877192982455
LAMA5	0.6970816100190981		0.00019267152332282266	0.10350877192982455
KIAA1522	0.6969025222594682		0.0001935413721865826	0.10350877192982455
RP11-244O19.1	0.6966145212256537		0.00019397629661846254	0.10350877192982455
PATL2	0.6948398815744656		0.0001978906165053822	0.10350877192982455
GJB3	0.694257667790602		0.00019919538980102207	0.10350877192982455
CCDC88B	0.6941258959567914		0.00019919538980102207	0.10350877192982455
SH3BP1	0.6905586873245245		0.00020963357616614114	0.10350877192982455
SLC44A2	0.6888779720051271		0.00021267804718930086	0.10350877192982455
CDRT15P	0.6886654818152296		0.00021267804718930086	0.10350877192982455
RXRA	0.6872599465695285		0.0002135478960530608	0.10350877192982455
RP11-375I20.6	0.6868453452605245		0.00021398282048494074	0.10350877192982455
RP11-44N21.1	0.6851493721629263		0.00022398608241817983	0.10350877192982455
AL162389.1	0.6849603124340548		0.0002244210068500598	0.10350877192982455
C1QTNF6	0.6841606259607751		0.00022833532673697946	0.10350877192982455
SLC4A11	0.6839625226767058		0.00022964010003261934	0.10350877192982455
Z83844.1	0.683649796493689		0.00023094487332825923	0.10350877192982455
CTSH	0.6823459415000291		0.00023529411764705883	0.10350877192982455
RP11-613H2.2	0.6822942907614427		0.00023529411764705883	0.10350877192982455
DDX58	0.6814581421686157		0.0002387735131020985	0.10350877192982455
ATF3	0.6809724515080268		0.00024007828639773838	0.10350877192982455
RP11-157P1.5	0.6808514922722173		0.00024007828639773838	0.10350877192982455
SLC3A2	0.680772879264523		0.00024007828639773838	0.10350877192982455
C15orf27	0.6807373646663635		0.00024007828639773838	0.10350877192982455
AC015818.6	0.6798329272988253		0.00024399260628465803	0.10350877192982455
PRSS27	0.6791116812029241		0.00024573230401217787	0.10350877192982455
RP3-523K23.2	0.6785684611086507		0.0002492116994672176	0.10350877192982455
