Name	Score	0.95 CI	p-value	FDR
GROGER_EMT	0.8997776256827643	0.002445309618369636	2.6208884811951253e-06	7.459903021260724e-06
SCHUETZ_BREAST_CANCER_DUCTAL_INVASIVE	0.8980951168456989	0.0026406654223950794	2.6208884811951253e-06	7.459903021260724e-06
TAUBE_EMT	0.8944659685899866	0.0032517828069096393	2.6208884811951253e-06	7.459903021260724e-06
ONDER_CDH1_TARGETS_2_UP	0.8851573439493399	0.003475275743531253	2.6208884811951253e-06	7.459903021260724e-06
TAUBE_EMT_UP	0.8838846325694805	0.0032420802300798537	2.6208884811951253e-06	7.459903021260724e-06
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL	0.8803266390375145	0.002789036278362494	2.6208884811951253e-06	7.459903021260724e-06
ANASTASSIOU_CANCER_MESENCHYMAL_TRANSITION_SIGNATURE	0.8770855017548645	0.003245967387884605	2.6208884811951253e-06	7.459903021260724e-06
ONDER_CDH1_TARGETS_2	0.8756433757989154	0.003466986233565081	2.6208884811951253e-06	7.459903021260724e-06
BOQUEST_STEM_CELL	0.8680564507942103	0.0036164020011111896	2.6208884811951253e-06	7.459903021260724e-06
FARMER_BREAST_CANCER_CLUSTER_5	0.8668024045269652	0.0038735286451853164	2.6208884811951253e-06	7.459903021260724e-06
LIM_MAMMARY_STEM_CELL	0.8664095361875942	0.0033177086728385548	2.6208884811951253e-06	7.459903021260724e-06
WONG_ENDMETRIUM_CANCER_DN	0.8606429593589735	0.004126000842502123	2.6208884811951253e-06	7.459903021260724e-06
GROGER_EMT_UP	0.858806293130794	0.003915140078675084	2.6208884811951253e-06	7.459903021260724e-06
TURASHVILI_BREAST_LOBULAR_CARCINOMA_VS_DUCTAL_NORMAL_UP	0.8578068993481756	0.0034736679427155677	2.6208884811951253e-06	7.459903021260724e-06
SERVITJA_ISLET_HNF1A_TARGETS	0.8569051565957372	0.0030048420320436258	2.6208884811951253e-06	7.459903021260724e-06
CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN	0.8540454432409202	0.003966234928264162	2.6208884811951253e-06	7.459903021260724e-06
JI_CARCINOGENESIS_BY_KRAS_AND_STK11_DN	0.8535183641426214	0.004745570110954016	2.6208884811951253e-06	7.459903021260724e-06
BROWNE_HCMV_INFECTION_18HR_DN	0.85306582353548	0.005781021650418057	2.6208884811951253e-06	7.459903021260724e-06
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY	0.8526107216110723	0.00373689663291793	2.6208884811951253e-06	7.459903021260724e-06
HAEGERSTRAND_RESPONSE_TO_IMATINIB	0.847090293064859	0.0040234016132518384	2.6208884811951253e-06	7.459903021260724e-06
