Name	Score	0.95 MoE	p-value	FDR
GCFC1-AS1	0.9183124233285822	0.030314056983306862	7.248740531332681e-06	0.012077294685990338
MDM1	0.9134235081961019	0.08178224164236234	7.248740531332681e-06	0.012077294685990338
CDK5R1	0.9045508148857344	0.019347129434872525	7.248740531332681e-06	0.012077294685990338
PABPC4	0.8969399250181731	0.10228957122348693	7.248740531332681e-06	0.012077294685990338
OTUD7A	0.8959973899386096	0.11777173461465096	7.248740531332681e-06	0.012077294685990338
MEX3A	0.8954325377385728	0.023436100926121497	7.248740531332681e-06	0.012077294685990338
CBFA2T2	0.8944906243122982	0.05207759759988345	7.248740531332681e-06	0.012077294685990338
EYS	0.8898025000975462	0.15023185340583808	7.248740531332681e-06	0.012077294685990338
KCNIP4	0.886144244198673	0.07427185260835775	7.248740531332681e-06	0.012077294685990338
YPEL1	0.8652117324811639	0.049529362012104235	7.248740531332681e-06	0.012077294685990338
FRS3	0.8632870483636336	0.04227633650196298	7.248740531332681e-06	0.012077294685990338
GPRASP1	0.860227016041876	0.045772908599352145	1.4497481062665362e-05	0.012077294685990338
TRAF3IP2-AS1	0.8472897818637372	0.0170058469850775	2.1746221593998042e-05	0.012077294685990338
1-Sep	0.8461220334942184	0.2197176252319858	2.1746221593998042e-05	0.012077294685990338
AC068499.6	0.8453521899629414	0.019255208346331293	2.1746221593998042e-05	0.012077294685990338
SEMA6C	0.8402317290593655	0.03942763790407567	2.1746221593998042e-05	0.012077294685990338
CBX2	0.8388862671317595	0.015741767053031645	2.1746221593998042e-05	0.012077294685990338
TET1	0.8374383575784009	0.016236522656277175	2.1746221593998042e-05	0.012077294685990338
AC007036.5	0.8367461981409438	0.06443290260822905	2.1746221593998042e-05	0.012077294685990338
CELSR3	0.8353840394161819	0.03505745029689505	2.1746221593998042e-05	0.012077294685990338
TMEM198	0.8340859359617169		2.1746221593998042e-05	0.012077294685990338
C7orf41	0.8322538811344666		2.1746221593998042e-05	0.012077294685990338
RP11-111M22.2	0.830495554379421		2.1746221593998042e-05	0.012077294685990338
PPM1L	0.8292889583210612		2.1746221593998042e-05	0.012077294685990338
GPR137C	0.8291137800065913		2.1746221593998042e-05	0.012077294685990338
ASTN2	0.826496767481638		2.1746221593998042e-05	0.012077294685990338
RFX3	0.824304823977412		2.1746221593998042e-05	0.012077294685990338
ADAM22	0.8206680039961787		2.1746221593998042e-05	0.012077294685990338
RAB3A	0.8187146389357652		2.8994962125330724e-05	0.012077294685990338
BOLA3-AS1	0.8186388100458593		2.8994962125330724e-05	0.012077294685990338
CTA-250D10.23	0.8183203820076951		2.8994962125330724e-05	0.012077294685990338
GDAP1	0.8174128326971045		2.8994962125330724e-05	0.012077294685990338
ZNF713	0.8170353392736479		2.8994962125330724e-05	0.012077294685990338
RP11-119F7.5	0.8154685871362192		2.8994962125330724e-05	0.012077294685990338
