Name	Score	0.95 MoE	p-value	FDR
staurosporine	-0.39373663039765805	0.04927745781514565	0.000693000693000693	0.3333333333333333
dasatinib	-0.38057909573263626	0.04135378215763009	0.001386001386001386	0.3333333333333333
PLX-4720	-0.35013765445978595	0.31344041588890514	0.007623007623007623	0.9965205288796103
ruxolitinib	-0.3446371938577244	0.037128669210173236	0.009702009702009701	0.9965132496513248
PRIMA-1-Met	-0.33768815365782523	0.3020049287304351	0.016632016632016633	0.9916142557651991
XL765	-0.3197977470577724	0.3436754676774752	0.03187803187803188	0.9782913165266106
PD 153035	-0.31926116556995043	0.32402473865223996	0.03187803187803188	0.9782913165266106
avicin D	-0.31913756156865375	0.044744853962396545	0.03187803187803188	0.9782913165266106
SGX-523	-0.31645261688866866	0.011472464601866844	0.03465003465003465	0.9782913165266106
CIL41	-0.31270117586450547	0.035562773993548284	0.036729036729036726	0.9782913165266106
BRD-K51831558	-0.3126840273668236	0.04300310497211934	0.036729036729036726	0.9782913165266106
CBB-1007	-0.3102934439835612	0.3050013989651508	0.040194040194040194	0.9782913165266106
simvastatin	-0.3059682579244977	0.031865778900920017	0.04573804573804574	0.9782913165266106
SR1001	-0.30388252783999314	0.29926102543464134	0.04781704781704782	0.9782913165266106
birinapant	-0.3031823430476589	0.04037236416206207	0.05128205128205128	0.9771591720199857
GDC-0879	-0.3030220615956327	0.2826286430924772	0.05128205128205128	0.9771591720199857
NSC23766	-0.30233277080696047	0.0411906710198609	0.05336105336105336	0.9771591720199857
BRD9647	-0.3004022992307525	0.2936305182317815	0.05544005544005544	0.9771591720199857
AT-406	-0.29866489357056314	0.025600159217434526	0.05682605682605683	0.9771591720199857
IPR-456	-0.2976121222321156	0.022786110806915488	0.058212058212058215	0.9771591720199857
SR8278	-0.2975001318546061		0.058212058212058215	0.9771591720199857
erlotinib	-0.29526843346934406		0.06583506583506583	0.9768115942028985
CIL56	-0.2947784078070022		0.06652806652806653	0.9768115942028985
IC-87114	-0.2928364638900721		0.07068607068607069	0.9759825327510916
BRD-A05715709	-0.2899455036928617		0.07484407484407485	0.973741794310722
lovastatin	-0.2889396457295702		0.07553707553707553	0.973741794310722
fluvastatin	-0.28470921520686243		0.08385308385308385	0.9684981684981685
PD318088	-0.2844967321094335		0.08454608454608455	0.9684981684981685
WAY-362450	-0.2829540623608926		0.08523908523908524	0.9684981684981685
myriocin	-0.2825203735766505		0.08731808731808732	0.9684981684981685
BRD-K90370028	-0.2811165331000669		0.09147609147609148	0.9684981684981685
