Name	Score	0.95 CI	p-value	FDR
BRD-K99006945	-0.5081011151297156	0.1107703806534832	0.0009563409563409564	0.45999999999999996
O-6-benzylguanine	-0.4721454509409072	0.1482600559432164	0.0037837837837837837	0.8327272727272726
BRD-K88742110	-0.4472097979126594	0.13756972758048547	0.008274428274428274	0.8327272727272726
CIL55	-0.44593762454358926	0.13629852572748516	0.008523908523908524	0.8327272727272726
IU1	-0.4404504603854488	0.140652416811561	0.00997920997920998	0.8327272727272726
compound 1B	-0.4323650793956799	0.13951610440437665	0.011975051975051975	0.8327272727272726
PF-4800567 hydrochloride	-0.4232080807326729	0.08173503210780127	0.015675675675675675	0.8327272727272726
BRD-K51831558	-0.419001707579812	0.08861434904571493	0.01738045738045738	0.8327272727272726
thalidomide	-0.4188433113771151	0.11385866944118775	0.017505197505197505	0.8327272727272726
Mdivi-1	-0.4173547605727789	0.11216322663758782	0.018794178794178794	0.8327272727272726
CBB-1007	-0.4170341449389793	0.12256573993135932	0.019043659043659043	0.8327272727272726
JW-55	-0.404993909896138	0.1001011953548618	0.025197505197505198	0.943076923076923
SZ4TA2	-0.4041576126365538	0.11072252388819817	0.025488565488565488	0.943076923076923
BRD-K49290616	-0.39191550750822046	0.013826626414066826	0.03426195426195426	0.9925641025641025
BRD-K52037352	-0.391432811066186	0.09826331841717553	0.03496881496881497	0.9925641025641025
BRD-K19103580	-0.3881569411257757	0.10617532798718624	0.038544698544698545	0.9924034334763948
RITA	-0.3834199478110544	0.016012181875171193	0.04365904365904366	0.989247311827957
VAF-347	-0.3827237744257443	0.06643138087439655	0.04444906444906445	0.989247311827957
BRD-K13999467	-0.3827020328194273	0.08204146640114134	0.04444906444906445	0.989247311827957
PRIMA-1-Met	-0.37862870055731046	0.12046922466200786	0.04848232848232848	0.989247311827957
BRD-K26531177	-0.3775988241753533		0.04943866943866944	0.989247311827957
birinapant	-0.37615467851313167		0.051725571725571726	0.989247311827957
SR1001	-0.3759755255674063		0.05197505197505198	0.989247311827957
ABT-737	-0.3759629043318781		0.05197505197505198	0.989247311827957
etomoxir	-0.37529630560846594		0.053056133056133055	0.989247311827957
ABT-199	-0.37329512980622437		0.055883575883575884	0.989247311827957
necrostatin-1	-0.37256728493222174		0.056715176715176716	0.989247311827957
BRD1835	-0.36723539655155196		0.06353430353430353	0.989247311827957
istradefylline	-0.3663532934077976		0.06478170478170478	0.989247311827957
isonicotinohydroxamic acid	-0.364908672099888		0.06706860706860707	0.989247311827957
A-804598	-0.3630695763684382		0.06952182952182952	0.989247311827957
staurosporine	-0.3623117554473646		0.07072765072765073	0.989247311827957
BCL-LZH-4	-0.3603582610878004		0.07355509355509356	0.989247311827957
NSC30930	-0.3601751490740739		0.07397089397089397	0.989247311827957
XL765	-0.3572350656465745		0.07945945945945945	0.989247311827957
IC-87114	-0.35430352839018225		0.08415800415800416	0.9877130044843049
SGX-523	-0.3517347031473588		0.0886070686070686	0.985123595505618
lomeguatrib	-0.3507902395144774		0.09027027027027026	0.985123595505618
BRD9647	-0.34918715737399203		0.09305613305613306	0.9847404063205418
dasatinib	-0.3484781673498154		0.09438669438669439	0.9847404063205418
sildenafil	-0.346522738846101		0.09775467775467775	0.9840816326530613
YM-155	-0.34583581266795443		0.0992099792099792	0.9840816326530613
IPR-456	-0.3454060752238343		0.10008316008316008	0.9840816326530613
ML239	-0.3450691785604384		0.1004989604989605	0.9840816326530613
tacrolimus	-0.33867782189125645		0.11438669438669438	0.9747826086956523
pifithrin-alpha	-0.3383907897625936		0.11521829521829521	0.9747826086956523
JW-74	-0.3377813842571126		0.1165904365904366	0.9747826086956523
CIL41	-0.33771211180099		0.1167983367983368	0.9747826086956523
BRD-K09587429	-0.33741783759511557		0.11717255717255717	0.9747826086956523
BRD-K75293299	-0.33600209931541597		0.1202079002079002	0.9747826086956523
ML162	-0.3324491441467627		0.12706860706860706	0.974199535962877
BRD-K02492147	-0.3321035480764115		0.12806652806652807	0.974199535962877
TGX-221	-0.3310759567708142		0.13014553014553015	0.974199535962877
JW-480	-0.3273921426684831		0.138004158004158	0.9687383177570092
GSK2636771	-0.326838993914281		0.13904365904365903	0.9687383177570092
nelarabine	-0.32513552880813257		0.14336798336798337	0.9672300469483567
veliparib	-0.3223275588571725		0.15006237006237005	0.9619294117647058
navitoclax	-0.3214450108922377		0.15197505197505198	0.9619294117647058
BRD-K86535717	-0.3199914946880112		0.15455301455301454	0.961371158392435
erlotinib	-0.3186800952303724		0.15717255717255718	0.9606635071090047
BRD-K17060750	-0.3176857366247155		0.16	0.9597149643705463
BRD-K33199242	-0.3166437054868847		0.16291060291060291	0.9586666666666667
fumonisin B1	-0.31577215732611774		0.16532224532224532	0.9581861575178997
SJ-172550	-0.31470041912440133		0.1681081081081081	0.9572727272727273
ifosfamide	-0.3121430139804884		0.17355509355509355	0.9532853717026378
BRD-K29086754	-0.310007015828488		0.17904365904365904	0.9492307692307692
