Name	Score	0.95 CI	p-value	FDR
ABDULRAHMAN_KIDNEY_CANCER_VHL_DN	0.6475200590401884	0.009192459993540708	2.6208884811951253e-06	1.6722408026755853e-05
KRIEG_HYPOXIA_NOT_VIA_KDM3A	0.5899229739442501	0.01023028126656344	2.6208884811951253e-06	1.6722408026755853e-05
GROSS_HYPOXIA_VIA_HIF1A_ONLY	0.583340556275564	0.01078031158555533	2.6208884811951253e-06	1.6722408026755853e-05
TRACEY_RESISTANCE_TO_IFNA2	0.5792341498239854	0.007766652576812297	2.6208884811951253e-06	1.6722408026755853e-05
SU_KIDNEY	0.5771625061703859	0.00998460373444148	2.6208884811951253e-06	1.6722408026755853e-05
TRACEY_RESISTANCE_TO_IFNA2_UP	0.5725681239920917	0.007324694999424442	2.6208884811951253e-06	1.6722408026755853e-05
REACTOME_P130CAS_LINKAGE_TO_MAPK_SIGNALING_FOR_INTEGRINS	0.5724448177338878	0.007721576028376729	2.6208884811951253e-06	1.6722408026755853e-05
BIOCARTA_INTRINSIC_PATHWAY	0.5708734555532478	0.010141722638295278	2.6208884811951253e-06	1.6722408026755853e-05
REACTOME_GRB2_SOS_PROVIDES_LINKAGE_TO_MAPK_SIGNALING_FOR_INTERGRINS_	0.570598150151505	0.007912050449480647	2.6208884811951253e-06	1.6722408026755853e-05
LI_WILMS_TUMOR_VS_FETAL_KIDNEY_1_UP	0.5677337165316764	0.007313040234297319	2.6208884811951253e-06	1.6722408026755853e-05
SMID_BREAST_CANCER_NORMAL_LIKE_DN	0.5668476280220802	0.007441742219584184	2.6208884811951253e-06	1.6722408026755853e-05
CROMER_METASTASIS	0.5661832201855873	0.009948632436893546	2.6208884811951253e-06	1.6722408026755853e-05
GROGER_EMT_DN	0.5658173443806438	0.16268424538248252	2.6208884811951253e-06	1.6722408026755853e-05
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	0.5646847353502911	0.01645110964610424	2.6208884811951253e-06	1.6722408026755853e-05
P53_DN.V1_DN	0.555863721736124	0.006661099628139276	2.6208884811951253e-06	1.6722408026755853e-05
AIGNER_ZEB1_TARGETS	0.5544471538328015	0.10459683621323898	2.6208884811951253e-06	1.6722408026755853e-05
JIANG_HYPOXIA_CANCER	0.5540066425492428	0.009104528519607892	2.6208884811951253e-06	1.6722408026755853e-05
REACTOME_INTEGRIN_ALPHAIIB_BETA3_SIGNALING	0.5539029305072237	0.007590607127860137	2.6208884811951253e-06	1.6722408026755853e-05
BIOCARTA_AMI_PATHWAY	0.5525260829863572	0.009446960049384716	2.6208884811951253e-06	1.6722408026755853e-05
KANG_IMMORTALIZED_BY_TERT	0.5521697240876973	0.008678622929428087	2.6208884811951253e-06	1.6722408026755853e-05
REACTOME_PLATELET_AGGREGATION_PLUG_FORMATION	0.551662586809338		2.6208884811951253e-06	1.6722408026755853e-05
JAEGER_METASTASIS	0.5476659163800452		2.6208884811951253e-06	1.6722408026755853e-05
COLDREN_GEFITINIB_RESISTANCE	0.5447552679636524		2.6208884811951253e-06	1.6722408026755853e-05
