Name	Score	0.95 CI	p-value	FDR
SOX10	-0.7441578950017791	0.011653854192887211	1.1697274535033338e-06	0.0002
BRAF	-0.7017594557252487	0.014494110684661481	1.1697274535033338e-06	0.0002
ZEB2	-0.6563006130938195	0.01683060393849294	1.1697274535033338e-06	0.0002
HLA-J	-0.6184656120741263	0.017644224069305527	1.1697274535033338e-06	0.0002
MAPK1	-0.5976894995059401	0.016843296685657597	1.1697274535033338e-06	0.0002
ZNF804B	-0.5877528731583799	0.022917338218085906	1.1697274535033338e-06	0.0002
PRAMEF7	-0.5845379114985856	0.018787726909214326	1.1697274535033338e-06	0.0002
PRAMEF8	-0.5845379114985856	0.018787726909214326	1.1697274535033338e-06	0.0002
RLN1	-0.5821426581793627	0.017115064454015665	1.1697274535033338e-06	0.0002
MSTO1	-0.5758210727085606	0.01867912830832424	1.1697274535033338e-06	0.0002
CLEC12B	-0.5629264066940026	0.022994526066196397	1.1697274535033338e-06	0.0002
WDR83OS	-0.5594539851871191	0.021354418204808198	1.1697274535033338e-06	0.0002
WBP1L	-0.5583460930711002	0.017292350768334477	1.1697274535033338e-06	0.0002
TXNDC17	-0.5581649835019891	0.017640674971156005	1.1697274535033338e-06	0.0002
INCA1	-0.5568150826508126	0.022143030944611623	1.1697274535033338e-06	0.0002
ZNF181	-0.5557373059576062	0.019233492946501257	1.1697274535033338e-06	0.0002
RAI14	-0.5544705560712351	0.015528107479673732	1.1697274535033338e-06	0.0002
CATSPERB	-0.5534711298275427	0.021985162402006306	1.1697274535033338e-06	0.0002
EXPH5	-0.5532142778666591	0.020931733486321154	1.1697274535033338e-06	0.0002
ALX3	-0.55294602613592	0.018515147838709424	1.1697274535033338e-06	0.0002
DLG1	-0.5522418258536876	0.017612328643597547	1.1697274535033338e-06	0.0002
RAB3GAP1	-0.5512136652897535		1.1697274535033338e-06	0.0002
STAT5A	-0.5496511691144311		1.1697274535033338e-06	0.0002
FA2H	-0.5485338780327039		1.1697274535033338e-06	0.0002
HIST1H2BE	-0.5472214938299274		1.1697274535033338e-06	0.0002
PDE2A	-0.5421553173915228		1.1697274535033338e-06	0.0002
CNDP1	-0.5414428168296521		1.1697274535033338e-06	0.0002
FNDC4	-0.5407522178394609		1.1697274535033338e-06	0.0002
DNAH7	-0.5399828716237867		1.1697274535033338e-06	0.0002
HLA-H	-0.5399190505038031		1.1697274535033338e-06	0.0002
C1orf168	-0.5370174082163532		1.1697274535033338e-06	0.0002
HLA-A	-0.5346514467705065		1.1697274535033338e-06	0.0002
ERVK13-1	-0.5341759989940974		1.1697274535033338e-06	0.0002
PIK3CB	-0.5329424227979442		1.1697274535033338e-06	0.0002
KBTBD7	-0.5305955089188972		1.1697274535033338e-06	0.0002
LRG1	-0.5301466967016367		1.1697274535033338e-06	0.0002
TRIM73	-0.529017393788565		1.1697274535033338e-06	0.0002
APOF	-0.5288651599499569		1.1697274535033338e-06	0.0002
PLAC1	-0.5284684062953364		1.1697274535033338e-06	0.0002
TLN2	-0.528325388884046		1.1697274535033338e-06	0.0002
NFKBIE	-0.527649058457189		1.1697274535033338e-06	0.0002
KIAA0226L	-0.5267283942664674		1.1697274535033338e-06	0.0002
IFI44	-0.5251674240309994		1.1697274535033338e-06	0.0002
PXMP2	-0.5241922818439984		1.1697274535033338e-06	0.0002
MPZL2	-0.5241091164787366		1.1697274535033338e-06	0.0002
UGT3A2	-0.5239100692770526		1.1697274535033338e-06	0.0002
PSAP	-0.5234041939232155		1.1697274535033338e-06	0.0002
WDR34	-0.5220291129368875		1.1697274535033338e-06	0.0002
TMEM108	-0.5196713437657033		1.1697274535033338e-06	0.0002
CHRNA3	-0.5182089100030207		1.1697274535033338e-06	0.0002
EPT1	-0.5179248155614601		1.1697274535033338e-06	0.0002
NBEAL1	-0.517706977385051		1.1697274535033338e-06	0.0002
SEZ6	-0.5163005416802708		1.1697274535033338e-06	0.0002
ELAVL2	-0.515660408445555		1.1697274535033338e-06	0.0002
UFSP2	-0.5151585215459578		1.1697274535033338e-06	0.0002
PGBD3	-0.5150804019516058		1.1697274535033338e-06	0.0002
ERCC6-PGBD3	-0.5150804019516058		1.1697274535033338e-06	0.0002
BCRP2	-0.5147568702169981		1.1697274535033338e-06	0.0002
MUC7	-0.5141630229552546		1.1697274535033338e-06	0.0002
MRI1	-0.5133210111240544		1.1697274535033338e-06	0.0002
CCDC38	-0.5132851298907162		1.1697274535033338e-06	0.0002
POLR3GL	-0.51312579590333		1.1697274535033338e-06	0.0002
TBC1D31	-0.512754770142539		1.1697274535033338e-06	0.0002
PIGM	-0.5126529600141263		1.1697274535033338e-06	0.0002
CERKL	-0.5126208498421027		1.1697274535033338e-06	0.0002
TAS2R19	-0.5121995029692568		1.1697274535033338e-06	0.0002
POPDC2	-0.5121251776316024		1.1697274535033338e-06	0.0002
PEA15	-0.5119435104039095		1.1697274535033338e-06	0.0002
MYO16	-0.5115384659391893		1.1697274535033338e-06	0.0002
SFT2D2	-0.5115006806236406		1.1697274535033338e-06	0.0002
ODF2L	-0.5100782726058225		1.1697274535033338e-06	0.0002
MMRN1	-0.5095035242163527		1.1697274535033338e-06	0.0002
ZNF124	-0.5090521587250579		1.1697274535033338e-06	0.0002
EIF4ENIF1	-0.5089533464942829		1.1697274535033338e-06	0.0002
PBOV1	-0.5086341199416637		1.1697274535033338e-06	0.0002
C7orf49	-0.5082643425839554		1.1697274535033338e-06	0.0002
MYO5C	-0.5080847045556125		1.1697274535033338e-06	0.0002
GPRC5A	-0.508066072574607		1.1697274535033338e-06	0.0002
UHMK1	-0.5080056623631185		1.1697274535033338e-06	0.0002
LCMT2	-0.5078642595723487		1.1697274535033338e-06	0.0002
RIPK1	-0.507481321697152		1.1697274535033338e-06	0.0002
SLC25A48	-0.507054633670072		1.1697274535033338e-06	0.0002
FCGR2B	-0.5069622934262812		1.1697274535033338e-06	0.0002
NRSN1	-0.5066864118613902		1.1697274535033338e-06	0.0002
NXPH1	-0.5065373117389823		1.1697274535033338e-06	0.0002
DRP2	-0.5060469251701588		1.1697274535033338e-06	0.0002
DNAL1	-0.5059304772258674		1.1697274535033338e-06	0.0002
MARCO	-0.5055618090404105		1.1697274535033338e-06	0.0002
BEND2	-0.5055448698334482		1.1697274535033338e-06	0.0002
SSUH2	-0.5055331076471353		1.1697274535033338e-06	0.0002
LRRC18	-0.5053168944768232		1.1697274535033338e-06	0.0002
DISP2	-0.5045270051714126		1.1697274535033338e-06	0.0002
TRIM74	-0.5038845182895628		1.1697274535033338e-06	0.0002
MSTO2P	-0.5038585886341241		1.1697274535033338e-06	0.0002
EGF	-0.5038115254198582		1.1697274535033338e-06	0.0002
ZNF91	-0.5030410780586412		1.1697274535033338e-06	0.0002
SEMG2	-0.5028705001544866		1.1697274535033338e-06	0.0002
STAG3L2	-0.502517698615572		1.1697274535033338e-06	0.0002
HCG27	-0.5022028574332187		1.1697274535033338e-06	0.0002
CCDC108	-0.501959974777142		1.1697274535033338e-06	0.0002
PANX3	-0.5017347413420984		2.3394549070066676e-06	0.00039603960396039607
TCP10	-0.5014466765668494		3.5091823605100013e-06	0.0005084745762711864
MDM4	-0.5012301367162805		3.5091823605100013e-06	0.0005084745762711864
ZNF260	-0.5011567937468778		3.5091823605100013e-06	0.0005084745762711864
SUSD2	-0.5009572217728396		3.5091823605100013e-06	0.0005084745762711864
RAB15	-0.5007187207235162		3.5091823605100013e-06	0.0005084745762711864
KDELC2	-0.5001950507685878		3.5091823605100013e-06	0.0005084745762711864
KIAA0355	-0.4997055577729815		3.5091823605100013e-06	0.0005084745762711864
ANAPC7	-0.49936331769170267		3.5091823605100013e-06	0.0005084745762711864
