Name	Score	0.95 CI	p-value	FDR
VECCHI_GASTRIC_CANCER_ADVANCED_VS_EARLY_DN	0.8105694277348657	0.006060734790694081	2.6208884811951253e-06	2.7662517289073305e-05
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2	0.8064346216605306	0.004402047883802396	2.6208884811951253e-06	2.7662517289073305e-05
WAMUNYOKOLI_OVARIAN_CANCER_GRADES_1_2_UP	0.8041549010868805	0.00864594044899672	2.6208884811951253e-06	2.7662517289073305e-05
WAMUNYOKOLI_OVARIAN_CANCER_LMP	0.7904646702089622	0.005315831971660197	2.6208884811951253e-06	2.7662517289073305e-05
WANG_BARRETTS_ESOPHAGUS_AND_ESOPHAGUS_CANCER_UP	0.7740685248107023	0.006058537782407613	2.6208884811951253e-06	2.7662517289073305e-05
MIKI_COEXPRESSED_WITH_CYP19A1	0.7676119729200527	0.0072488822616863435	2.6208884811951253e-06	2.7662517289073305e-05
SERVITJA_ISLET_HNF1A_TARGETS_DN	0.7660154664116992	0.0060483012832234315	2.6208884811951253e-06	2.7662517289073305e-05
WAMUNYOKOLI_OVARIAN_CANCER_LMP_UP	0.7644244468742784	0.007589046075268261	2.6208884811951253e-06	2.7662517289073305e-05
ZHOU_PANCREATIC_EXOCRINE_PROGENITOR	0.7589232337730627	0.006191584567960903	2.6208884811951253e-06	2.7662517289073305e-05
ZEMBUTSU_SENSITIVITY_TO_VINBLASTINE	0.7571088429499536	0.006129723706085133	2.6208884811951253e-06	2.7662517289073305e-05
GRADE_COLON_AND_RECTAL_CANCER	0.7454581418729197	0.007421702060395094	2.6208884811951253e-06	2.7662517289073305e-05
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.7446628513669312	0.00704559226153677	2.6208884811951253e-06	2.7662517289073305e-05
VANDESLUIS_COMMD1_TARGETS_GROUP_3	0.738350321628951	0.006102895814528698	2.6208884811951253e-06	2.7662517289073305e-05
DOANE_RESPONSE_TO_ANDROGEN	0.7376990063041886	0.006564402939438004	2.6208884811951253e-06	2.7662517289073305e-05
LIU_CDX2_TARGETS_UP	0.7376979310411393	0.006765200448777008	2.6208884811951253e-06	2.7662517289073305e-05
WATANABE_RECTAL_CANCER_RADIOTHERAPY_RESPONSIVE_UP	0.7358214842154516	0.0065993968350212115	2.6208884811951253e-06	2.7662517289073305e-05
PAPASPYRIDONOS_UNSTABLE_ATEROSCLEROTIC_PLAQUE	0.7346738782763015	0.006346905905150195	2.6208884811951253e-06	2.7662517289073305e-05
RNA_CATABOLIC_PROCESS	0.7337757529201762	0.0066954622203581945	2.6208884811951253e-06	2.7662517289073305e-05
RODRIGUES_NTN1_TARGETS_DN	0.732674133720077	0.005887385845645981	2.6208884811951253e-06	2.7662517289073305e-05
KEGG_HISTIDINE_METABOLISM	0.7300901331579648	0.00607223249836676	2.6208884811951253e-06	2.7662517289073305e-05
PID_HNF3B_PATHWAY	0.7293208799177494		2.6208884811951253e-06	2.7662517289073305e-05
