Name	Score	0.95 CI	p-value	FDR
Claudin-7-R-V	0.8716573953516835	0.006443112525945325	8.658008658008658e-05	0.000625
E-Cadherin-R-V	0.820575895214784	0.007446871855321443	8.658008658008658e-05	0.000625
Rab25-R-V	0.8177757575617065	0.007136059390860717	8.658008658008658e-05	0.000625
Syk-M-V	0.709334425566134	0.011051188556572602	8.658008658008658e-05	0.000625
Rab11-R-E	0.5898115662005102	0.01350160462015723	8.658008658008658e-05	0.000625
HER3-R-V	0.5863106340471251	0.016323461724151573	8.658008658008658e-05	0.000625
VHL-M-C	0.5854284405328798	0.010308012293078754	8.658008658008658e-05	0.000625
alpha-Catenin-M-V	0.5517137604502951	0.01275467177264258	8.658008658008658e-05	0.000625
HER2_pY1248-R-C	0.5463517466864842	0.019475633430870658	8.658008658008658e-05	0.000625
ER-alpha-R-V	0.5371285761276033	0.019635632283423927	8.658008658008658e-05	0.000625
HER2-M-V	0.5303971428305881	0.021069931702467362	8.658008658008658e-05	0.000625
Lck-R-V	0.5289110418549062	0.01389125562936579	8.658008658008658e-05	0.000625
GATA3-M-V	0.5189511940447429	0.02023161215036503	8.658008658008658e-05	0.000625
PREX1-R-E	0.49988158044081316	0.11750021298092761	8.658008658008658e-05	0.000625
AR-R-V	0.49707224481276086	0.01971177260681488	8.658008658008658e-05	0.000625
P-Cadherin-R-C	0.4624750001027103	0.01632925062027945	8.658008658008658e-05	0.000625
VAV1-R-E	0.4610391784066078	0.020572934137558938	8.658008658008658e-05	0.000625
p90RSK-R-C	0.46044693073683857	0.020168544845592995	8.658008658008658e-05	0.000625
Shc_pY317-R-E	0.4585491606500196	0.015196946751761158	8.658008658008658e-05	0.000625
Bim(CST2933)-R-E	0.4567850594200257	0.014643280317524026	8.658008658008658e-05	0.000625
Bim(EP1036)-R-V	0.4522239358056103		8.658008658008658e-05	0.000625
EGFR_pY1068-R-C	0.44531498271731507		8.658008658008658e-05	0.000625
beta-Catenin-R-V	0.44464425882143677		8.658008658008658e-05	0.000625
FASN-R-V	0.44380952955210046		8.658008658008658e-05	0.000625
RSK1-2-3-R-E	0.44349615317417945		8.658008658008658e-05	0.000625
p14 Arf(CST2407)-M-E	0.4202813049078138		8.658008658008658e-05	0.000625
INPP4B-R-V	0.419094072688207		8.658008658008658e-05	0.000625
p44-42 MAPK (ERK1-2)-R-E	0.40624216390514206		8.658008658008658e-05	0.000625
c-Met-M-QC	0.4049662795250901		8.658008658008658e-05	0.000625
CD49b-M-V	0.4018515447791055		8.658008658008658e-05	0.000625
Caspase-7_cleavedD198-R-C	0.377360639748262		8.658008658008658e-05	0.000625
HER3_pY1289-R-C	0.3742695835805257		8.658008658008658e-05	0.000625
G6PD-M-V	0.36885843021798687		0.00025974025974025974	0.0018181818181818182
ER-alpha_pS118-R-V	0.3650856995078256		0.0003463203463203463	0.0022857142857142855
A-Raf_pS299-R-C	0.36291332374911806		0.0003463203463203463	0.0022857142857142855
eIF4E-R-V	0.35706545551850855		0.0005194805194805195	0.0032432432432432435
Annexin_VII-M-V	0.35664009729972024		0.0005194805194805195	0.0032432432432432435
SETD2-R-QC	0.352142051022675		0.0008658008658008658	0.005263157894736842
14-3-3_zeta-R-V	0.3512944444174025		0.0009523809523809524	0.005641025641025641
PR-R-V	0.3473028844356412		0.001038961038961039	0.006
RASD2(SigHPA005839)-R-E	0.34163959768045044		0.0013852813852813853	0.007804878048780487
HSP70-R-C	0.3387388057102361		0.0017316017316017316	0.009523809523809523
IGFBP2-R-V	0.3329665963285061		0.0021645021645021645	0.011627906976744186
