Name	Score	0.95 CI	p-value	FDR
CASP5	-0.5182103066291911	0.01849254124134181	1.1697274535033338e-06	0.0010526315789473684
ZNF124	-0.5051467438816102	0.019536672160605784	1.1697274535033338e-06	0.0010526315789473684
MOV10L1	-0.5028946610678331	0.02026645201536476	1.1697274535033338e-06	0.0010526315789473684
ERVW-1	-0.49760942952963455	0.017372376325034043	1.1697274535033338e-06	0.0010526315789473684
FOXI1	-0.4957448007157361	0.019127454552117142	1.1697274535033338e-06	0.0010526315789473684
ZIM3	-0.492430274445619	0.022505305463845604	1.1697274535033338e-06	0.0010526315789473684
SMEK1	-0.48911413420388933	0.01989912629244754	1.1697274535033338e-06	0.0010526315789473684
APOF	-0.4856679707037265	0.01593078476377688	1.1697274535033338e-06	0.0010526315789473684
ADPRH	-0.48431143367072654	0.01892002312598405	1.1697274535033338e-06	0.0010526315789473684
ANO6	-0.4810525006041684	0.019899770158315386	1.1697274535033338e-06	0.0010526315789473684
ADAMTS6	-0.48067911933408075	0.016234487461006194	1.1697274535033338e-06	0.0010526315789473684
LINC00869	-0.47857441169127235	0.018836155383444287	1.1697274535033338e-06	0.0010526315789473684
FGD1	-0.47457003900283173	0.015393712290951274	1.1697274535033338e-06	0.0010526315789473684
OR2L8	-0.47133806167235115	0.020005987288051183	1.1697274535033338e-06	0.0010526315789473684
ST8SIA1	-0.4700083035372217	0.019037906978687458	1.1697274535033338e-06	0.0010526315789473684
TMEM141	-0.46997134611055286	0.018088990295993514	1.1697274535033338e-06	0.0010526315789473684
LRP2	-0.46833568174498585	0.018555611861611393	1.1697274535033338e-06	0.0010526315789473684
DYNC1I1	-0.46790305562364215	0.017973046893720465	1.1697274535033338e-06	0.0010526315789473684
SULF1	-0.4637334761835608	0.019649864792298258	1.1697274535033338e-06	0.0010526315789473684
ZNF626	-0.45945669247252996	0.017329382506704575	2.3394549070066676e-06	0.001904761904761905
EDDM3A	-0.4593168991214369		2.3394549070066676e-06	0.001904761904761905
POP1	-0.4588172486824308		3.5091823605100013e-06	0.0024
MAN1A1	-0.4582447455055614		3.5091823605100013e-06	0.0024
C4BPA	-0.4581234506636665		3.5091823605100013e-06	0.0024
SLC16A12	-0.45779764151446106		3.5091823605100013e-06	0.0024
MLLT4	-0.4551799770626152		5.848637267516669e-06	0.0037037037037037043
CHL1	-0.45491991469181964		5.848637267516669e-06	0.0037037037037037043
MELK	-0.454757764652779		7.0183647210200025e-06	0.004137931034482759
KLHDC4	-0.454414535508428		7.0183647210200025e-06	0.004137931034482759
OOSP2	-0.45284741321070293		8.188092174523336e-06	0.004516129032258064
MS4A4A	-0.45251919600007384		8.188092174523336e-06	0.004516129032258064
CHODL	-0.45069514384111525		1.286700198853667e-05	0.006857142857142858
KLHL9	-0.45020815791511154		1.4036729442040005e-05	0.006857142857142858
MMRN2	-0.4483777950569496		1.4036729442040005e-05	0.006857142857142858
RNPEP	-0.44817390132382096		1.4036729442040005e-05	0.006857142857142858
GBP3	-0.44742905846554826		1.5206456895543338e-05	0.007222222222222222
CTNNAL1	-0.44633114561038234		1.871563925605334e-05	0.008648648648648649
TMPRSS12	-0.4461943718961595		1.9885366709556672e-05	0.008717948717948718
PIK3IP1	-0.4453205254231821		1.9885366709556672e-05	0.008717948717948718
IL33	-0.44412492901929385		2.1055094163060007e-05	0.008936170212765956
OXR1	-0.44303663504103397		2.222482161656334e-05	0.008936170212765956
KLHL22	-0.4425433262319611		2.222482161656334e-05	0.008936170212765956
OR6K6	-0.4416220435314838		2.3394549070066676e-05	0.008936170212765956
PRKAR1A	-0.4414252032442386		2.4564276523570007e-05	0.008936170212765956
ANO5	-0.4412508810562438		2.4564276523570007e-05	0.008936170212765956
FAM91A1	-0.4407692785608011		2.4564276523570007e-05	0.008936170212765956
