Name	Score	0.95 CI	p-value	FDR
Claudin-7-R-V	0.6967063420542484	0.009139971640945717	8.658008658008658e-05	0.0018181818181818182
TIGAR-R-V	0.6956913145063783	0.010360913538775244	8.658008658008658e-05	0.0018181818181818182
Syk-M-V	0.6328317360209307	0.010655460697733479	8.658008658008658e-05	0.0018181818181818182
Rab25-R-V	0.6276446098047582	0.013220822358081821	8.658008658008658e-05	0.0018181818181818182
CDK1-R-V	0.6198886037062453	0.013841832964851936	8.658008658008658e-05	0.0018181818181818182
E-Cadherin-R-V	0.5834775780066642	0.011889567581280706	8.658008658008658e-05	0.0018181818181818182
p90RSK-R-C	0.5397868882910676	0.014175518598666299	8.658008658008658e-05	0.0018181818181818182
c-Met-M-QC	0.5351807247280941	0.01626015690042191	8.658008658008658e-05	0.0018181818181818182
p14 Arf(CST2407)-M-E	0.5264025878826897	0.060201402778556026	8.658008658008658e-05	0.0018181818181818182
Lck-R-V	0.5235394749698323	0.011614087729042419	8.658008658008658e-05	0.0018181818181818182
HER3-R-V	0.5199323083832674	0.012336855735620197	8.658008658008658e-05	0.0018181818181818182
Caspase-8-M-QC	0.5041426967772898	0.013610230247623456	0.0006060606060606061	0.011666666666666665
RSK1-2-3-R-E	0.5015695984807462	0.011737282201114084	0.0006926406926406926	0.012307692307692308
Snail-M-QC	0.49433418956413655	0.10668177376831035	0.0012121212121212121	0.02
PARP_cleaved-M-QC	0.47209698939545347	0.05052151086625055	0.004242424242424243	0.06533333333333334
eIF4E-R-V	0.46776667364686264	0.011139699671296303	0.005541125541125541	0.07555555555555556
Rab11-R-E	0.46626768342897396	0.010639782573086204	0.005800865800865801	0.07555555555555556
TSC1-R-C	0.46616622642711214	0.014539468387366016	0.0058874458874458874	0.07555555555555556
RASD2(SigHPA005839)-R-E	0.4537513114011837	0.01332594863784958	0.007705627705627706	0.09368421052631579
VAV1-R-E	0.44882311839269834	0.01512656294832056	0.008571428571428572	0.09619047619047619
SETD2-R-QC	0.448793600723279		0.008744588744588744	0.09619047619047619
